,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,170.55,14.12,252.8
1,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,169.92,13.99,262.3
2,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.77,14.27,255.9
3,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.75,14.52,255.9
4,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.94,14.54,256.0
5,9016574516,306999675155,14704018758,129352883684,3736502,1913089024,163289923771251,139133062697230,164307780861566,1,176.62,14.07,256.4
6,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.42,14.41,256.6
7,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.06,14.44,256.8
8,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.0,14.48,256.9
9,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.21,14.52,257.3
10,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.29,14.53,257.5
11,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.83,14.8,257.7
12,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.12,14.89,257.8
13,0,0,0,0,0,0,0,0,0,0,176.69,14.96,257.9
14,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,177.92,15.14,257.9
15,0,0,0,0,0,0,0,0,0,0,176.93,14.77,257.9
16,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.82,14.87,257.9
17,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.29,14.84,258.0
18,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.12,14.92,258.0
19,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.56,14.92,258.2
20,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.0,14.81,258.3
21,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.81,14.72,258.5
22,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.49,14.64,258.6
23,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.7,14.73,258.8
24,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.45,14.64,258.9
25,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.51,14.69,259.0
26,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.36,14.31,258.9
27,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.42,14.98,259.0
28,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,177.07,15.09,258.9
29,0,0,0,0,0,0,0,0,0,0,177.49,15.04,258.9
30,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.81,15.07,258.8
31,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.6,14.57,258.9
32,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.83,14.41,259.0
33,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.96,14.45,259.2
34,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.86,14.36,259.3
35,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.91,14.35,259.5
36,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.66,14.36,259.6
37,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.36,14.37,259.5
38,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.78,14.35,259.4
39,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.94,14.45,259.4
40,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.33,14.78,259.4
41,0,0,0,0,0,0,0,0,0,0,177.46,14.94,259.3
42,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,177.15,14.87,259.3
43,0,0,0,0,0,0,0,0,0,0,177.27,14.88,259.3
44,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.36,15.68,259.4
45,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.62,15.88,259.4
46,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.43,16.02,259.4
47,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.19,15.97,259.6
48,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.95,15.91,259.7
49,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.48,15.86,259.5
50,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.74,15.77,241.5
51,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.03,15.5,246.7
52,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.48,15.89,246.7
53,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.49,15.79,246.9
54,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.53,15.8,247.1
55,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.33,15.45,247.3
56,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.99,15.44,247.2
57,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.37,15.13,247.1
58,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.61,14.84,247.0
59,0,0,0,0,0,0,0,0,0,0,177.96,15.04,247.0
60,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,178.27,15.13,247.0
61,0,0,0,0,0,0,0,0,0,0,176.4,14.73,253.2
62,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,170.36,13.97,253.2
63,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,170.9,15.06,253.5
64,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,168.85,15.99,265.1
65,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,167.13,16.34,258.7
66,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,165.96,16.44,258.7
67,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,167.72,16.24,258.8
68,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,168.47,16.25,258.8
69,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,167.6,16.25,258.8
70,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,167.39,16.19,258.8
71,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,168.8,15.88,258.7
72,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,170.49,14.95,258.5
73,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.24,14.39,258.4
74,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.44,14.36,258.3
75,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.93,15.2,258.4
76,0,0,0,0,0,0,0,0,0,0,178.13,15.32,258.5
77,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,177.52,15.24,258.5
78,0,0,0,0,0,0,0,0,0,0,177.87,15.27,258.4
79,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,178.14,15.18,258.3
80,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.21,15.56,258.3
81,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.25,15.42,258.5
82,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.39,15.61,258.8
83,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.63,16.58,259.0
84,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.08,16.57,259.1
85,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,175.5,16.06,259.1
86,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.47,16.1,259.4
87,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.03,16.04,259.4
88,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,176.47,15.54,259.5
89,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.01,15.21,259.5
90,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.66,15.19,259.4
91,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,177.63,15.5,259.4
92,0,0,0,0,0,0,0,0,0,0,177.65,15.48,259.3
93,18033149032,613999350310,29408037516,258705767368,0,0,326579847542502,278266125394460,328615561723132,2,177.81,15.46,259.3
94,0,0,0,0,0,0,0,0,0,0,177.31,15.43,259.2
95,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,174.47,16.68,259.3
96,9016574516,306999675155,14704018758,129352883684,0,0,163289923771251,139133062697230,164307780861566,1,174.04,17.07,259.6
