,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,11670358,51332462,12383040,52005278,0,0,1498395174,1537218881,1994851646,109.72,19.95,182.6
1,15055358,73694659,15717832,66375537,976,499712,3734676629,3999637471,3739035656,113.42,19.98,176.4
2,14756817,64841509,15653750,65499331,0,0,2523199726,1941662885,2510740704,107.9,19.88,176.4
3,11834862,51772104,12588776,52567476,0,0,2000939971,1534941645,2018882684,108.18,19.9,176.4
4,14761702,64880061,15686965,65658422,0,0,2544171927,2065765764,2564699265,107.8,19.84,176.4
5,11557423,50681886,13825776,52053858,1504,770048,1992390748,1544519244,2004929185,108.15,19.84,176.3
6,14298967,62412357,18109570,64605137,6496,3325952,2502191224,1997808826,2511487133,107.79,19.82,176.3
7,18263164,68907832,18725656,65562283,0,0,2466940704,1965733553,2497831577,107.55,19.76,176.3
8,19448403,66811373,16321770,54416172,0,0,1988653402,1688401039,2011474651,107.85,19.6,176.3
9,24284687,83674349,20435157,68011026,0,0,2476370561,2040140092,2508428565,107.62,19.61,176.4
10,24165540,83415049,20655365,68052358,1560,798720,2523427964,2110112329,2557816516,107.96,19.65,176.3
11,19353181,66561644,16576119,54432013,6160,3153920,1983450778,1586802437,2029244921,107.22,19.57,176.2
12,21761693,74933577,19352599,62835034,0,0,2478844296,2104494512,2503107259,107.39,19.41,176.1
13,11065979,41568588,13928936,42261362,112,57344,2495947203,3386685279,2511718468,107.1,19.01,175.8
14,8846059,33245949,11100779,33785537,0,0,1969259047,2663778357,2007854032,106.39,18.9,175.8
15,13257752,54447671,14002417,42741156,1000,512000,2496731284,3424996402,2505747359,107.87,19.03,175.7
16,16513712,73835646,14169985,43470918,6216,3182592,2529845407,3895674129,2532324058,107.55,19.03,175.8
17,13181833,59122248,11316030,34741698,0,0,1977464099,3063471638,2019552924,107.56,19.13,175.8
18,16439266,73906090,14163168,43789992,0,0,2484099892,3737216370,2510076381,107.23,19.04,175.8
19,16428941,73990923,14158507,43357402,0,0,2472819950,3640885047,2504547982,107.49,19.11,175.9
20,13386867,59737600,11329702,34698866,1000,512000,1980873094,2918226045,2002998318,107.96,19.04,175.7
21,3330110,14835545,24242981,86133296,6160,3153920,2474173049,2462812178,2496896300,106.31,18.07,175.3
22,66785,192885,26956151,96960562,0,0,2493022085,2146368236,2521563546,106.04,18.08,175.0
23,49531,165143,21541371,77566637,2632,1347584,2001405766,1699988216,2005494457,106.11,18.08,174.8
24,61434,179085,26823945,96885937,0,0,2494163079,2012997353,2558172204,105.97,18.03,174.6
25,66765,235543,26941424,96985466,1112,569344,2495500830,2015595072,2512868178,106.21,18.1,174.4
26,58431,178491,21554784,77613158,6272,3211264,1984177062,1555066242,1997594742,106.31,18.06,174.3
27,68576,218211,26944979,96962312,0,0,2465914540,1965641686,2517942860,106.14,18.04,174.2
