,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,1532036,14112946,63039934,108831064,0,0,167928961722,41241237010,168143785890,0,154.51,16.53,227.7
1,1491932,22932994,102118406,177295198,231624,118591488,241149357264,62551196364,242592601944,0,156.23,16.69,227.6
2,1165182,12648260,84470746,144161550,97056,49692672,200769666132,49940857980,200926920462,0,155.31,16.63,227.4
3,579360,7711610,72157406,126435186,27048,13848576,174024926582,42758891190,174569503996,0,155.4,16.62,239.2
4,819182,7860600,73926416,128093614,28136,14405632,176091686780,43282806000,176877942158,0,155.21,16.62,239.6
5,925902,288399912,68002438,303780564,112,57344,212538837192,76245193248,213475898054,0,163.08,16.19,246.1
6,1642270,360493850,52911158,308194224,6496,3325952,178586415782,68998572992,179863936392,0,169.17,15.87,246.0
7,7590038,406007974,41846830,355149448,0,0,180554954382,73676017556,182180104770,0,171.48,15.91,246.2
8,11397116,536331708,57179296,469691770,22680,11612160,240386934318,98760403568,242618345692,0,171.66,16.03,246.6
9,10407292,374308148,44610016,300803268,776,397312,157758757250,64543314848,159438005338,0,172.65,16.17,258.7
10,13718958,370370822,19098984,341241442,0,0,146322715348,66728747152,147803395146,0,174.75,15.77,258.5
11,21732294,488933440,10456238,446755690,0,0,192028657654,94161329504,193932903632,0,175.94,15.23,258.1
12,30943268,601114240,14558614,108966814,0,0,171491713498,81134839560,173871729840,0,178.47,15.72,257.8
13,36041456,687870596,17690620,120780010,0,0,209926927606,99573521066,212358649970,0,178.33,15.66,257.4
14,26990144,485620828,13479882,84508822,83712,42860544,153706288332,72349188328,155278156772,0,177.77,15.79,240.9
15,33214674,506657046,15285750,90447222,0,0,170477838292,79579504490,172274921238,0,177.72,15.88,241.3
16,24966656,425472930,69003454,236290448,0,0,200017193126,78826164562,201727962470,0,171.71,16.62,241.4
17,21867154,484208036,99396572,262263534,0,0,224927082030,78498113572,227166666088,0,169.16,17.08,241.5
18,15106952,357377714,85056114,195391286,112,57344,189570603508,60856102002,190651924734,0,166.86,17.07,241.4
19,17467828,358267468,87335842,199351822,944,483328,188615739270,59729252646,189982859360,0,166.69,17.07,241.8
20,18569378,292591644,76428868,168512482,0,0,173524226998,52812903454,174168749128,0,164.87,17.12,242.1
21,21581168,444430228,108469050,244839604,0,0,215557171460,70543387348,218214369102,0,167.72,17.33,242.5
22,12610104,322137056,70346924,171515156,0,0,160864184012,54297174082,161373382436,0,168.03,17.2,242.7
23,20972904,407737142,104964206,232938018,0,0,215007601998,70696395928,216589220200,0,167.68,17.29,243.2
24,8806386,183614636,49832184,104132294,168,86016,94559740800,29753952502,97218436528,0,167.98,17.34,243.6
25,18221800,421745258,100461314,218178110,48,24576,199757230540,63223103094,199827231558,0,169.06,17.37,244.0
26,23318784,562561156,125646244,290824524,0,0,253018638490,83254588034,255268989570,0,169.07,17.35,244.2
27,17268780,381037192,84276612,196945624,0,0,171891829932,56322959086,173221391416,0,169.68,17.34,244.4
28,18634578,353330184,88772326,200261728,0,0,167032186270,53766733756,169657734692,0,168.93,17.4,244.7
