,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,0,0,0,0,0,0,0,0,0,0,154.51,16.53,227.7
1,0,0,0,0,0,0,0,0,0,0,156.23,16.69,227.6
2,87998,1235082,84040952,142574654,5744,2940928,116666375252,13738431444,116221162780,0,155.31,16.63,227.4
3,63220,1014600,71832210,124840174,3328,1703936,100131539290,11863066766,100223930010,0,155.4,16.62,239.2
4,58710,822360,73479694,126444658,464,237568,103103456750,12156728528,103105814430,0,155.21,16.62,239.6
5,66002,2190156,67711632,251237636,8,4096,107924602770,22379493452,107872738488,0,163.08,16.19,246.1
6,45242,1952030,44480814,236866440,0,0,86786951416,20985381410,86860522078,0,169.17,15.87,246.0
7,24974,1242666,16771628,238848444,0,0,72502594452,20888861184,72474226382,0,171.48,15.91,246.2
8,0,0,0,0,0,0,0,0,0,0,171.66,16.03,246.6
9,0,0,0,0,0,0,0,0,0,0,172.65,16.17,258.7
10,0,0,0,0,0,0,0,0,0,0,174.75,15.77,258.5
11,0,0,0,0,0,0,0,0,0,0,175.94,15.23,258.1
12,9958,31782,0,0,0,0,6130558,1926350,6130604,0,178.47,15.72,257.8
13,4470,11656,0,0,0,0,2446760,611322,2446832,0,178.33,15.66,257.4
14,0,0,0,0,0,0,0,0,0,0,177.77,15.79,240.9
15,0,0,0,0,0,0,0,0,0,0,177.72,15.88,241.3
16,175674,5548604,58156550,163770278,0,0,56186683362,13420302234,56429275426,0,171.71,16.62,241.4
17,179974,6875610,89021072,183136522,0,0,82023363712,15208785258,82231091956,0,169.16,17.08,241.5
18,87112,6034340,78126104,136497986,0,0,71065525362,11349028412,71054108784,0,166.86,17.07,241.4
19,81244,5871672,79244236,139752690,0,0,70697233928,10964012818,70761405898,0,166.69,17.07,241.8
20,91154,5218486,68798648,118846854,0,0,70372764276,10465675830,70240557372,0,164.87,17.12,242.1
21,77702,6099146,98649658,172092242,0,0,83281890396,13913002386,83698692024,0,167.72,17.33,242.5
22,40110,3498612,64639236,122447898,0,0,63408284442,11103305208,63099021796,0,168.03,17.2,242.7
23,87534,5761670,96182732,167110830,0,0,87546635866,14151586018,87568937072,0,167.68,17.29,243.2
24,42584,2458086,45629214,74627180,0,0,41174063900,6407586400,42028514160,0,167.98,17.34,243.6
25,83090,4302994,92136694,153848984,0,0,85848380662,13896896422,85024935390,0,169.06,17.37,244.0
26,72356,6331118,114562118,203805992,0,0,103106800238,18288012920,103253021526,0,169.07,17.35,244.2
27,59360,3981916,76662624,139007606,0,0,69198630168,12537164806,69159359904,0,169.68,17.34,244.4
28,67978,4284302,80200926,140489108,0,0,67535263954,11675512204,68222337162,0,168.93,17.4,244.7
29,89568,3708764,86806006,152957840,0,0,88535591702,14800056914,88296233694,0,167.75,17.37,251.6
30,52440,3187118,75621630,123294448,0,0,68022663240,11791498602,67921973286,0,169.78,17.35,262.3
31,73586,5563522,81562428,231358006,0,0,81615504122,20048140038,81508777682,0,172.89,17.16,261.9
32,60314,3194032,29133744,297287954,0,0,64566730972,24955750626,64807612892,0,176.05,16.45,261.5
33,43528,1555048,25044,167773672,0,0,28616468108,13930249236,28796284588,0,178.19,15.43,261.3
34,0,0,0,0,0,0,0,0,0,0,178.88,15.93,261.1
35,4250,7540,0,0,0,0,284214,57568,2806828,0,179.12,15.79,260.5
36,0,0,0,0,0,0,0,0,0,0,179.16,15.77,242.5
37,143748,2785866,24632698,117623586,0,0,29617046540,9458011318,29964654590,0,177.66,15.98,243.0
38,97296,4087466,62562456,114913558,0,0,55409867418,10465840288,55426962542,0,169.92,17.38,243.6
39,242212,5248018,100791602,173527576,0,0,91793533076,15569658366,91923074038,0,168.85,17.4,248.8
40,150940,3905144,72887464,145068668,0,0,70713591920,12635366162,70541268232,0,169.52,17.28,248.6
41,163482,3927898,70816852,144922288,0,0,70483648700,12747968272,70749578364,0,169.89,17.21,248.6
42,84940,3952050,75711914,144304894,0,0,72609815376,12960252556,72543884298,0,168.93,17.15,258.4
43,155220,5847828,95190494,203361952,0,0,91326879326,17658161318,91211184222,0,170.39,17.19,242.8
44,146844,4054414,71566116,126794222,0,0,66396625360,11363347992,66779078502,0,170.42,17.32,248.0
45,143858,3825598,63808130,129448302,0,0,59914005726,11430999504,59632461706,0,170.56,17.27,248.0
46,305896,6083924,100442446,225260626,0,0,101826672774,19483567212,101838329218,0,169.93,17.15,259.9
47,286544,3588430,73448914,179930004,0,0,78832733558,15544671490,78908936836,0,169.92,17.1,259.3
48,239514,3334616,47463070,278081600,0,0,77024780612,23143264368,77152457746,0,172.58,16.53,245.6
49,51314,2123676,28291888,291544742,0,0,67644256926,24113838594,67618958478,0,174.86,16.09,262.1
50,33170,1578078,14759098,302459874,0,0,63556587864,24950188056,63619790710,0,174.42,15.64,262.0
51,32970,1794604,27034,322507088,0,0,57053644174,26371002156,57602207800,0,176.59,15.22,261.7
52,21974,121666,830,7664006,0,0,954965068,715908654,983060854,0,179.72,15.92,261.6
53,0,0,0,0,0,0,0,0,0,0,178.67,16.05,261.4
54,4164,6832,0,0,0,0,298828,57346,2141300,0,179.64,15.84,254.7
55,48500,266230,2454,1946670,0,0,0,0,48779624,0,178.77,15.7,243.9
56,204320,4112346,50145028,170145338,0,0,54339662094,14078034818,54715546986,0,173.61,16.94,244.5
57,281140,4836280,96523430,223543754,0,0,93584847920,19446733218,93701753842,0,171.01,17.26,245.0
58,166012,3383278,60813836,160662402,0,0,68917413036,14058397246,69062060210,0,169.8,17.03,245.6
59,157392,3477598,56534316,153128448,0,0,64903490318,13726011200,64812425298,0,170.06,16.89,246.1
60,338854,5192564,90142732,250435512,0,0,108412413506,22679831164,108359262636,0,169.77,17.0,251.4
61,152910,2479854,43201250,153675484,0,0,58155247114,13447405098,58187084952,0,170.52,16.65,251.3
62,316942,4412842,66414824,237087386,0,0,89791001774,21629587296,89921092446,0,172.01,16.79,257.9
63,412110,3866182,52655250,163589620,0,0,63304543746,14706231226,63114361954,0,171.93,16.9,231.5
64,344928,3358018,66445166,176168050,0,0,75483389662,15790072308,75753092326,0,169.94,17.01,231.9
65,228070,2546312,88629330,186220134,0,0,110558020074,17736021740,114663182832,0,161.18,16.72,238.1
66,313828,1279870,88702184,153611708,0,0,128645978182,15612239670,126100813542,0,158.34,16.64,238.6
67,171612,1213380,85847924,217688204,0,0,123326131892,21237654638,121943497016,0,160.91,16.49,245.3
68,37896,776272,42250740,342431832,0,0,110959754188,30481004616,111009312016,0,165.55,15.81,259.8
69,27848,417954,13188396,157084530,0,0,40454499724,13987230766,40387623186,0,167.98,15.63,259.3
70,0,0,0,0,0,0,0,0,0,0,172.45,16.79,258.9
71,422,8178,520,0,0,0,300522,46788,300518,0,173.67,17.38,251.4
72,0,0,0,0,0,0,0,0,0,0,173.85,17.54,223.5
73,84906,350634,12703614,22607632,0,0,12496643892,1727642752,12788868742,0,169.78,17.41,223.9
74,214252,1451254,79382712,132470350,0,0,112019755590,11936142302,112167967846,0,153.17,16.55,224.4
75,330940,1759400,93120390,153911890,0,0,140660885218,13407937560,141829695322,0,151.95,16.58,243.4
76,343204,1832496,73680344,127450538,0,0,124145952910,11787593504,123141090354,0,153.21,16.61,243.6
77,238312,3892208,92689608,167711278,0,0,96494912436,14371337086,96373947014,0,165.72,16.47,244.0
78,157910,3307966,60101690,106397702,0,0,57644012486,9171554360,57566642128,0,167.33,16.92,244.2
79,246166,5399760,85897714,149326464,0,0,77994979904,12417006674,78053461688,0,167.32,17.15,244.5
80,252798,4795036,85440980,140226808,0,0,77485281030,11745298200,77566927606,0,166.88,17.16,244.8
81,330428,4518518,88945850,147593902,0,0,80805123736,13236222260,80804842072,0,168.15,17.28,245.1
82,192616,3990678,87324918,141448140,0,0,78844089358,12504448074,79240612300,0,167.89,17.39,245.4
83,161128,4092416,91852762,150316930,0,0,86309398614,13747826424,86296258336,0,167.51,17.42,245.7
84,120352,3294960,67093212,105547012,0,0,61010361586,9926164250,61157542644,0,168.0,17.39,246.1
85,232680,5573866,97351296,156725278,0,0,87206315000,13849268124,87187673300,0,168.78,17.43,246.5
86,199446,5512454,92841774,151887230,0,0,79358173004,13016161132,79292477480,0,168.85,17.53,246.5
87,183792,5714716,93720844,152171730,0,0,83942968986,14136340110,83877540312,0,169.48,17.48,256.3
88,175116,5321694,91268048,148064050,0,0,83495994286,13098483928,84146199278,0,167.35,17.44,244.7
89,156008,5604690,83677076,136632012,0,0,71953844034,11796996500,71659804286,0,169.36,17.46,260.1
90,199206,4512514,79449128,133539214,0,0,69262192772,12277405920,69279303224,0,169.78,17.35,245.6
91,197300,6619926,81033410,138278574,0,0,63610440378,11698103168,63367843572,0,171.18,17.48,265.4
92,141172,4515902,81139622,135456934,0,0,58884424708,11755704156,59017710518,0,171.23,17.46,264.7
93,97634,3119448,43953020,143642772,0,0,35525503116,11988804306,35593825332,0,176.24,16.48,264.2
94,0,0,0,0,0,0,0,0,0,0,178.48,15.95,263.9
95,0,0,0,0,0,0,0,0,0,0,178.83,15.64,263.7
96,402,37214,716,0,0,0,267324,56012,267306,0,179.53,15.81,257.6
97,9960,459568,420560,14763362,0,0,1548881462,1040022320,1673750478,0,179.83,15.88,257.7
98,75512,4578442,42140492,241738190,0,0,63552326340,20410096344,63680724014,0,175.31,16.66,257.2
99,72780,4625698,56110008,257961146,0,0,74899691482,22318574226,75065160400,0,175.8,16.88,256.6
100,177430,4873128,69870076,207678910,0,0,78849268354,17880274228,79089046480,0,171.53,17.18,256.5
101,105066,4112982,59990828,128186616,0,0,55400794076,11769719652,55484807016,0,171.64,17.16,256.5
102,169544,5788404,66001962,208649706,0,0,72526283894,17856799892,72206246602,0,173.91,16.9,256.6
103,58430,4650488,65055786,217414966,0,0,72588496638,18848587774,72688429830,0,174.41,16.94,256.7
104,74570,4775052,60585944,259686610,0,0,80978939780,22334339610,81115946802,0,174.93,16.69,256.8
105,64108,5076928,59382160,217958602,0,0,77116684502,19270129270,76982353998,0,174.82,16.74,256.8
106,57216,3449990,44994042,245942404,0,0,73313626660,21523925214,73605556052,0,175.66,16.4,256.9
107,123910,6474072,54309322,342112890,0,0,96746865676,28942666216,96574331406,0,175.17,16.57,257.2
108,61338,4070390,26291924,317718584,0,0,73092965282,26355812658,73283797190,0,175.97,15.97,264.3
109,62436,3274918,15257738,236796478,0,0,48824970936,19991343484,49146779590,0,178.02,15.92,264.1
110,12962,29462,3690,77706,0,0,151952086,158196518,139888368,0,181.42,15.52,264.1
111,0,0,0,0,0,0,0,0,0,0,180.92,15.73,264.2
112,430,1106,526,960,0,0,2239778,553236,2239786,0,181.26,15.83,258.5
113,0,0,0,0,0,0,0,0,0,0,181.25,15.55,258.0
114,73026,2976250,19798766,328685128,0,0,67490277618,26641981036,67834170130,0,176.53,15.47,249.1
115,54516,3219760,60597182,220750814,0,0,75153259642,19000971722,75134814224,0,172.89,16.16,249.1
116,39646,3581566,51303454,108118936,0,0,53295613636,9262745652,53239678952,0,169.0,16.7,249.2
117,61818,5773136,91054204,169661870,0,0,88784263492,14247737420,88857163820,0,169.09,16.85,249.6
118,65222,3621410,61010516,158939132,0,0,68116706964,13961966704,68271791864,0,169.78,16.77,249.8
119,66820,4720244,78818476,159329502,0,0,82051130976,13981651310,82081626084,0,168.69,17.0,239.8
120,87336,5791698,87962016,185919832,0,0,88948387344,16122795820,89012179128,0,168.91,17.08,249.4
121,55238,3153246,57672098,106192598,0,0,59990469816,9308977848,60010018748,0,167.07,16.96,249.1
122,96854,5200836,92939078,192376610,0,0,93996645304,16655171840,94014846342,0,169.75,16.75,249.0
123,46856,3987002,66157632,113262392,0,0,64738495802,9959899116,64764077288,0,168.45,16.95,248.9
124,66172,4563666,70365860,120259826,0,0,66731902104,10492657770,66854739260,0,168.37,16.91,248.9
125,90660,5785062,90352250,159886946,0,0,86744766850,13614330360,86816843950,0,168.74,16.89,249.0
126,91008,5490230,96687034,162194934,0,0,93439152398,14309337434,93518175842,0,169.23,16.87,249.1
127,63814,3427442,69333816,154414926,0,0,68159389502,13140751830,68121928870,0,170.96,16.58,261.0
128,102246,4322360,78274384,141740504,0,0,70403778700,11762810660,70424045238,0,170.41,17.0,260.5
129,152864,4188846,76694334,129563602,0,0,62433245008,11182817406,62564685216,0,172.49,17.19,260.6
130,179944,3359904,43852192,240586088,0,0,58124627806,19739809750,58327033322,0,176.03,15.8,260.8
131,37064,657898,12406692,65060644,0,0,11038811508,5930916290,11247448382,0,180.15,15.48,261.1
132,0,0,0,0,0,0,0,0,0,0,180.35,15.45,261.4
133,4520,7966,0,0,0,0,2159610,533890,2159608,0,181.37,15.05,261.4
134,0,0,0,0,0,0,0,0,0,0,181.76,15.47,242.8
135,74978,1426770,16439888,52097914,0,0,17076326488,4345064900,17397479440,0,176.17,16.35,230.8
136,86344,5133706,83074338,159259220,0,0,75894025978,13388672560,76079965830,0,164.28,16.95,230.8
137,158134,1948386,101637452,158763438,0,0,163584798422,16436168570,167174377856,0,154.38,16.74,230.7
138,115522,1461108,94205282,152795184,0,0,152632882754,15681085276,152081128044,0,154.26,16.7,230.7
139,110642,1216574,70376740,115157330,0,0,120222245118,12064251296,118765551676,0,153.81,16.51,230.7
140,110494,1242588,65906754,111724792,0,0,116205139244,11357865874,118587773302,0,154.81,16.44,230.9
141,137518,1611698,103516418,173746836,0,0,181010402486,17570846414,180806661652,0,154.88,16.49,230.9
142,88430,1157420,70593246,116315288,0,0,118075207920,11474221032,116963898556,0,155.31,16.47,231.0
143,151354,1664294,95547148,162082716,0,0,163242136338,16281918456,163285517708,0,154.91,16.45,231.2
144,94028,1185798,65814544,111730312,0,0,112387277926,11123710798,113744657222,0,155.33,16.44,231.4
145,101244,1410620,101800350,174574740,0,0,172626530742,17338945674,170283030864,0,156.31,16.45,231.7
146,76402,1022164,72389336,121200830,0,0,117328804686,12028980030,117294265148,0,156.64,16.4,245.3
147,64722,972010,70357704,118708926,0,0,117121846724,11771767126,118702802888,0,158.74,16.44,256.3
148,65924,3994758,83769892,141370068,0,0,101280112384,13111235632,98308781158,0,168.85,16.46,255.6
149,52868,5865202,80691166,135218492,0,0,68630564992,10908752302,68640363920,0,169.9,16.74,244.1
150,74806,6914488,98203242,168164636,0,0,85801439622,13960075628,86076782864,0,169.7,16.86,258.7
151,60302,4449896,71572408,121968568,0,0,61886463632,10603780582,61715122974,0,170.52,16.9,258.5
152,47386,5274000,75841938,132823792,0,0,60121811280,11321706330,60368526154,0,171.88,16.88,264.0
153,78880,6075564,62310010,170607896,0,0,55607262810,14029967050,55760914206,0,178.14,16.23,264.0
154,36706,727526,2655604,49625848,0,0,8056666292,4693404446,8164000022,0,181.32,15.36,263.8
155,0,0,0,0,0,0,0,0,0,0,181.36,15.32,263.7
156,4112,9870,0,0,0,0,686422,599136,2301840,0,180.82,15.38,256.3
157,0,0,0,0,0,0,0,0,0,0,178.94,15.54,256.0
158,145368,6278002,63474946,175178600,0,0,59232724698,14228752048,59553957354,0,172.77,17.01,255.6
159,89430,5258010,74155408,185153116,0,0,74123015386,15304351774,74192645292,0,171.59,16.92,242.8
160,103114,3395352,56622204,118370690,0,0,53932065332,10288010462,54014667706,0,171.16,17.07,249.2
161,155016,7117584,101797590,200944612,0,0,102271293522,18010896884,102610159430,0,168.16,17.19,249.4
162,130698,5374994,85602102,150928232,0,0,79848988664,13568637280,79518231424,0,170.8,17.16,259.2
163,101652,5249136,80740118,172338618,0,0,74306537838,14426236670,74660183028,0,171.06,17.02,242.6
164,88904,4321274,78702628,180086440,0,0,79801653270,16110857232,79595778560,0,170.84,16.95,250.3
165,75296,2885198,61734660,135146438,0,0,64435622028,11802697072,64562679772,0,168.77,17.0,250.0
166,137146,5101660,85957336,187419738,0,0,90796802552,16950391516,92020944232,0,169.76,16.98,250.2
167,128564,4990268,84877204,161441164,0,0,85282716144,13898560856,83922233966,0,169.59,16.98,259.2
168,124714,5460236,87827480,205372402,0,0,87598285754,17990858924,89145690770,0,170.65,16.97,253.2
169,131490,5332526,79374768,158515146,0,0,78471857440,14254868988,77005028688,0,171.95,17.0,253.8
170,133216,5014866,71541338,183878394,0,0,74391607580,16094710538,74399209388,0,172.68,16.97,259.5
171,65144,3466864,34975068,254554412,0,0,69391577956,21415618908,69594456910,0,176.32,15.92,259.8
172,72680,4586006,16049730,368339418,0,0,76738873628,30520543664,77003941874,0,178.52,15.91,260.4
173,50820,1301958,6647394,41345342,0,0,5581000204,4072795472,5685140782,0,180.74,15.16,260.8
174,0,0,0,0,0,0,0,0,0,0,180.98,15.32,261.3
175,3958,11664,0,0,0,0,387986,328894,2350738,0,180.79,15.25,261.5
176,0,0,0,0,0,0,0,0,0,0,181.9,15.47,261.4
177,77548,2755162,26010,125250504,0,0,20078983548,9991063004,20288220986,0,179.34,15.93,256.3
178,58064,5762622,53708890,246152068,0,0,67101988594,20238102460,67387280674,0,175.59,16.9,256.5
179,62644,3439032,69568198,192367558,0,0,79086712876,18895988642,78896168842,0,174.66,16.99,256.5
