,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,6332500790244,65484001436277,1417860405720,8521907090124,0,0,12160329723558462,8498392835996880,12235358234736948,57,195.33,18.77,276.0
1,6221404285152,64335159305816,1392985661760,8372399948192,39131226,20035187712,11946990605601296,8349298224839040,12020702827109984,56,191.17,18.52,275.5
2,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,184.07,18.79,276.0
3,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,182.74,17.73,276.7
4,6110307780060,63186317175355,1368110917800,8222892806260,0,0,11733651487644130,8200203613681200,11806047419483020,55,186.79,18.38,276.9
5,7665658851348,79270107001809,1716357333240,10315992793308,0,0,14720399139044454,10287528169890960,14811223126260516,69,184.65,17.3,270.3
6,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,195.06,18.33,269.8
7,6332500790244,65484001436277,1417860405720,8521907090124,0,0,12160329723558462,8498392835996880,12235358234736948,57,197.15,18.11,270.1
8,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,193.71,18.31,270.0
9,6332500790244,65484001436277,1417860405720,8521907090124,0,0,12160329723558462,8498392835996880,12235358234736948,57,193.82,18.27,282.1
10,6332500790244,65484001436277,1417860405720,8521907090124,0,0,12160329723558462,8498392835996880,12235358234736948,57,191.86,17.95,282.5
11,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,188.27,18.18,282.6
12,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,187.5,18.08,282.5
13,6221404285152,64335159305816,1392985661760,8372399948192,0,0,11946990605601296,8349298224839040,12020702827109984,56,184.05,18.13,282.1
14,6110307780060,63186317175355,1368110917800,8222892806260,0,0,11733651487644130,8200203613681200,11806047419483020,55,186.69,18.12,275.3
15,11331843519384,117181897307022,2537223883920,15249728477064,0,0,21760590031630932,15207650338099680,21894851577950328,102,189.0,18.48,275.1
