,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,1430988,3779907,2081305,5710470,0,0,42945584972,7901306489,43290407915,136.98,15.66,200.3
1,4029821,9917725,5250205,13131994,4208,2154496,106140983102,12010759976,105444512913,130.84,14.83,199.8
2,2818972,7698515,4387491,9430912,0,0,76782557590,8191571771,78231737051,132.69,14.95,199.7
3,1291731,12831251,1850037,7347007,0,0,53831579450,11547902874,52624739983,131.58,14.71,199.3
4,2901515,7032759,4274703,9639465,1848,946176,71576743932,6702281869,73598825181,134.56,14.82,199.3
5,2818597,7630123,3963615,11551223,0,0,99034221436,15126466888,97738087864,128.59,14.78,191.5
6,2170305,5389168,3079297,9114393,9064,4640768,64815921375,6704042675,62775193470,129.71,14.82,192.0
7,6719578,15289381,3412687,9231588,0,0,71476611909,10186938969,71633602362,134.09,14.95,199.9
8,3049850,7510125,4128041,10151798,0,0,79247237824,10000376819,80498249542,129.54,14.81,194.1
9,2766658,7377523,4181984,8634141,0,0,76330306576,6980028266,76016210153,133.81,14.87,199.2
10,1530955,5182205,2149832,7778685,0,0,66696058889,13211096853,66228144549,128.76,14.67,193.6
11,2999478,7817311,4447515,12769196,7384,3780608,91274233217,7935266031,89123592232,133.76,14.8,199.6
12,1513588,4234610,1862954,6181486,0,0,44237858981,7603253260,45601903818,128.4,14.82,199.0
13,3049878,9055139,4339199,13484023,0,0,105334232259,12754979614,104801916254,130.88,14.62,198.4
14,2203246,6343094,3257520,9879246,0,0,73049932738,9741728880,74893200620,133.42,14.94,198.3
15,2079438,6217189,2955492,10132033,0,0,74991730446,10650064460,72632784093,130.45,14.68,198.3
16,2735399,7265855,4613124,11183062,7216,3694592,81122484857,5838041206,80634163808,133.21,14.87,198.4
17,1857962,5809588,2618430,10588779,0,0,66609760058,9829382763,65728284459,128.15,14.85,197.9
18,2306595,7412817,3234985,12711431,0,0,76454570430,7234484764,76179223829,128.27,14.7,197.5
19,2068075,5918982,3163474,8092287,0,0,66805653009,8394696813,67082976085,134.59,14.94,197.8
20,2182066,7429535,3477483,12913452,0,0,84028422090,9918049153,84128808373,129.15,14.65,197.4
21,2715781,7596967,4591921,10449728,6936,3551232,80606894546,7115480281,80062198076,133.97,14.84,197.6
22,1454467,5294692,1801132,7828937,0,0,64936465873,13616297147,64308273138,130.7,14.75,197.2
23,2551733,6811977,4123447,10625016,0,0,72588213853,6095857336,74041319441,136.12,14.76,204.4
24,2252523,7549502,3377809,11246229,0,0,94127244600,15487866255,93661218851,128.29,14.77,193.3
25,1997227,6283236,2434693,12639128,0,0,65053400262,6552375413,65259441012,129.41,14.69,193.8
26,2380574,7425033,3093043,8622521,1000,512000,66537073721,8471457146,66634486432,134.06,14.95,201.8
27,2339165,7765094,3349146,13755836,6216,3182592,82388209854,9610522732,83467075366,129.82,14.81,194.8
28,2714189,14029414,4139741,11456844,0,0,77760814050,7551365535,77641643070,132.15,14.82,199.9
29,1998757,6553251,2869564,11121470,0,0,65759636362,7790689129,66978896958,127.63,14.79,199.3
30,2184729,6658553,3237823,12063640,0,0,75895096412,7286928705,73251334810,132.16,14.61,198.7
31,1134078,4493104,1535841,3879812,1000,512000,50230954438,14904853680,51715088156,121.35,14.78,198.9
32,2558024,7805058,3637621,8565111,5768,2953216,69375120215,5201090463,69234775259,134.95,14.72,190.3
33,6421783,11695863,3804401,10717688,0,0,88785558901,13919253462,87659273402,129.68,14.82,190.8
34,2462355,7816197,3606077,13948476,0,0,89002258873,10013271097,88839040920,129.99,14.78,196.7
35,1854510,13636087,2647955,7460793,679456,347881472,48713008298,6220541774,50212207928,132.9,14.82,197.2
36,2054143,6794040,2816629,12329384,1672,856064,103488294688,19182183210,103012076806,133.79,14.57,197.3
37,2026530,5658855,3353365,8789522,6664,3411968,63489362200,5782932819,62857566344,134.13,14.81,197.7
38,2106890,6291415,2727155,10126550,0,0,82239828085,14397994222,82616896710,131.79,14.76,198.1
39,2494043,7217207,4165523,11573226,0,0,76034744022,6502087842,77002398638,133.19,14.74,198.6
40,1204967,4313310,1471450,8204054,0,0,71837842481,16548512422,73442213776,130.51,14.66,198.2
41,2785437,6830142,4056284,10255920,1000,512000,77332140069,5964938965,77152407107,134.36,14.83,205.4
42,1789156,6035412,2473663,10576549,5936,3039232,66421658558,10831821647,64784105866,128.54,14.79,195.8
43,2559578,7647342,3733420,12156091,0,0,84525444104,7288465568,83501257531,130.41,14.78,195.9
44,2585157,7281026,3826512,10003799,0,0,75641866396,9689612952,78539982881,132.68,14.89,202.2
45,2454762,6686614,3233197,11460584,0,0,92273460689,14587352684,88861280131,132.49,14.78,196.7
46,1672352,6981567,2557852,6907000,1000,512000,51949865830,5494749455,51736017343,134.53,14.82,197.2
47,2215579,6073347,2942176,9632882,6048,3096576,70842875622,10697110964,70805544299,108.27,14.57,197.3
48,45724,587273,20802,44167,0,0,2481534574,5401186023,2513597338,102.41,14.26,203.0
49,38168,598603,29535,46209,0,0,2499848650,5431961704,2498746658,102.57,14.23,166.9
50,41908,785797,15224,177190,0,0,2042684176,5119341110,2089824763,116.7,15.03,166.7
51,2757501,7608098,4359407,11311316,1000,512000,75829187502,9004221052,78293128627,133.58,14.79,166.5
52,1497628,5264840,2068547,10273418,5880,3010560,66264258316,12016833379,62640597568,129.73,14.86,184.8
53,2418733,5984059,3756130,8301811,0,0,64051608393,4849637437,65391659610,128.74,14.77,203.8
54,3232891,10575212,2637903,11726330,0,0,68567809880,9147931755,65689598488,132.74,14.83,195.6
55,2935669,9075198,3794483,16134805,0,0,99885285597,10070123544,98792540066,129.94,14.72,195.5
