,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,31860,413733,1587,35053,0,0,88062290,91538317,156428768,59.84,11.3,137.4
1,82477,755208,19920,67167,40,20480,261536441,246923048,278587428,58.54,11.08,112.9
2,32114,461852,9529,49590,23584,12075008,192887697,163568982,210480753,62.73,11.7,112.8
3,213994,635340,4880,9907,0,0,189732256,188388690,217947599,76.36,11.93,112.8
4,77920,734082,13421,67179,0,0,237867141,214056294,261099033,58.51,11.11,112.7
5,47828,470274,5366,48277,0,0,210382887,200615616,229688091,58.76,11.25,112.7
6,14238,528249,1274,42164,0,0,153420929,156770801,205507833,58.28,10.94,113.3
7,24770,595608,3448,68147,18944,9699328,154591806,170609167,234779377,58.32,11.0,156.9
8,23203,433465,3293,46027,0,0,171696088,167197718,198873338,58.41,11.06,156.7
9,284397,1410456,93278,281723,0,0,1356981385,2743647425,1411052722,70.18,12.38,156.6
10,176377,817017,18052,69925,280,143360,5120901018,14430583893,5168549132,99.15,11.55,156.6
11,36102,576398,4882,56140,0,0,4089237860,11503114575,4100864737,99.32,11.31,156.5
12,16409,557563,4174,19681,613768,314249216,5054963973,14247498521,5070972436,99.41,11.27,156.6
13,64114,560989,4733,76683,38568,19746816,5100251964,14370690581,5117087718,99.41,11.31,156.5
14,45801,594021,6159,46474,0,0,4051652112,11495329080,4111715789,99.42,11.72,156.5
15,24688,664546,3716,51087,0,0,5038537178,14414905847,5088926992,99.33,11.37,156.4
16,36023,753391,12658,42505,0,0,5092914147,14507067000,5109578559,99.37,11.38,156.4
17,33906,614549,5893,51931,720,368640,5057439423,14282731818,5109510309,99.41,11.39,156.6
18,7238,317896,2033,37168,1442560,738590720,4008545263,11465183815,4047318786,99.26,11.3,156.6
19,26088,722820,5640,52144,0,0,5079224372,14414072103,5094167799,99.47,11.39,156.6
20,76358,732799,11917,61442,280,143360,5146774819,14444936273,5178041653,99.55,12.22,156.5
21,12642,380196,2326,23846,0,0,4059222555,11499352060,4074633278,99.35,11.37,156.4
22,40479,630529,13433,34319,4864,2490368,5070981132,14337944472,5089656149,99.3,11.44,156.4
23,48084,577790,11667,66956,0,0,5068152240,14393709498,5091242752,99.34,11.42,156.4
24,11634,514387,3260,18133,0,0,4031193622,11436326244,4044680115,99.32,11.26,156.3
25,33252,556702,4787,80209,0,0,5044228995,14397989023,5113292823,99.25,11.35,156.3
26,31039,684632,9030,62399,0,0,5060682896,14273051526,5075841667,99.38,11.34,156.3
27,12124,355669,2237,38979,160,81920,3996545339,11518255442,4037758960,99.32,11.21,156.3
28,26089,673309,3215,59819,11256,5763072,5058189163,14367089848,5076242328,99.46,11.34,156.3
29,30451,509994,5411,60240,0,0,5069396207,14360072635,5084529558,99.49,11.41,156.3
30,21692,638379,5046,48719,240,122880,5032057656,14332873114,5075446625,99.52,11.39,156.3
31,25791,402456,1834,58515,40,20480,4057808728,11427960298,4071007701,99.54,11.34,156.4
32,104664,905544,7166,65111,0,0,5079329393,14453034840,5147444510,99.73,11.52,156.4
33,28870,543441,2738,47981,664,339968,5010507321,14291113573,5052574545,99.52,11.47,156.4
34,32312,427579,5459,37621,0,0,4050641261,11493813993,4070353472,99.54,11.56,156.4
35,15630,505762,5078,37229,0,0,4969805974,14282513200,5035211034,99.59,11.52,156.4
36,23575,616563,8151,68364,0,0,5012781109,14279795922,5078909557,99.62,11.45,156.4
37,30611,624083,4844,47270,0,0,5038439333,14323679494,5078770388,99.61,11.57,156.4
38,9435,523222,2425,42621,1336,684032,4018999751,11513897377,4031967421,99.67,11.53,156.5
39,23198,542556,4645,56472,0,0,5029473703,14320110645,5069614768,99.68,11.46,156.5
40,35949,665575,5123,60328,280,143360,5060409664,14276397362,5084752166,99.84,11.55,156.5
41,8663,349937,2530,45062,0,0,4001051785,11523159427,4038844643,99.71,11.49,156.5
42,27400,678188,9585,80017,0,0,5056802458,14288651578,5071725098,99.87,11.48,156.6
43,36911,676882,6195,72446,102864,52666368,5038897655,14287710161,5080711370,99.85,11.61,156.6
44,12478,386868,1677,33629,0,0,4020643054,11412747430,4033570928,100.07,11.58,156.6
45,24667,682435,4169,66462,608,311296,4999715431,14247318655,5077896857,99.85,11.57,156.7
46,31802,560695,4575,48672,0,0,5056772665,14231435675,5075321925,99.95,11.55,156.7
47,24740,628399,4986,33750,0,0,4994590133,14353324762,5038819159,99.89,11.54,156.8
48,24013,400245,2228,57548,0,0,4059451085,11411433749,4071300018,99.96,11.55,156.9
49,32015,739700,7270,70527,56,28672,5048456951,14277742744,5089399332,100.02,11.64,156.9
50,12239,485345,7283,43970,400,204800,4978729568,14191960688,5030999543,99.92,11.56,157.0
51,30459,457403,5647,33562,40,20480,4054276295,11323843626,4066289200,99.92,11.58,157.0
52,24779,731653,4791,61217,0,0,5028360257,14161831854,5068214466,99.99,11.58,157.1
53,28199,467031,2730,47551,0,0,5003784414,14284670380,5056629966,100.04,11.47,157.1
54,32634,691607,4401,51415,0,0,5049265512,14144938868,5063435877,100.13,11.56,157.1
55,19957,448452,3793,55440,616,315392,4025533982,11274780988,4063306244,100.13,11.48,157.1
56,14461,527524,2582,35092,48,24576,5021509077,14245409188,5035290981,99.95,11.5,157.2
57,23814,592763,5738,64397,1992,1019904,5042881829,14172232482,5056979568,100.18,11.53,157.2
