,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,197264,1765448,58676,334738,0,0,1044749368,926591778,1062695520,0,170.55,14.12,235.0
1,80166,2686272,56164,345112,0,0,1269722972,1268948402,1435896800,0,169.92,13.99,235.5
2,144134,1808388,2106536,168284674,0,0,32200027944,14197882940,32470185926,0,175.77,14.27,240.6
3,29356,1006360,9606028,311731052,0,0,61831364524,25577331626,61869080700,0,176.75,14.52,240.9
4,19344,648890,5057686,211194578,0,0,41564791394,17370696894,41533109358,0,175.94,14.54,241.4
5,28384,1397866,6565960,474320090,8,4096,91164489438,39041839662,91249940212,0,176.62,14.07,250.5
6,14230,612488,10154,207081070,0,0,37949424090,17032769938,37936514666,0,176.42,14.41,250.5
7,21674,1564166,13852,423187506,0,0,76952956356,34524425484,77021871710,0,177.06,14.44,250.5
8,6580,796866,2894,216124950,0,0,39201087666,17631287838,39157319860,0,177.0,14.48,250.6
9,19896,1939816,13126,454639762,0,0,80967273120,37311996600,81025880354,0,177.21,14.52,250.8
10,18170,1387256,11102,392046422,0,0,70257067544,32259684210,70320285722,0,177.29,14.53,250.9
11,10012,651874,6064,138438822,0,0,20268710374,12525278114,20833986778,0,176.83,14.8,251.0
12,26680,65446,6194,388828,0,0,531994246,664347072,537882198,0,176.12,14.89,251.3
13,0,0,0,0,0,0,0,0,0,0,176.69,14.96,251.4
14,3586,1176,0,440,0,0,1586426,378224,1586402,0,177.92,15.14,251.5
15,0,0,0,0,0,0,0,0,0,0,176.93,14.77,251.5
16,178748,1519352,11078110,285917174,0,0,49905476232,23321378890,50112623882,0,176.82,14.87,251.8
17,66134,784448,6504320,159636876,0,0,28076159080,13064295850,28116454792,0,177.29,14.84,252.1
18,156508,1850262,9453296,358112746,0,0,63243823712,29212395036,63216480628,0,177.12,14.92,252.2
19,118026,1684244,10220520,351884378,0,0,61652453546,28591993702,61781692966,0,177.56,14.92,261.4
20,158034,1521736,12503652,374581226,0,0,66778991690,30838000084,66676914730,0,177.0,14.81,248.3
21,128850,1441390,10135532,321524914,0,0,57832138362,25998086296,57924427116,0,176.81,14.72,262.1
22,95402,1256878,9729394,320025112,0,0,58162765720,26107817216,58133462044,0,176.49,14.64,249.2
23,120036,1247626,10999524,330774072,0,0,59581584254,26740531144,59736437348,0,176.7,14.73,249.8
24,118332,861188,8005634,178548572,0,0,33776223514,14683371646,33818605236,0,177.45,14.64,250.2
25,15744,1169850,15592334,338973482,0,0,55480035844,28181345026,55960728952,0,177.51,14.69,250.6
26,652,148784,668606,692062,0,0,934128640,1168725490,968529330,0,176.36,14.31,251.0
27,28468,50604,18,54778,0,0,103223992,109588626,103789488,0,177.42,14.98,263.1
28,3400,1250,0,416,0,0,1502640,356616,1502636,0,177.07,15.09,257.1
29,0,0,0,0,0,0,0,0,0,0,177.49,15.04,247.2
30,26422,0,0,30654,0,0,17553490,11052476,17553508,0,177.81,15.07,264.5
31,32270,1033026,5664,154568314,0,0,26144978070,12369546290,26350444402,0,176.6,14.57,257.9
32,16456,1359196,13958,355087924,0,0,62957589520,29084086400,62987013560,0,176.83,14.41,257.9
33,14418,1473646,10956,364136360,0,0,64379457750,29935371562,64453925430,0,176.96,14.45,257.8
34,10910,922784,7660,314222628,0,0,55749900380,25871862244,55744773122,0,176.86,14.36,248.6
35,11500,1275064,7900,321236060,0,0,56539878474,26170695984,56571463866,0,176.91,14.35,254.0
36,23890,1589724,14232,447050834,0,0,80328736582,37131234544,80313418090,0,176.66,14.36,254.0
37,17694,1237076,8918,338952720,0,0,59614744054,27877431204,59686146174,0,176.36,14.37,262.8
