,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,1480,14102,1696,3998,0,0,2831738166,7250421726,2789370762,0,154.51,16.53,227.7
1,2404,26856,1146,2824,0,0,4702074768,12350286496,4719701112,0,156.23,16.69,227.6
2,2156,25640,576,2210,0,0,4422299686,11510523732,4397608390,0,155.31,16.63,227.4
3,1444,17664,1874,3852,0,0,3404790090,8899149988,3399541716,0,155.4,16.62,239.2
4,1192,18052,2306,3926,0,0,3567925066,9044336950,3585613480,0,155.21,16.62,239.6
5,2932,46124,5500,11098,0,0,5115213760,11981618250,5115639522,0,163.08,16.19,246.1
6,1238,25388,2874,5306,0,0,3723894596,8700123282,3711179472,0,169.17,15.87,246.0
7,878,28300,782,3042,0,0,3338680198,7691671404,3359088402,0,171.48,15.91,246.2
8,1418,37972,3130,5976,0,0,4655705728,10788358408,4651511714,0,171.66,16.03,246.6
9,2376,24130,1434,3594,0,0,2957453634,6823405086,2956234322,0,172.65,16.17,258.7
10,924,26276,2424,5492,0,0,2977220710,6749612448,2981388786,0,174.75,15.77,258.5
11,1578,72064,4366,14684,0,0,4539602624,9778528588,4551713510,0,175.94,15.23,258.1
12,4422,197542,11016,53382,0,0,7467012014,11783071522,7477201760,0,178.47,15.72,257.8
13,4622,55944,10590,20580,0,0,10779936884,16502901580,10767971286,0,178.33,15.66,257.4
14,21362,155464,25780,44978,0,0,7048240770,11146993352,7070733780,0,177.77,15.79,240.9
15,5804,179706,10120,30814,0,0,6845284344,11680913262,6827968366,0,177.72,15.88,241.3
16,2218,64694,1702,15204,0,0,5185129126,9821289958,5186104784,0,171.71,16.62,241.4
17,4676,66576,1616,7710,0,0,4509055562,9841016368,4515209014,0,169.16,17.08,241.5
18,982,26518,252,1536,0,0,3308789384,7537956306,3292385974,0,166.86,17.07,241.4
19,1456,31220,1148,2950,0,0,3045787094,7413186698,3072175288,0,166.69,17.07,241.8
20,798,25678,156,1118,0,0,2701874504,6609654844,2678721760,0,164.87,17.12,242.1
21,1986,31012,786,2100,0,0,3406667904,8289074552,3441365586,0,167.72,17.33,242.5
22,704,19046,104,1152,0,0,2927944704,7525308808,2896153592,0,168.03,17.2,242.7
23,1946,25074,922,2512,0,0,3649724302,9555889916,3665371242,0,167.68,17.29,243.2
24,442,22860,116,1514,0,0,1416295702,3517651708,1464768388,0,167.98,17.34,243.6
25,3096,60122,1396,6764,0,0,3093029964,7077682948,3033250490,0,169.06,17.37,244.0
26,2408,93854,572,6680,0,0,3697544962,8317415046,3724675760,0,169.07,17.35,244.2
27,1278,50986,960,4794,0,0,2391371640,5320472774,2366021206,0,169.68,17.34,244.4
28,2448,67832,972,5080,0,0,2324268738,4745015566,2338721206,0,168.93,17.4,244.7
29,2234,58030,1766,5594,0,0,2741308120,5996981644,2744771268,0,167.75,17.37,251.6
30,1130,37734,784,4354,0,0,2144569362,4742104850,2132767398,0,169.78,17.35,262.3
31,4334,101736,6154,15588,0,0,3467758652,7764818428,3465462390,0,172.89,17.16,261.9
32,3628,85258,2638,9036,0,0,4151384818,10031599202,4154012114,0,176.05,16.45,261.5
33,2786,130998,1242,18352,0,0,8529017738,17145686612,8550121884,0,178.19,15.43,261.3
34,3906,154880,3594,20934,0,0,6042574382,11045610898,6042034318,0,178.88,15.93,261.1
35,4450,221398,4276,37918,0,0,4988264058,10098492750,5009217918,0,179.12,15.79,260.5
36,4848,238146,4742,35074,0,0,3921357592,8465557742,3915665674,0,179.16,15.77,242.5
37,5258,168342,6838,30236,0,0,4693228342,9314900056,4694334686,0,177.66,15.98,243.0
38,1206,55680,652,6020,0,0,2343187764,5624856854,2331190020,0,169.92,17.38,243.6
39,2302,52926,1142,5128,0,0,3416062782,8487680088,3418219860,0,168.85,17.4,248.8
40,942,32182,534,1822,0,0,2419701278,6038577584,2443683054,0,169.52,17.28,248.6
41,3644,25836,630,2074,0,0,3257717088,7825339514,3239254706,0,169.89,17.21,248.6
42,1312,21918,228,1358,0,0,3095532656,7549350986,3120754062,0,168.93,17.15,258.4
43,1360,23632,428,1988,0,0,3883658822,9549754466,3892168078,0,170.39,17.19,242.8
44,1218,20932,320,1630,0,0,2730417410,6691751832,2725354642,0,170.42,17.32,248.0
45,674,29246,98,1962,0,0,2247669866,5422691196,2219745272,0,170.56,17.27,248.0
