,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,2343,43373,49,2053,0,0,31209377,61638167,33324678,64.82,12.6,141.5
1,3342,119632,179,2379,14664,7507968,30093530,63151866,39116299,62.55,12.56,147.7
2,4094,68511,116,2206,1064,544768,222020396,533131305,118430504,61.44,12.39,162.6
3,2371,61587,55,5626,0,0,50413464,153837916,101996262,63.41,12.83,163.1
4,0,0,0,0,0,0,0,0,0,65.73,12.94,146.3
5,0,0,0,0,0,0,0,0,0,63.71,12.66,116.1
6,0,0,0,0,19032,9744384,0,0,0,76.68,13.45,116.1
7,0,0,0,0,0,0,0,0,0,70.17,12.73,121.9
8,0,0,0,0,0,0,0,0,0,62.74,12.75,121.5
9,19630,170518,2938,33899,0,0,194055434,576439814,254278793,61.92,12.56,121.0
10,105817,711435,618,61245,0,0,134645609,218616997,150741260,63.0,12.67,120.7
11,20202,125000,2677,16198,17968,9199616,148097063,256774274,74854916,62.35,12.65,120.8
12,16025,115361,730,25513,0,0,213474014,413892944,273852206,61.87,12.6,121.0
13,11792,92661,41,6739,0,0,28019391,79115750,37498087,80.4,13.54,129.9
14,27287,164081,103,2541,0,0,252898382,547310862,214530700,79.82,13.59,130.1
15,6227,143637,182,20707,0,0,5458391,10617717,26509089,88.47,13.76,118.3
16,27413,138174,6502,5436,20040,10260480,75795543,78320209,36204174,77.45,13.31,118.3
17,2785,93934,2331,9830,0,0,195093735,494671966,193234815,61.87,12.76,118.4
18,171234,809032,7138,32919,0,0,112255164,118779674,164365978,62.09,12.7,118.3
19,64750,382897,3708,45434,0,0,72827966,128491904,68194309,62.04,12.55,118.3
20,24036,73354,1202,11765,0,0,235101368,630834984,243477704,89.24,13.95,137.6
21,26865,190139,3295,35531,21888,11206656,11246659,37814293,46730787,171.1,32.4,137.1
22,17721,160946,6483,85010,0,0,175104705,363171767,107369412,184.47,37.51,147.4
23,5258,63753,3775,28700,0,0,89776617,223570085,115834566,179.45,35.76,140.4
24,1495,26043,754,13137,0,0,11607266,25615821,17255125,171.47,33.28,117.9
25,2336,49801,930,2306,0,0,139024199,272580131,96540637,181.83,36.07,117.9
26,16107,84212,2908,554692,18528,9486336,286304420,335580845,338743621,187.94,38.0,117.9
27,125681058,544687689,56053732,249350699,0,0,80283309902,8273737879,82102290434,191.54,38.73,142.2
28,108625388,485504819,62044303,254011256,0,0,80858418824,8420125583,79868669090,187.84,37.72,254.9
29,100031654,426458136,48154249,189198741,0,0,66565066674,6844532207,67187614533,195.61,40.07,293.9
30,111762123,459044594,53476128,208131021,0,0,74600596799,8182366897,75268814557,193.26,39.23,282.9
31,104187759,466723678,57069617,240548499,18192,9314304,69306637956,7312247578,69507298412,193.03,39.14,277.2
32,123439593,571002866,58772116,277997565,0,0,86854126324,7639018050,88856509164,195.67,39.97,277.5
33,130140328,594918866,56301167,258220377,0,0,90448990392,8342197265,89212826640,196.12,39.73,295.5
34,118611581,554008957,55393721,252696229,0,0,85923055900,8815337473,84707475112,193.34,39.01,303.7
35,126021256,583489750,58608430,277837354,0,0,84902829516,7690887429,85690884417,174.06,34.1,303.2
36,178405209,802918104,78307210,362697215,19032,9744384,120218414599,11006825713,121143823182,79.13,13.93,303.6
37,130500646,598490070,60006694,263685630,2800,1433600,91181875337,8646603457,90400919160,62.1,13.11,309.9
38,141817607,662758188,63828742,301072459,0,0,101763791778,8747836147,102776428497,62.66,13.2,304.0
39,141363505,635794178,63039967,283906704,0,0,95441212419,9075331940,95229942175,63.42,13.39,310.7
40,130089852,594537338,60508201,271056697,0,0,90366416215,8740567656,89925509224,136.96,26.61,310.6
41,115230085,528213582,53067540,238795295,18816,9633792,82069040411,8611083259,81152786984,187.52,37.6,310.4
42,1621358,15839977,2560,4170,64,32768,673766686,996877147,661904657,187.42,37.59,310.2
43,7060,202753,1619,9157,0,0,219368975,598628568,247979622,188.37,37.63,160.6
44,13152,167593,1814,17905,0,0,39919120,70221809,48984269,179.92,35.53,115.3
45,27934,230757,2125,12422,0,0,210936882,445856477,202232575,183.12,36.4,122.2
46,43461382,189180134,18681156,85399846,608,311296,26474744841,2404547522,26706774293,187.52,37.78,122.5
47,109199410,521820984,61213736,273351050,17752,9089024,89693153483,8726226920,89058531943,198.28,40.62,180.7
48,148822657,661228451,63465781,284354881,0,0,101512864894,10583893538,101377472156,194.78,39.66,300.5
49,117223682,529754616,52095014,228230202,0,0,81926043507,8442354617,81549170742,197.48,40.11,299.9
50,133270113,557415842,63639560,230059314,0,0,85569258134,8126611470,85683888485,196.25,39.99,306.2
51,109622060,484566717,48430165,196658135,560,286720,71293525917,7771054554,72248799087,196.14,39.82,284.3
52,118487130,542171149,58319950,244665272,17688,9056256,79958233030,8229080159,79582234672,196.22,39.78,293.4
53,136629582,630434910,65082962,298439711,0,0,94860735351,8228830325,95336601811,193.68,38.93,293.7
54,145110753,657249044,63014538,286963969,0,0,96915976830,9525861469,97151983352,163.41,31.06,309.8
55,138162524,652030933,65563978,301839477,0,0,99553276898,9989836788,99675552283,81.85,13.92,310.3
56,139737767,628847377,65072022,290241660,952,487424,96959368116,9413271513,96172466362,62.18,13.09,310.8
57,143201791,663833525,65198922,298394879,17352,8884224,98518179174,8534910284,99562772716,61.66,13.06,311.0
58,138396535,642971826,62242297,275218172,0,0,95118023630,8721247438,94720896917,63.19,13.25,311.5
59,135662643,638307826,59627364,283640930,0,0,97540737870,9682164371,97045187147,127.06,24.19,311.6
60,126718136,586256962,60059313,265680846,0,0,86249381554,9805887198,86020398016,189.85,38.49,311.9
61,1187801,10751026,6139,28303,840,430080,638717390,973576783,658943228,181.84,35.98,305.2
62,3797,125248,538,17284,18360,9400320,128206100,174514678,130492419,178.39,35.02,172.7
63,49040,160622,855,46732,0,0,141451423,168286770,147537902,178.08,34.84,117.0
64,9433,126977,553,884,0,0,137838699,193156535,107938085,185.08,36.56,123.6
65,21458285,88635921,8746304,36517899,0,0,14354999227,1600519368,14664473391,195.97,39.69,123.7
66,126102813,580705260,64660335,285167965,560,286720,94942463195,9661686783,95089814925,195.06,39.46,143.4
67,116267225,500506087,53987021,216405024,18528,9486336,78324889999,8528709994,78393919222,194.23,39.24,306.3
68,106423488,447224829,47870119,201885190,0,0,77273319861,7732721879,76178424792,192.95,38.7,295.6
69,112624532,480791632,56657739,218244974,0,0,74680004099,8152352361,75430880736,198.28,40.26,295.5
70,118226610,545627974,59833656,247259441,0,0,80373575849,8630382692,79927701358,197.2,40.03,278.0
71,135403776,601900977,60846933,270712858,672,344064,89140572234,8570376081,90196163575,194.95,39.4,295.8
72,133416860,619919307,65592851,290011964,18024,9228288,95901289483,9684741787,96934419610,198.8,40.2,303.2
73,133565242,617432663,65876231,288120854,0,0,93415303682,9235273014,92549949884,184.74,36.83,309.9
74,127549136,579261027,60539921,274707412,0,0,87910833201,9323429502,88160298709,83.45,14.14,310.3
75,135402148,634489360,64466803,302860175,0,0,93660239112,9388777208,94656058181,62.05,13.1,310.1
76,141757580,643284421,63412040,290721063,1064,544768,100453709059,9646999469,99959729148,61.98,13.08,310.2
77,148594709,678187687,70178048,313252381,15392,7880704,103717916624,9387231403,103413930192,62.68,13.17,316.2
78,152174901,696799799,69848457,325111749,0,0,107383475154,10465912257,107183578491,129.35,24.36,315.9
79,146705830,669017899,63688535,300980820,0,0,101005940162,8490016885,102266175691,191.09,38.85,316.0
80,20624728,108363662,8142819,39256238,0,0,16683056342,3218465348,15158605932,180.19,35.41,316.4
81,8394,91184,792,19319,0,0,69882580,97380185,90701552,186.92,37.39,223.3
82,8757,93730,233,8480,18360,9400320,145624627,238104778,98316953,183.89,36.61,121.9
83,6406,63065,416,35073,0,0,97330145,96774672,89299381,184.37,36.1,122.1
84,7775498,44674504,4869588,27464147,0,0,8768128126,1599699810,8613528758,190.85,38.06,122.6
85,111678139,525861933,50327727,248609177,0,0,83325857366,8023389405,83582101373,192.76,39.11,131.9
86,120122358,549546873,55136321,237173486,0,0,85091339502,8894099818,85211872936,193.69,38.89,298.9
87,139352399,613118970,69120975,286712488,608,311296,91772549246,9959977864,92128200715,192.78,38.77,299.1
88,104030283,450418043,54998687,217891456,17640,9031680,67803333786,7389543945,68809903435,197.17,39.81,290.3
89,116975198,524459586,57264175,260778005,0,0,80446585610,8721118132,79597709675,200.09,40.54,284.9
90,122343619,564587089,60138535,262678894,0,0,84737129292,8697352127,84755586018,194.74,39.25,305.4
91,135555494,620652240,60132626,278589985,0,0,92464059709,9079851624,94151450701,191.4,38.07,295.9
92,134819463,625979724,61993322,290037198,664,339968,94042799339,9199187951,94074402541,186.54,36.88,307.0
93,129194609,591386339,61482271,275587009,17472,8945664,92678456707,9138490411,91345839432,100.29,15.18,307.3
94,142174197,652266152,61961955,283003543,0,0,97479681941,9657686863,98564711215,63.9,13.25,307.6
95,149991032,668856595,66696502,308515381,0,0,98994588602,8774352095,100208683799,62.03,13.27,308.1
96,133526364,621690162,60315955,276660188,0,0,99026857373,9295917661,98251576265,61.99,13.2,318.0
97,129720086,592131567,57054075,262244923,1112,569344,87541041361,8448823885,88129043193,76.92,14.67,318.1
98,130868960,607835724,61574405,274072496,17416,8916992,90289437198,9118105744,90403335670,188.78,38.2,311.0
99,56828953,277788714,24058848,116950072,0,0,42752913267,5637747881,41624049667,189.95,38.32,310.5
100,22832,229823,1816,26868,0,0,80090683,232866515,148876074,181.96,36.08,250.8
101,10782,84710,147,2052,0,0,93045537,196987217,43588264,174.85,34.1,146.9
102,12478,114166,986,18866,1000,512000,166167332,304778511,179467277,182.16,35.68,125.2
103,73134,128466,2211,8014,18144,9289728,77735407,93704896,21693039,188.13,37.67,125.0
104,57151917,285211383,35867697,168601582,0,0,50415673832,6086538217,50357385102,197.89,40.31,125.1
105,135778150,603437031,51042356,241238547,0,0,91076516799,8770386087,92087102709,193.52,39.17,204.3
106,107615178,482794988,50878037,224111391,112,57344,71403594825,7591538154,71556349495,196.09,39.7,307.9
107,106910941,471347995,50431594,223804358,2008,1028096,75180328067,7663041540,75169803768,190.08,37.73,292.5
108,95630389,418667828,48269303,195054084,17920,9175040,62989516357,6915133098,62327614950,189.85,37.66,292.9
109,143946510,660322808,72505485,314824037,0,0,101568691741,10202465058,101622890109,194.45,39.11,279.4
110,140311754,647555330,61401761,288217370,0,0,96148939383,9273095197,97408600604,191.37,38.38,295.6
111,135998373,620400871,60104929,270715770,0,0,94355034295,8374688814,93112533519,192.32,38.57,309.6
112,129541567,604274708,63839273,279078259,1224,626688,87646488592,8403620763,88147970447,153.81,28.84,316.5
113,127976629,605848405,59013034,272759517,17584,9003008,90161219330,8898620722,90209160139,100.54,14.33,307.4
114,119713385,555056315,56358246,253102479,0,0,85493219462,8543763550,85918903712,72.38,13.22,313.1
115,131288042,600384561,60301298,259202950,0,0,91256949177,9109948971,90396677604,62.41,13.19,312.5
116,139614503,642344114,67001078,314307166,0,0,97181470794,8644158679,97771647487,61.74,13.14,306.8
117,137115567,645752099,60398495,263927887,1448,741376,94367694958,10121155836,94724317047,61.72,13.2,313.1
118,142329154,653098059,65563095,307002503,17808,9117696,99181203615,8165609092,100238277378,62.75,13.42,302.4
119,8583687,42903489,2764976,13060610,0,0,7934658803,2257735893,5938257250,62.65,13.35,313.7
120,51647,512353,1046,26169,0,0,193722364,460458149,323324554,62.49,13.37,217.0
121,12302,32602,322,3522,0,0,188464743,365079935,107892311,61.68,13.16,158.8
122,3295,41190,159,12773,1224,626688,115930129,252510135,151959340,61.62,13.25,129.0
123,2127,24833,83,17684,16688,8544256,50139414,44679638,26493863,63.26,13.38,128.5
124,49010,125251,435,6235,0,0,221063447,484929541,201740248,166.26,32.29,128.0
125,38138,289435,824,23321,0,0,105120657,234776454,128411161,189.59,38.41,127.5
126,38840,249331,3132,24454,0,0,107483599,263508945,97351593,188.68,37.75,127.4
127,18609,132252,684,8342,888,454656,91750321,273851040,127337709,173.14,33.65,127.1
128,22616,172697,898,17345,0,0,50723279,114456096,83015687,185.7,36.77,126.7
129,15348,101132,851,9846,17864,9146368,139080903,346726624,114062773,184.99,36.68,126.2
130,76666,313351,9092,720855,0,0,661920717,479437005,846646965,195.24,39.39,125.9
131,129845977,602780384,56607436,269733665,1008,516096,88209917042,8093561085,90567367418,190.57,38.25,131.2
132,146743572,670064802,75966364,327497627,15224,7794688,104244944118,10691494731,104414611182,197.35,39.91,299.2
133,115477049,504879991,52130415,218433192,0,0,79925072272,8335979518,78897689760,193.02,38.62,299.6
134,82216137,351396321,40164191,161678130,18816,9633792,55625058114,6527611784,55786419949,194.04,39.21,299.6
135,114491526,523040612,55584391,249056007,0,0,78082262004,7791905756,79117325476,198.02,40.03,273.0
136,133319147,618232289,60889692,277363017,168,86016,92285615555,9478997378,92117467805,199.09,40.46,298.8
137,152388971,705270808,71340940,330216261,1112,569344,109294150811,10931337238,109595850268,194.18,39.02,299.1
138,130372886,607493973,63207926,288208529,6,3072,93666944174,8969401903,92739354832,154.61,28.96,307.3
139,135025410,612030118,60438068,279592983,17472,8945664,94229214447,9524495297,94950875074,74.98,13.5,307.5
140,127758317,593856906,61857338,273375070,0,0,91536265235,9163799105,91639097892,61.88,13.05,314.3
141,141670074,660642194,70898840,325754456,0,0,96515987936,9326184809,96810307300,61.81,13.15,313.7
142,154419281,697346605,66799903,311800142,4080,2088960,109637355286,10462754037,111157340507,62.93,13.27,313.5
143,141354190,644283767,64107186,293698529,0,0,99674273871,9195753113,97808952794,170.53,33.0,313.8
144,136996260,618973502,61059825,281343731,16800,8601600,94745449845,9142749156,94508559197,193.23,39.35,314.4
145,27565828,133726718,10839912,46969086,0,0,19048777194,3509878303,18639348894,187.51,37.37,314.0
146,12617,940864,494,146110,0,0,383547967,681198008,391377456,172.56,33.25,240.4
147,6089,29982,127,64518,776,397312,48269915,113905455,50393261,187.85,37.95,130.5
148,18669,96227,1408,12534,0,0,193841695,345774106,168439485,186.47,36.91,125.0
149,95519,254233,8394,1093725,18144,9289728,487680970,330658929,543033881,191.97,38.53,124.9
150,135987443,639417776,61995979,284720875,0,0,98298159070,9377226234,98388234330,192.88,38.84,125.2
151,120167357,537783425,55377194,240410766,0,0,84634440835,8192853415,84145450410,194.46,39.1,292.2
152,128161849,551721224,54192549,238425989,608,311296,85489892056,8375840684,85588296413,195.53,39.41,310.7
153,90384519,396600862,51580840,204148907,0,0,56912684684,5992282502,57004963923,191.88,38.28,299.1
154,116091729,495942623,63598819,249635966,17640,9031680,82966904336,8579677272,82672007312,193.79,38.89,277.4
155,144376030,659991531,67649437,305229007,0,0,95692613541,10017172881,96993490535,198.49,40.2,302.1
156,135199959,621622798,56363781,267745200,0,0,94759046123,9541148188,93804792811,193.92,38.59,297.0
157,122969802,558742695,55348923,259264457,944,483328,85470387839,8261654155,85846449713,161.04,30.41,308.2
158,138084757,640361381,68907370,307098883,0,0,96584609557,9950825013,96516975701,73.37,13.33,308.5
159,134777571,616921463,63095457,291216912,17752,9089024,90805313241,8518653102,92380115559,62.21,12.97,308.9
160,127737987,577834691,59578602,269720702,0,0,88343777365,8899656546,88204526408,63.05,13.1,309.5
161,129812032,603069223,60083295,282982675,0,0,92202709806,8742936404,91284623277,62.99,13.05,309.4
162,172854946,803048319,78040109,362476864,1000,512000,121372927012,11370448924,121847458601,158.35,30.49,309.6
163,128416934,585748225,60231689,260041164,0,0,85636027676,9057027572,85167666351,189.39,38.09,317.0
164,59034753,279234679,26742468,121238883,17864,9146368,41611492809,5754331854,41359294996,185.83,36.85,310.3
165,38904,179744,1319,14408,0,0,58115455,81104534,69968959,175.37,34.04,268.4
166,9945,186888,874,6364,0,0,185103732,419635231,196248813,183.08,36.04,134.6
167,14041,165111,2476,7779,608,311296,59969654,119393173,84881873,198.84,40.38,124.7
168,26574,201685,2692,20643,0,0,111645905,221810385,90526939,195.6,39.46,124.7
169,101517524,487035283,41609826,194767776,17584,9003008,69493354022,7048937016,70270510695,193.18,38.74,124.8
170,124887163,547747911,59464894,265029530,0,0,84960247878,8456250072,84300468285,193.47,38.73,250.2
171,113528686,495908319,55819632,233658611,0,0,78026797441,7987732110,78439232070,197.31,39.79,304.3
172,113902472,491660911,58223971,239663525,608,311296,77300069911,8443830755,76672722563,197.98,40.01,298.9
173,106770093,484816432,48675441,217674133,0,0,71358642130,7342829100,72682625218,198.88,40.2,282.4
174,255699619,1183717987,118538143,548774272,0,0,157297121059,18063778830,182841777532,197.6,40.01,290.8
175,292827167,1339042379,134604797,608013448,17136,8773632,204239500596,20221100035,204665406396,199.55,40.55,318.4
176,291005874,1341710828,134952324,624905461,0,0,200313918234,18476972427,201146900700,139.48,24.96,317.8
177,230334523,1035719510,103538756,460961858,1336,684032,157595399354,16684726742,155752402902,64.65,12.89,309.8
178,143874656,658939058,64788311,300638418,0,0,100863737669,10326123963,101885067473,62.53,12.94,310.0
179,111013827,504049716,51655203,233711375,0,0,75373813997,7328074936,75592146995,63.84,13.07,310.6
