,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,183.7,17.94,282.9
1,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,169.78,17.97,283.4
2,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,166.49,18.26,283.9
3,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,164.49,17.96,283.6
4,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,170.92,18.26,262.1
5,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,182.72,18.54,253.6
6,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,179.71,18.99,253.0
7,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,180.88,18.64,252.5
8,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,177.69,18.3,252.7
9,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,177.44,17.87,270.9
10,0,0,0,0,0,0,0,0,0,0,176.38,17.68,270.4
11,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,176.11,18.06,270.1
12,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,176.5,17.81,263.6
13,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,181.19,19.81,263.4
14,0,0,0,0,0,0,0,0,0,0,197.89,18.78,263.2
15,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,190.99,18.65,262.9
16,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,189.02,18.39,262.7
17,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,184.75,18.18,269.8
18,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,171.84,17.38,289.3
19,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,171.02,18.02,281.5
20,0,0,0,0,0,0,0,0,0,0,166.72,18.17,281.1
21,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,166.97,18.33,273.1
22,0,0,0,0,0,0,0,0,0,0,167.8,18.26,256.8
23,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,171.96,18.6,256.7
24,0,0,0,0,0,0,0,0,0,0,180.74,18.37,251.6
25,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,174.88,18.74,251.6
26,0,0,0,0,0,0,0,0,0,0,176.21,18.41,251.8
27,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,174.09,18.29,257.7
28,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,174.37,18.56,268.4
29,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,167.52,18.07,261.7
30,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,172.5,18.67,261.8
31,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,164.55,18.16,261.7
32,0,0,0,0,0,0,0,0,0,0,172.27,18.52,261.6
33,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,184.03,19.23,252.7
34,0,0,0,0,0,0,0,0,0,0,199.63,19.39,258.5
35,150461810306,1159469871018,66617981060,209412444024,0,0,427224232246574,263325364601210,429807861950630,2,196.22,18.62,250.0
36,0,0,0,0,0,0,0,0,0,0,190.5,18.84,256.2
37,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,183.34,19.83,271.3
