,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,rss,pkg_pwr,ram_pwr,power
527,68330190,948769046,32949740,196716946,0,0,179797714034,70578375112,180340123738,32857,178.98,17.02,261.5
528,0,0,0,0,0,0,0,0,0,32857,178.43,16.9,261.5
529,0,0,0,0,0,0,0,0,0,32857,178.37,16.86,261.5
530,0,0,0,0,0,0,0,0,0,32857,179.19,16.8,261.7
531,12578,417086,13590,68046,0,0,8705148086,19033467742,8715216944,32857,178.55,16.81,261.7
532,67735618,863324516,33010260,189326426,0,0,168553200408,66122940456,168949654388,32857,177.13,16.82,261.6
533,52471716,694274242,24854954,144712836,0,0,129972007906,51065970992,130427204822,32857,178.93,16.87,261.7
534,0,0,0,0,0,0,0,0,0,32857,178.82,16.76,261.8
535,0,0,0,0,0,0,0,0,0,32857,177.5,16.8,261.5
536,11208,76162,15008,26336,0,0,10779875552,28035102004,10797682428,32857,179.57,16.84,261.6
537,0,0,0,0,0,0,0,0,0,32857,178.69,16.85,261.7
538,0,0,0,0,0,0,0,0,0,32857,178.48,16.78,261.6
539,0,0,0,0,0,0,0,0,0,32857,178.98,16.92,261.8
540,0,0,0,0,0,0,0,0,0,32857,179.09,16.81,261.9
541,10194,43762,14976,20254,0,0,10178534590,26681452756,10180282018,32857,177.96,16.93,261.9
542,4544,8038,228,374,0,0,822836,508788,812824,32857,178.91,16.88,262.0
543,6088,10440,166,296,0,0,1069006,624206,1051152,32857,178.99,16.83,262.2
544,0,0,0,0,0,0,0,0,0,32857,178.19,16.78,262.2
545,0,0,0,0,0,0,0,0,0,32857,178.57,16.81,262.2
546,4744,416812,11880,89822,0,0,7941783178,18176465548,7940527562,32857,179.4,16.96,262.3
547,0,0,0,0,0,0,0,0,0,32857,178.93,16.82,262.3
548,0,0,0,0,0,0,0,0,0,32857,177.77,16.93,262.2
549,0,0,0,0,0,0,0,0,0,32857,179.16,16.89,262.4
550,0,0,0,0,0,0,0,0,0,32857,178.62,16.79,262.5
551,9464,355576,8002,70122,0,0,6073354928,13355760218,6074055192,32857,178.11,16.8,262.4
552,0,0,0,0,0,0,0,0,0,32857,178.56,16.84,262.6
553,0,0,0,0,0,0,0,0,0,32857,178.67,16.81,262.7
554,0,0,0,0,0,0,0,0,0,32857,177.3,16.85,262.8
555,0,0,0,0,0,0,0,0,0,32857,178.31,16.91,262.8
556,56490,916526,62914,143574,0,0,5948565408,13047198618,5942851354,32857,178.56,16.83,262.9
557,0,0,0,0,0,0,0,0,0,32857,177.96,16.76,262.8
558,0,0,0,0,0,0,0,0,0,32857,178.47,16.86,262.7
559,0,0,0,0,0,0,0,0,0,32857,178.98,16.88,262.9
560,0,0,0,0,0,0,0,0,0,32857,178.85,16.78,262.8
561,10468,472770,16216,80680,0,0,8304248060,18611610950,8301312982,32857,178.21,16.93,262.8
562,0,0,0,0,0,0,0,0,0,32857,179.46,16.85,263.0
563,0,0,0,0,0,0,0,0,0,32857,178.91,16.79,263.1
564,0,0,0,0,0,0,0,0,0,32857,177.85,16.88,263.1
565,0,0,0,0,0,0,0,0,0,32857,178.03,16.96,263.3
566,11512,543680,14970,139160,0,0,5467695588,12071795318,5482337576,32857,179.41,16.94,263.3
567,68418424,915713790,33821366,198257022,0,0,178760084904,70014488378,179266108020,32857,177.93,16.8,263.3
568,73251476,967914700,35898732,206943254,0,0,189081729592,73199446804,189664583748,32857,150.07,15.91,263.2
569,0,0,0,0,0,0,0,0,0,32857,123.59,14.74,263.3
570,0,0,0,0,0,0,0,0,0,32857,118.97,14.65,263.3
571,21850,653202,32344,128542,0,0,7646821606,17070671226,7668841464,32857,129.28,15.08,250.0
572,6008,335946,6234,55072,0,0,6645349666,14661732468,6658610478,32857,114.45,14.17,191.2
573,28656,951990,24946,165722,0,0,8886246082,19876341780,8896007994,32857,126.44,14.97,190.8
574,0,0,0,0,0,0,0,0,0,32857,122.19,14.72,196.7
575,0,0,0,0,0,0,0,0,0,32857,119.11,14.81,191.4
576,12942,586576,19532,152302,0,0,8021859140,17858643704,8060130780,32857,125.65,14.92,190.9
577,0,0,0,0,0,0,0,0,0,32857,119.02,14.65,198.0
578,0,0,0,0,0,0,0,0,0,32857,145.74,15.73,184.9
579,0,0,0,0,0,0,0,0,0,32857,180.17,16.93,196.4
580,0,0,0,0,0,0,0,0,0,32857,178.22,16.68,196.1
581,8670,385682,8300,80722,0,0,9186050582,20644070602,9209744858,32857,178.39,16.75,196.2
582,18408,533576,28866,80348,0,0,6793059062,15169441146,6804078334,32857,178.57,16.73,265.4
583,65135886,925232538,31864898,194739904,0,0,177004783276,69370750252,177531330072,32857,178.85,16.89,265.2
584,0,0,0,0,0,0,0,0,0,32857,177.97,16.76,264.8
585,0,0,0,0,0,0,0,0,0,32857,178.73,16.77,264.7
586,17472,430232,18202,80854,0,0,9262676202,20882955372,9265690844,32857,179.44,16.8,264.5
587,0,0,0,0,0,0,0,0,0,32857,177.54,16.89,264.4
588,0,0,0,0,0,0,0,0,0,32857,178.78,16.81,264.2
589,0,0,0,0,0,0,0,0,0,32857,179.02,16.83,264.3
590,0,0,0,0,0,0,0,0,0,32857,178.45,16.92,264.1
591,16498,495336,25852,77506,0,0,9834378452,21958813104,9844389810,32857,177.89,16.79,263.9
592,8474,450994,9382,94040,0,0,8896886030,19937766696,8894121728,32857,179.6,16.88,264.1
593,50871786,706611392,24408748,150180126,0,0,135585143452,53765159768,135971860876,32857,178.46,16.91,263.9
594,0,0,0,0,0,0,0,0,0,32857,177.32,16.78,263.8
595,0,0,0,0,0,0,0,0,0,32857,179.25,16.74,263.9
596,9566,325244,11096,71062,0,0,9249183236,20672599194,9253877088,32857,179.04,16.88,263.9
597,0,0,0,0,0,0,0,0,0,32857,178.43,16.69,263.7
598,0,0,0,0,0,0,0,0,0,32857,178.47,16.87,263.6
599,0,0,0,0,0,0,0,0,0,32857,179.14,16.84,263.7
600,0,0,0,0,0,0,0,0,0,32857,178.22,16.86,263.7
601,9590,335646,8792,60066,0,0,9262398684,20210118180,9264728844,32857,178.99,16.87,263.7
602,0,0,0,0,0,0,0,0,0,32857,178.81,16.86,263.7
603,0,0,0,0,0,0,0,0,0,32857,178.68,16.87,263.7
604,0,0,0,0,0,0,0,0,0,32857,177.95,16.86,263.6
605,0,0,0,0,0,0,0,0,0,32857,179.72,16.8,263.7
606,10664,120398,11878,30490,0,0,10421151218,26865115988,10411600230,32857,178.49,16.69,263.7
607,0,0,0,0,0,0,0,0,0,32857,178.68,16.65,263.6
608,0,0,0,0,0,0,0,0,0,32857,179.51,16.75,263.6
609,0,0,0,0,0,0,0,0,0,32857,178.73,16.72,263.8
610,0,0,0,0,0,0,0,0,0,32857,178.86,16.81,263.7
611,7724,36642,11532,16646,0,0,8124803860,22009750508,8126149116,32857,178.74,16.89,263.7
612,0,0,0,0,0,0,0,0,0,32857,179.54,16.88,263.8
613,0,0,0,0,0,0,0,0,0,32857,178.39,16.88,263.7
614,0,0,0,0,0,0,0,0,0,32857,178.63,16.78,263.7
615,0,0,0,0,0,0,0,0,0,32857,179.28,16.79,263.8
616,7742,157412,12184,38158,0,0,8654855310,20818130780,8669387654,32857,178.24,16.8,263.9
617,0,0,0,0,0,0,0,0,0,32857,178.3,16.73,263.7
618,0,0,0,0,0,0,0,0,0,32857,179.04,16.89,263.8
619,0,0,0,0,0,0,0,0,0,32857,178.61,16.89,264.0
620,0,0,0,0,0,0,0,0,0,32857,178.02,16.77,264.0
621,9210,279520,11170,59202,0,0,6960283334,15451951106,6965519798,32857,179.07,16.84,264.1
622,0,0,0,0,0,0,0,0,0,32857,178.86,16.75,264.3
623,0,0,0,0,0,0,0,0,0,32857,178.18,16.74,264.2
624,0,0,0,0,0,0,0,0,0,32857,178.64,16.82,264.2
625,0,0,0,0,0,0,0,0,0,32857,179.5,16.85,264.4
626,17456,599724,13008,113270,0,0,8223989152,18166839600,8215780678,32857,178.17,16.78,264.4
627,0,0,0,0,0,0,0,0,0,32857,178.67,16.75,264.3
628,0,0,0,0,0,0,0,0,0,32857,179.38,16.88,264.4
629,0,0,0,0,0,0,0,0,0,32857,178.72,16.73,264.5
630,0,0,0,0,0,0,0,0,0,32857,178.36,16.71,264.4
631,7770,349520,7362,64150,0,0,10058919280,22621463068,10049178256,32857,179.03,16.88,264.5
632,0,0,0,0,0,0,0,0,0,32857,178.83,16.8,264.6
633,0,0,0,0,0,0,0,0,0,32857,177.98,16.63,264.5
634,0,0,0,0,0,0,0,0,0,32857,178.96,16.84,264.6
635,0,0,0,0,0,0,0,0,0,32857,178.53,16.83,264.6
636,0,0,0,0,0,0,0,0,0,32857,178.84,16.71,264.6
637,23006,667364,25872,112152,0,0,9118300704,20259509732,9113580098,32857,178.52,16.79,264.5
638,0,0,0,0,0,0,0,0,0,32857,144.04,15.44,264.6
639,0,0,0,0,0,0,0,0,0,32857,113.74,14.55,264.6
640,0,0,0,0,0,0,0,0,0,32857,125.61,14.94,264.5
641,7074,357124,6854,49552,0,0,9442489162,21148087110,9451991578,32857,124.08,14.87,263.9
642,0,0,0,0,0,0,0,0,0,32857,114.15,14.56,190.1
643,16024,441460,14688,90622,0,0,9213169872,20597854896,9220167476,32857,127.54,14.86,183.2
644,0,0,0,0,0,0,0,0,0,32857,114.74,14.52,199.9
645,0,0,0,0,0,0,0,0,0,32857,125.23,14.99,187.8
646,16736,565828,13898,88320,0,0,8100355780,17954670878,8121480730,32857,122.84,14.72,193.1
647,0,0,0,0,0,0,0,0,0,32857,120.08,14.67,193.5
648,0,0,0,0,0,0,0,0,0,32857,158.19,15.98,182.1
649,0,0,0,0,0,0,0,0,0,32857,179.49,16.58,199.9
650,0,0,0,0,0,0,0,0,0,32857,178.09,16.57,191.4
651,56763470,676962168,27443952,152782906,0,0,136242088722,52709622570,136849640798,32857,179.24,16.53,191.6
652,5348,297724,9278,59586,0,0,9180120556,20527655604,9192718382,32857,178.97,16.64,272.4
653,0,0,0,0,0,0,0,0,0,32857,177.99,16.8,264.0
654,0,0,0,0,0,0,0,0,0,32857,177.84,16.81,264.0
655,0,0,0,0,0,0,0,0,0,32857,179.46,16.77,264.2
656,14368,477620,21274,84736,0,0,6253445612,13816454252,6272793014,32857,178.63,16.87,264.2
657,64818588,897276670,31798100,192255362,0,0,175480982666,68912852258,175901202690,32857,177.67,16.87,264.1
658,70618402,934487870,35348500,205654470,0,0,186679152488,72408442050,187315905856,32857,179.25,16.72,264.2
659,0,0,0,0,0,0,0,0,0,32857,179.08,16.71,264.4
660,0,0,0,0,0,0,0,0,0,32857,178.14,16.89,264.3
661,10644,593406,11350,84642,0,0,9244466432,20577448456,9250988828,32857,178.6,16.9,264.3
662,0,0,0,0,0,0,0,0,0,32857,179.2,16.89,264.4
663,10468,317534,9046,72774,0,0,9239652984,20736605454,9245069532,32857,177.68,16.8,264.5
664,0,0,0,0,0,0,0,0,0,32857,178.4,16.83,264.4
665,0,0,0,0,0,0,0,0,0,32857,179.46,16.94,264.5
666,51254672,683196888,24416322,145732106,0,0,133408116040,52447574118,133717344278,32857,178.32,16.86,264.5
667,66800150,895395138,33079892,197221008,0,0,178956191388,69873132268,179483288226,32857,178.84,16.74,264.3
668,0,0,0,0,0,0,0,0,0,32857,179.16,16.68,264.4
669,0,0,0,0,0,0,0,0,0,32857,179.04,16.76,264.5
670,0,0,0,0,0,0,0,0,0,32857,177.38,16.79,264.4
671,9128,332854,7514,45184,0,0,8922130962,20128624324,8905385612,32857,179.48,16.64,264.4
672,66984816,934403248,33564660,200277972,0,0,181966061018,71400172558,182643748880,32857,178.79,16.83,264.6
673,17470,316130,13334,52900,0,0,6727219746,15107548596,6727361110,32857,178.4,16.82,264.7
674,0,0,0,0,0,0,0,0,0,32857,179.1,16.83,264.5
675,0,0,0,0,0,0,0,0,0,32857,179.03,16.91,264.6
676,8654,119640,8990,23692,0,0,8847066528,22829556542,8834535180,32857,178.53,16.69,264.6
677,7473488,12561742,1054654,1930224,0,0,5091105164,7640644800,5248366020,32857,178.58,16.69,264.6
678,10646,43910,13042,18252,0,0,8221627502,22207029150,8212001336,32857,179.42,16.72,264.6
679,0,0,0,0,0,0,0,0,0,32857,178.79,16.85,264.7
680,0,0,0,0,0,0,0,0,0,32857,178.59,16.7,264.6
681,15568,54400,15470,22498,0,0,10191705560,27559576826,10193972584,32857,179.29,16.84,264.6
682,10544,44932,13032,16830,0,0,8200295746,21944803144,8200276138,32857,178.9,16.85,264.7
683,5511450,8636352,833832,1856398,0,0,3918213096,5642151654,3990194940,32857,178.43,16.99,264.6
684,0,0,0,0,0,0,0,0,0,32857,178.54,16.9,264.7
685,0,0,0,0,0,0,0,0,0,32857,179.28,16.92,264.7
