,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,4484,7038,0,0,0,0,877134,363574,845388,0,195.33,18.77,276.0
1,3546,4954,0,0,0,0,132354,302490,746212,0,191.17,18.52,275.5
2,5582886,131354320,1956446,22519394,0,0,25801979730,12676036714,26468663480,0,184.07,18.79,276.0
3,20428636,445084192,8339956,79145278,1152,589824,88425271852,40434307986,89664093072,0,182.74,17.73,276.7
4,17397844,380392754,7653050,63907434,8,4096,70181744852,30960902468,72098640932,0,186.79,18.38,276.9
5,20309246,590190118,7725116,102027232,0,0,111681865972,51052578628,112134999766,0,184.65,17.3,270.3
6,13960838,346124204,4705078,55400498,120,61440,59978901848,27553236768,60720621464,0,195.06,18.33,269.8
7,22095632,481661360,8265908,79608360,0,0,87406451616,39601659182,88505329004,0,197.15,18.11,270.1
8,24116312,378794182,9228096,63006198,0,0,70289977154,31447595814,71072513344,0,193.71,18.31,270.0
9,26326426,453467408,9601326,73928962,0,0,81473816738,36220908810,82740395220,0,193.82,18.27,282.1
10,19010030,388630794,6600972,67541004,0,0,71554781328,32441364746,72122034846,0,191.86,17.95,282.5
11,24853908,424636278,8727342,74966662,0,0,81172843864,35983348444,82216773412,0,188.27,18.18,282.6
12,20409866,447673048,6719310,80485322,24,12288,85538328236,38558183718,86577722532,0,187.5,18.08,282.5
13,23998394,434040406,8735750,79104980,0,0,85911557936,38229244868,87031241830,0,184.05,18.13,282.1
14,20835804,491866014,7624096,84901922,0,0,93412748436,41181405566,94667916570,0,186.69,18.12,275.3
15,24432948,424461052,9304932,78679174,0,0,82591158728,37424688572,83938643740,0,189.0,18.48,275.1
16,18157596,420279924,5624078,75087954,0,0,77406673224,35723898662,78047384578,0,199.16,17.97,269.8
17,22989582,502440286,7584314,84954780,0,0,92597759770,42343246788,93597356494,0,194.33,18.68,270.2
18,15328482,414623858,4603270,71205384,0,0,74657362650,34741908964,75578192190,0,194.9,18.13,270.8
19,22743198,420653180,8002220,70849640,0,0,77526823354,34444716982,78490342230,0,192.22,18.18,287.6
20,22926184,431532520,8031614,71913448,0,0,79367036722,35824082200,80350241212,0,191.19,18.22,287.1
21,25721652,429098978,8832344,73439900,0,0,80420104452,36052053398,81484293900,0,189.25,18.84,286.7
22,21329438,312702078,7565308,54908380,24,12288,60338372452,26822826572,61201603074,0,187.77,18.95,280.5
23,41343010,594775376,14122250,102297884,0,0,114968917024,50224004230,116266792840,0,189.09,19.03,280.3
24,23786916,413276738,8083466,68898624,0,0,75478486330,33962867432,76508079790,0,194.09,18.63,279.9
25,22538958,414515232,8216764,68630556,0,0,73366201752,33161573234,74447306662,0,198.04,17.54,279.5
26,26114248,433188794,9865814,74767982,0,0,81164444902,35753960034,82307411134,0,191.26,18.77,279.3
27,20461856,344810772,7520464,59009002,16,8192,63160817936,28219102956,63903077958,0,196.65,18.84,279.5
28,24612092,491482316,8915758,82118542,0,0,90842450928,40547028980,91833884938,0,191.26,17.83,287.5
29,26159420,462491118,9863870,81503284,0,0,87600569596,39219761204,88710313142,0,188.77,18.03,279.9
30,24624528,422141884,9196628,74569534,0,0,80071992156,35611986654,81111248746,0,184.75,17.77,286.7
31,26374954,431117214,9922330,77050346,0,0,83795376044,36968638346,84826436556,0,187.56,18.18,280.4
32,26170244,450199144,9593968,80057168,0,0,86480015864,38419095674,87369744060,0,186.96,18.41,280.2
33,19302896,361692638,6625334,67763818,8,4096,69380590246,31093843402,70028806366,0,186.48,18.11,270.8
34,33243922,527887258,11965502,87820280,0,0,99396598914,43746311528,100438093008,0,192.82,18.24,271.4
35,21694822,306920546,7691884,52266182,0,0,56187157394,24865669558,56728184676,0,196.54,18.15,271.9
36,29811056,486628702,11002290,81053838,0,0,90912842440,39245941056,91953793096,0,193.25,18.52,272.3
37,31598932,483518500,11508706,81221608,8,4096,87257344032,38505711226,88573555850,0,194.55,18.45,279.6
38,212,438,0,0,0,0,78566,11156,78568,0,191.4,18.16,287.8
39,350,958,0,0,0,0,110450,62950,110446,0,190.46,18.76,282.0
40,214,542,0,0,0,0,76708,11156,76682,0,189.17,18.43,282.5
41,202,466,0,0,0,0,71332,11204,71346,0,187.41,18.96,282.2
42,204,406,0,0,0,0,74258,11140,74244,0,184.88,17.85,281.9
43,216,564,0,0,0,0,81708,12378,81696,0,196.17,18.68,281.7
44,210,526,0,0,0,0,87094,12462,87078,0,195.84,18.22,275.3
45,212,452,0,0,0,0,76990,11204,77004,0,192.43,18.19,274.9
46,216,510,0,0,0,0,85146,12994,85146,0,194.37,18.35,282.7
47,214,308,0,0,0,0,91232,11242,91218,0,193.03,18.33,283.2
48,212,456,0,0,0,0,85350,11286,85330,0,188.18,17.9,282.9
49,214,416,0,0,0,0,80412,11690,80408,0,190.7,18.53,283.3
50,206,424,0,0,0,0,71592,11162,71622,0,187.06,18.46,283.1
51,208,404,0,0,0,0,78908,11290,78890,0,187.94,18.34,277.4
52,216,536,0,0,0,0,77286,11160,77326,0,194.48,18.73,277.6
53,200,510,0,0,0,0,71692,11288,71714,0,197.98,17.99,277.4
54,192,416,0,0,0,0,67708,11156,67712,0,193.89,18.61,277.6
55,214,480,0,0,0,0,85054,11870,85054,0,193.71,18.1,277.8
56,214,426,0,0,0,0,82408,11350,82432,0,190.19,17.69,290.1
57,254,556,0,0,0,0,101974,14354,101982,0,189.27,17.87,284.3
58,212,466,0,0,0,0,75628,11308,75624,0,187.43,18.16,284.6
59,208,292,0,0,0,0,61078,11844,61088,0,185.02,17.59,284.0
60,204,476,0,0,0,0,76660,11186,76636,0,186.74,18.05,283.4
