,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,20674,100992,295,11717,0,0,125527072,291997998,144918894,85.93,13.48,153.0
1,19441,99309,6165,46265,30336,15532032,336283870,812638045,343527871,80.99,12.79,145.6
2,22448,170216,452,47203,27776,14221312,729297123,1798820473,758968828,75.76,13.07,138.7
3,30322,132224,930,19094,31312,16031744,383160690,872742819,383481175,65.77,13.14,132.4
4,21186,149255,425,70342,87192,44642304,81660559,562586542,245444574,68.74,13.2,122.7
5,24004,153502,847,30476,32552,16666624,81054994,701206737,344433955,70.48,13.48,129.6
6,26667,307034,1021,54187,33080,16936960,524531129,1306421497,537500916,73.44,13.07,129.6
7,18453,286615,4461,25233,32904,16846848,268394629,637369403,261713074,70.43,12.84,129.9
8,23152,168234,288,63274,26000,13312000,750299872,1820281766,728238533,78.4,12.79,129.7
9,24020,134016,223,19335,35304,18075648,546300295,1349406113,556370463,69.03,12.93,140.1
10,34753,145323,792,25801,23264,11911168,292376437,650274123,284811739,71.55,13.1,126.8
11,22104,311294,2521,22670,167752,85889024,406666954,995656439,437628543,65.85,12.94,127.0
12,17925,127893,614,9664,383776,196493312,114594050,247101163,128817335,64.25,12.95,127.0
13,22358,149520,860,29481,196480,100597760,458543692,1181167615,490001837,75.73,12.91,126.4
14,11284,105006,623,27139,36160,18513920,573028195,1418122357,593527811,72.98,12.97,133.0
15,16624,117367,192,30159,28048,14360576,375158166,907324557,396614955,68.33,12.75,132.8
16,32514,176913,302,17731,41776,21389312,392806840,881542931,365711043,66.03,12.94,132.4
17,31851,255438,43466,65297,36800,18841600,441621954,1089210433,470401664,74.93,13.11,124.2
18,22984,128807,18106,9654,33336,17068032,110012760,179164988,70802569,64.85,13.0,133.5
19,21242,127563,603,11418,49536,25362432,199460289,432650354,183519613,64.41,12.77,127.9
20,32274,189627,1579,38480,19648,10059776,187634897,414936711,221436005,78.68,13.76,122.8
21,694198,6598711,11171,205917,21184,10846208,1220416240,2489625365,1218063829,103.42,14.66,122.8
22,2034695,23787523,29590,261632,24648,12619776,1348476722,1935893954,1389110870,100.17,14.14,154.0
23,227679,8454513,1421,595805,19176,9818112,1055599212,2042370742,1290943889,102.62,14.5,165.7
24,1076138,15808324,94350,409515,25536,13074432,1860216340,4236948211,2249893156,74.07,13.26,165.1
25,312032,1062768,34469,18622,33480,17141760,336682091,1303222955,539761444,64.24,13.2,165.1
26,18313,167928,1337,13008,57608,29495296,145679933,305831582,131602007,66.06,12.81,128.8
27,15503,147269,884,16473,23952,12263424,319606952,808218095,330239063,74.38,13.25,123.5
28,18760,377108,5966,17690,17344,8880128,366815579,881678594,380508119,67.43,13.25,123.7
29,14028,150457,3535,29816,24768,12681216,297727204,737968902,303270069,67.53,13.19,131.9
30,282857,896460,6175,109377,29888,15302656,528403401,1156270328,595389698,67.74,13.16,131.3
31,16352,168850,2322,36496,22344,11440128,296271304,686308332,392519053,69.01,13.23,131.1
32,32145,182950,2209,22059,22480,11509760,89351719,199940330,116208646,74.19,13.36,125.5
33,21249,175270,1380,29814,110840,56750080,439313289,1057050103,436910088,67.83,13.53,125.0
34,10175,85362,3428,23444,55784,28561408,363217801,891952270,369226422,64.86,13.43,130.5
35,24300,139552,2004,20631,84856,43446272,263884732,599252343,265851690,65.03,13.3,130.9
36,21579,146800,1204,20615,112232,57462784,216232643,532020532,245681012,66.18,13.71,124.9
37,15937,137305,1963,34899,31288,16019456,115284598,241808420,123318265,68.49,13.66,124.9
38,18179,243153,2602,32972,29072,14884864,285494281,728036211,295345786,67.68,13.59,124.7
39,14083,119212,2506,17509,30664,15699968,230760275,561124822,243260008,67.13,13.6,125.2
40,14268,224863,3709,35430,33240,17018880,209138402,530985644,232246850,64.26,13.29,125.5
41,13113,132627,3174,14999,119680,61276160,94975931,218374740,153547937,68.07,13.48,125.6
42,20503,162037,1890,31780,260072,133156864,315892291,710037254,321222322,65.53,13.6,125.3
43,29591,186344,1353,13177,158352,81076224,131601072,305624011,154247056,69.83,13.81,125.4
44,18248,200300,1324,11881,183984,94199808,136825034,251266738,129183965,97.64,14.33,125.2
45,70497,377776,2754,26745,53472,27377664,245588732,509808144,249841887,83.89,13.66,125.3
46,88409,387772,4843,31274,28872,14782464,160998430,373309915,187101212,95.88,14.37,144.1
47,16382,111633,2654,39360,32360,16568320,164007505,385505666,182372921,75.05,13.52,155.4
48,24166,219791,5403,22889,33480,17141760,114709733,486841197,316444314,68.68,13.69,144.2
49,21610,124392,1462,16986,23488,12025856,166492824,426059512,185831107,64.87,13.53,155.1
50,15450,161178,1545,20090,26000,13312000,138975339,179923673,90987313,65.62,13.51,127.1
51,12524,120052,1362,6269,31224,15986688,95903141,98737833,59295396,111.83,15.05,127.0
52,31596,211189,1737,43581,30688,15712256,876188696,1931704447,917924499,105.79,14.17,126.5
53,43723,266343,3303,117236,37840,19374080,2433251018,6008156518,2419752406,80.22,13.59,145.0
54,49646,386917,2392,162748,31192,15970304,2506098479,6230175484,2500846068,65.58,13.63,175.8
55,25762,135668,4169,46070,213376,109248512,29112070,251838431,111673364,64.25,13.6,161.2
56,35254,279363,1133,19250,454032,232464384,123548708,525303753,241840918,65.83,13.57,128.2
57,19444,150668,709,42013,85904,43982848,134351784,253236283,144478355,66.15,13.32,127.6
58,22892,190191,2196,79339,474816,243105792,159275219,339606817,157905849,65.64,13.51,127.2
59,17375,129465,960,16534,339160,173649920,323516876,178404281,92957727,64.6,13.39,126.8
60,22144,128576,3752,48700,173616,88891392,44235134,105619296,99675546,65.54,13.51,126.8
61,16024,170592,895,85962,377320,193187840,194017287,439657812,180082215,64.33,13.55,126.4
62,21336,113958,946,27218,89608,45879296,38755726,76692854,51566262,67.3,13.55,126.1
63,15287,122085,1618,39327,166416,85204992,159153510,367316845,166063069,66.93,13.68,125.9
64,11047,128157,1083,22301,413368,211644416,191742366,476190672,187934975,63.12,13.35,125.6
65,7895,52434,738,3403,159232,81526784,29534954,66315975,26773972,64.83,13.15,125.9
66,27645,271142,1744,143960,304240,155770880,219945973,514625117,251104022,65.56,13.63,125.7
67,24863,216434,1388,26341,219856,112566272,140208149,441572000,210444099,65.33,13.46,125.1
68,26837,207421,1579,17606,164144,84041728,154113436,184591252,104394279,67.52,13.64,125.1
69,15305,116887,1296,38222,158920,81367040,50460968,227451997,115509750,64.31,13.76,125.0
70,29390,131480,1077,27146,175112,89657344,253828722,579877021,245638606,65.33,13.72,125.1
71,11406,96490,1314,18145,201112,102969344,118833730,273282564,112745114,64.61,13.42,125.3
72,41344,142145,1296,30657,849256,434819072,140892680,314752269,169903360,64.1,13.54,125.0
73,12593,74316,637,7168,141128,72257536,80061238,188284729,84318084,67.01,13.64,125.0
74,15586,148935,1291,17581,245600,125747200,176209644,499392962,222446190,63.97,13.41,124.8
75,14355,117510,489,10370,428368,219324416,92405472,193380689,116271651,64.84,13.64,124.8
76,16750,542488,4939,49183,85232,43638784,69075679,147308809,114522823,65.13,13.57,124.8
77,20853,181981,1221,39164,461224,236146688,210094354,371285508,191654757,64.5,13.69,124.7
78,13876,65379,776,12345,255080,130600960,96421041,210452637,119605667,64.86,13.68,124.4
79,22189,144409,768,12628,132808,67997696,187785343,429388309,190770767,65.52,13.63,124.6
80,14019,144865,1049,13802,529464,271085568,158921283,294570864,155754020,68.18,13.65,124.5
81,17702,163200,1987,14233,379424,194265088,219453572,474910786,210913053,63.88,13.62,124.4
82,28367,144431,1202,97604,137536,70418432,198904730,456827938,197525361,64.89,13.59,124.8
83,13512,88119,304,17762,739096,378417152,53752772,97074741,55879047,67.8,13.79,124.8
84,20469,193880,2240,80026,260728,133492736,197582894,347659135,188557513,64.77,13.74,124.6
85,28701,228627,2604,67897,137304,70299648,204076439,484607938,228763365,64.15,13.45,124.6
86,19827,161634,2578,61594,485696,248676352,134875294,314676706,160879694,64.22,13.53,124.9
87,17466,123150,3059,13478,247584,126763008,106655721,201631871,105012711,63.74,13.37,124.7
88,16782,137175,1886,26821,196288,100499456,227657269,482851773,223910742,67.97,13.85,124.6
89,13274,143982,2041,38824,308808,158109696,92877654,418877499,199609502,65.62,13.59,124.4
90,17007,157984,1666,87822,407864,208826368,182741267,428596408,186760172,64.02,13.45,124.4
91,10364,86576,1686,18059,124504,63746048,196377120,430522832,224182431,66.59,13.1,124.7
92,11435,91900,1344,8579,345216,176750592,91724372,158431776,88928868,63.22,13.39,124.7
93,16650,272603,1942,56231,525976,269299712,527483913,1153136538,560464512,71.33,13.58,124.6
94,24070,167945,2224,10320,292296,149655552,98762672,254865988,133643613,67.12,13.25,124.6
95,20948,161062,1581,130455,207312,106143744,401990157,888235423,422995085,71.1,13.3,124.4
96,20253,182407,1411,43588,256776,131469312,284978270,674322218,516413440,64.07,13.4,131.6
97,16485,165820,1438,23083,398920,204247040,443044981,1112921405,455049516,64.33,13.61,124.9
98,20831,207450,3258,83586,208104,106549248,265573110,463677978,255468830,65.18,13.64,130.5
99,16507,105280,612,17010,184576,94502912,282145388,632819797,320414635,70.01,13.49,122.2
100,18647,133295,1000,32852,431816,221089792,59873134,273303381,133397159,73.68,13.59,122.4
101,11211,113882,485,24682,252112,129081344,389473630,902926248,372462201,65.1,13.47,122.5
102,17425,185723,1332,75968,403712,206700544,673220057,1698783953,694725429,74.5,13.68,130.1
103,17334,139097,1127,33885,312992,160251904,99658202,222530379,165357187,69.13,13.58,135.2
104,16507,111128,349,25747,663616,339771392,282127000,676618292,289834090,66.33,13.45,123.9
105,19744,124288,1123,33140,494216,253038592,404939593,993790434,398661645,73.31,13.61,129.1
106,21275,150767,822,16693,486800,249241600,293295947,706212796,325650366,65.13,13.26,137.6
107,13535,103080,626,20616,435512,222982144,321900642,766503712,333286259,69.51,13.65,125.3
108,14037,135584,1418,41962,163352,83636224,547816928,1298233233,544783816,68.9,13.47,125.7
109,16351,210569,1231,65448,301848,154546176,291167306,674087681,303978562,65.8,13.44,126.0
110,16519,94438,12807,37333,472192,241762304,58571770,105095084,97771862,68.69,13.43,126.0
111,14507,147715,905,31931,216632,110915584,441148970,1075362994,457518182,71.89,13.45,126.2
112,18854,262838,1145,20855,269664,138067968,334266159,812054527,385063130,65.09,13.32,126.6
113,15577,95409,467,10844,492456,252137472,35463952,59826782,44769280,67.87,13.4,126.3
114,14192,176591,1264,33737,176272,90251264,697804173,1728117667,704315494,79.07,13.85,126.4
115,14675,104449,729,24365,231952,118759424,221976722,604098228,260282607,71.81,13.47,132.1
116,25194,171674,913,99809,353168,180822016,344234606,798412773,349693721,70.53,13.62,126.0
117,33228,237010,569,24369,51568,26402816,409104002,990131108,414935662,72.4,13.47,126.0
118,35790,206289,689,19262,43640,22343680,88378828,760993455,364980765,65.24,13.52,137.8
119,74409,319646,1190,49441,25968,13295616,490250162,1145949034,532440962,67.85,13.56,127.5
120,45359,436862,2120,25297,32960,16875520,493888060,1163965813,499136102,62.23,13.43,127.9
121,26858,243805,3572,24897,34992,17915904,364918357,895403418,379635967,64.92,13.63,128.5
122,26138,211630,2699,18855,32880,16834560,131764853,465987304,207183558,62.76,13.37,128.6
123,18291,141808,2268,46281,30208,15466496,373874604,895290995,384592210,63.99,13.79,128.3
124,14408,98535,754,13731,20416,10452992,232914914,566119397,233776693,62.04,13.54,127.7
125,10039,66595,312,3258,20736,10616832,44007901,93290042,33011152,67.53,13.53,127.2
126,18556,109458,2035,48249,18576,9510912,263102709,593619925,265388483,64.72,13.81,119.5
127,11275,118702,1318,9676,17576,8998912,75802290,197473802,101010832,62.61,13.6,120.0
128,10519,78363,1049,7985,22904,11726848,108720137,187872715,106727081,63.36,13.83,120.4
129,39932,215036,524,40381,15552,7962624,133060727,309909284,143521308,61.93,13.32,120.5
130,15415,160453,718,16831,21080,10792960,89843453,159916974,93676895,62.55,13.64,127.9
131,12903,129760,390,44552,21160,10833920,197092489,447842928,200607223,60.28,13.16,122.7
132,14068,196858,477,7586,20504,10498048,52909458,98638259,65955399,69.12,13.54,122.8
133,6629,29522,157,4695,17872,9150464,15408281,21856563,14117049,66.01,13.68,122.8
134,0,0,0,0,19648,10059776,0,0,0,66.27,13.78,122.3
135,0,0,0,0,26944,13795328,0,0,0,63.85,13.75,122.3
136,0,0,0,0,20776,10637312,0,0,0,60.13,13.17,122.3
137,56539,799841,3445,228375,33520,17162240,711939910,1539122895,753579946,62.18,13.28,121.9
138,19487,146076,2625,60779,45600,23347200,481847571,1210505841,483248906,65.91,13.85,121.8
139,18422,136935,1657,151200,39896,20426752,254155763,639783590,271872062,64.68,13.89,134.5
140,14429,110056,771,13249,56664,29011968,76985935,160259570,85879685,62.1,13.56,124.7
141,20308,130291,654,5046,26680,13660160,107398917,318377378,128712225,65.38,13.32,124.6
142,0,0,0,0,28448,14565376,0,0,0,66.64,13.75,124.1
143,0,0,0,0,22248,11390976,0,0,0,76.39,13.6,117.9
144,50315,320120,838,21253,28464,14573568,211354567,292263027,218708377,64.51,13.73,118.2
145,28875,221549,15098,20161,26256,13443072,152645781,318321295,162380135,84.39,13.77,123.9
146,24282,202482,2126,50685,14472,7409664,179613528,368370017,150930220,112.86,15.14,123.9
147,10587,75379,829,12918,28632,14659584,33669561,69783436,52035733,103.53,13.97,123.9
148,25707,307256,1291,41655,25008,12804096,301991419,690158297,396549535,79.62,14.03,123.4
149,65276,391406,6355,31766,50856,26038272,95356813,221603438,144338148,73.63,13.57,123.7
150,14857,217154,1995,40653,36808,18845696,453555424,1114693950,461382672,71.19,13.65,124.0
151,16828,149511,2489,17022,29216,14958592,191358027,503851039,218316824,64.82,13.86,136.7
152,14011,147252,677,20135,29856,15286272,394861244,969870226,418047142,67.59,13.78,123.3
153,34042,314437,3629,105456,34528,17678336,2075028555,4897044907,2080948100,66.58,14.02,138.2
154,34308,401929,11711,153859,47392,24264704,2759892360,6881760984,2784112545,65.86,13.8,176.1
155,20817,290747,1621,86611,35880,18370560,1570833138,3936904064,1589479716,68.35,13.49,167.6
156,15679,226898,3284,85415,956728,489844736,433595209,1153166994,478145466,66.59,13.71,145.5
157,8823,119813,1749,31927,164056,83996672,52068489,69796383,99454652,69.47,13.7,131.0
158,9859,207054,2834,207725,102680,52572160,611107795,1565156441,621019801,68.83,13.58,131.1
159,12140,118672,2805,18830,817640,418631680,237870244,565436182,250615470,64.51,13.79,126.0
160,18213,154655,2216,56959,816496,418045952,294335025,700738127,296825352,65.56,13.66,126.1
161,14653,132625,1841,24634,353952,181223424,247956841,577969048,245455625,67.45,13.62,126.1
162,32956,174514,2196,17366,1000040,512020480,49019993,72706514,76939756,68.76,13.96,125.8
163,21439,133941,1341,21632,171480,87797760,404406010,991561880,395074393,71.9,13.67,125.6
164,13994,139970,1325,28384,639648,327499776,558926141,1379888232,562337247,65.77,13.91,132.4
165,14181,174644,1700,80727,305080,156200960,104391359,236172936,114889012,67.62,13.79,131.9
166,12688,190183,5757,46097,81256,41603072,495300668,1258790644,517324116,70.57,13.61,125.3
167,18137,142252,1951,21923,694760,355717120,184031869,418808745,195611691,66.81,13.82,125.8
168,14094,125725,2587,54883,815720,417648640,137290814,319660683,159518780,71.73,13.6,125.5
169,23554,234195,2103,27166,142048,72728576,413211601,1021510825,433169532,69.42,13.67,125.5
170,25462,284515,2132,18336,154712,79212544,235934431,416991937,188843009,62.76,13.97,125.9
171,18477,182846,1170,32361,367696,188260352,433753472,1088465976,451060241,63.52,13.61,126.0
172,19077,225627,2811,66346,373168,191062016,180139474,419030167,188582730,65.23,13.74,132.3
173,12187,111941,1904,20501,365400,187084800,93649128,359647852,179500279,63.13,13.99,124.1
174,19542,191722,2070,48916,154512,79110144,723348295,1769432452,756026751,65.76,13.76,130.2
175,11256,128121,1520,8628,248520,127242240,102673771,151894238,78395844,73.5,13.82,129.9
176,17312,197792,2108,38529,373072,191012864,624324034,1548675254,632381132,71.86,13.8,129.5
177,15765,123410,2184,24152,172240,88186880,393386444,952458691,405599626,64.77,13.91,129.6
178,17598,171335,1527,14877,213688,109408256,150644742,287314078,166823657,66.34,13.98,129.6
179,7601,44998,1078,9291,1285288,658067456,24378607,41099077,25302324,64.51,13.89,122.2
180,36331,281252,3865,51746,378264,193671168,312560483,696475178,301188825,64.37,13.63,122.3
181,15594,146405,1703,11917,98456,50409472,107941784,195732989,93401183,64.96,13.84,122.4
182,13214,92531,1137,25460,870176,445530112,46095208,79172817,77921618,74.01,13.74,122.6
183,10060,85183,1224,8392,956776,489869312,289051969,232696420,105960806,65.26,13.86,122.9
184,17411,143002,1288,112360,86592,44335104,447229785,1105428658,448982660,67.95,13.71,129.0
185,43794,368426,1023,18804,137640,70471680,359573457,798823377,357680818,69.63,13.61,135.1
