,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,2596773460608,88415906444640,4234757402304,37253630500992,0,0,47027498046120288,40070322056802240,47320640888131008,288,170.55,14.12,252.8
1,2578740311576,87801907094330,4205349364788,36994924733624,59784032,30609424384,46700918198577786,39792055931407780,46992025326407876,286,169.92,13.99,262.3
2,3282033123824,111747881756420,5352262827912,47084449660976,7473004,3826178048,59437532252735364,50644434821791720,59808032233610024,364,175.77,14.27,255.9
3,3182850804148,108370885329715,5190518621574,45661567940452,0,0,57641343091251603,49113971132122190,58000646644132798,353,176.75,14.52,255.9
4,3056618760924,104072889877545,4984662358962,43850627568876,0,0,55355284158454089,47166108254360970,55700337712070874,339,175.94,14.54,256.0
5,3273016549308,111440882081265,5337558809154,46955096777292,7473004,3826178048,59274242328964113,50505301759094490,59643724452748458,363,176.62,14.07,256.4
6,2822187823508,96090898323515,4602357871254,40487452593092,29892016,15304712192,51109746140401563,43548648624232990,51428335409670158,313,176.42,14.41,256.6
7,3020552462860,102844891176925,4925846283930,43333216034140,26155514,13391623168,54702124463369085,46609576003572050,55043106588624610,335,177.06,14.44,256.8
8,2804154674476,95476898973205,4572949833738,40228746825724,0,0,50783166292859061,43270382498838530,51099719847947026,311,177.0,14.48,256.9
9,3182850804148,108370885329715,5190518621574,45661567940452,0,0,57641343091251603,49113971132122190,58000646644132798,353,177.21,14.52,257.3
10,3309082847372,112668880781885,5396374884186,47472508312028,0,0,59927402024049117,51061834009883410,60300955576194722,367,177.29,14.53,257.5
11,3263999974792,111133882406110,5322854790396,46825743893608,33628518,17217801216,59110952405192862,50366168696397260,59479416671886892,362,176.83,14.8,257.7
12,3300066272856,112361881106730,5381670865428,47343155428344,0,0,59764112100277866,50922700947186180,60136647795333156,366,176.12,14.89,257.8
13,3300066272856,112361881106730,5381670865428,47343155428344,0,0,59764112100277866,50922700947186180,60136647795333156,366,176.69,14.96,257.9
14,3291049698340,112054881431575,5366966846670,47213802544660,3736502,1913089024,59600822176506615,50783567884488950,59972340014471590,365,177.92,15.14,257.9
15,3282033123824,111747881756420,5352262827912,47084449660976,0,0,59437532252735364,50644434821791720,59808032233610024,364,176.93,14.77,257.9
16,3200883953180,108984884680025,5219926659090,45920273707820,14946008,7652356096,57967922938794105,49392237257516650,58329262205855930,355,176.82,14.87,257.9
17,3038585611892,103458890527235,4955254321446,43591921801508,0,0,55028704310911587,46887842128966510,55371722150347742,337,177.29,14.84,258.0
18,3282033123824,111747881756420,5352262827912,47084449660976,29892016,15304712192,59437532252735364,50644434821791720,59808032233610024,364,177.12,14.92,258.0
19,3236950251244,110212883380645,5278742734122,46437685242556,14946008,7652356096,58621082633879109,49948769508305570,58986493329302194,359,177.56,14.92,258.2
20,3245966825760,110519883055800,5293446752880,46567038126240,0,0,58784372557650360,50087902571002800,59150801110163760,360,177.0,14.81,258.3
21,3191867378664,108677885004870,5205222640332,45790920824136,63520534,32522513408,57804633015022854,49253104194819420,58164954424994364,354,176.81,14.72,258.5
22,3209900527696,109291884355180,5234630677848,46049626591504,0,0,58131212862565356,49531370320213880,58493569986717496,356,176.49,14.64,258.6
23,3282033123824,111747881756420,5352262827912,47084449660976,0,0,59437532252735364,50644434821791720,59808032233610024,364,176.7,14.73,258.8
24,2930386717700,99774894425375,4778806096350,42039687197300,0,0,53069225225656575,45218245376599750,53400028780008950,325,177.45,14.64,258.9
25,3291049698340,112054881431575,5366966846670,47213802544660,0,0,59600822176506615,50783567884488950,59972340014471590,365,177.51,14.69,259.0
26,3254983400276,110826882730955,5308150771638,46696391009924,18682510,9565445120,58947662481421611,50227035633700030,59315108891025326,361,176.36,14.31,258.9
27,3191867378664,108677885004870,5205222640332,45790920824136,0,0,57804633015022854,49253104194819420,58164954424994364,354,177.42,14.98,259.0
28,3273016549308,111440882081265,5337558809154,46955096777292,0,0,59274242328964113,50505301759094490,59643724452748458,363,177.07,15.09,258.9
29,3074651909956,104686889227855,5014070396478,44109333336244,18682510,9565445120,55681864005996591,47444374379755430,56028953273794006,341,177.49,15.04,258.9
30,3218917102212,109598884030335,5249334696606,46178979475188,0,0,58294502786336607,49670503382911110,58657877767579062,357,177.81,15.07,258.8
31,3002519313828,102230891826615,4896438246414,43074510266772,14946008,7652356096,54375544615826583,46331309878177590,54714491026901478,333,176.6,14.57,258.9
32,3318099421888,112975880457040,5411078902944,47601861195712,7473004,3826178048,60090691947820368,51200967072580640,60465263357056288,368,176.83,14.41,259.0
33,3282033123824,111747881756420,5352262827912,47084449660976,0,0,59437532252735364,50644434821791720,59808032233610024,364,176.96,14.45,259.2
34,3227933676728,109905883705490,5264038715364,46308332358872,0,0,58457792710107858,49809636445608340,58822185548440628,358,176.86,14.36,259.3
35,3110718208020,105914887928475,5072886471510,44626744870980,0,0,56335023701081595,48000906630544350,56686184397240270,345,176.91,14.35,259.5
36,3191867378664,108677885004870,5205222640332,45790920824136,11209506,5739267072,57804633015022854,49253104194819420,58164954424994364,354,176.66,14.36,259.6
37,3101701633504,105607888253320,5058182452752,44497391987296,18682510,9565445120,56171733777310344,47861773567847120,56521876616378704,344,176.36,14.37,259.5
38,3119734782536,106221887603630,5087590490268,44756097754664,33628518,17217801216,56498313624852846,48140039693241580,56850492178101836,346,176.78,14.35,259.4
39,3092685058988,105300888578165,5043478433994,44368039103612,0,0,56008443853539093,47722640505149890,56357568835517138,343,177.94,14.45,259.4
40,3209900527696,109291884355180,5234630677848,46049626591504,0,0,58131212862565356,49531370320213880,58493569986717496,356,177.33,14.78,259.4
41,3110718208020,105914887928475,5072886471510,44626744870980,0,0,56335023701081595,48000906630544350,56686184397240270,345,177.46,14.94,259.3
42,3300066272856,112361881106730,5381670865428,47343155428344,22419012,11478534144,59764112100277866,50922700947186180,60136647795333156,366,177.15,14.87,259.3
43,3227933676728,109905883705490,5264038715364,46308332358872,0,0,58457792710107858,49809636445608340,58822185548440628,358,177.27,14.88,259.3
44,3218917102212,109598884030335,5249334696606,46178979475188,0,0,58294502786336607,49670503382911110,58657877767579062,357,177.36,15.68,259.4
45,3020552462860,102844891176925,4925846283930,43333216034140,0,0,54702124463369085,46609576003572050,55043106588624610,335,176.62,15.88,259.4
46,3273016549308,111440882081265,5337558809154,46955096777292,7473004,3826178048,59274242328964113,50505301759094490,59643724452748458,363,176.43,16.02,259.4
