,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,39452852,142457549,16331862,56552192,0,0,4024974755,2583575965,4521848557,114.43,23.06,190.8
1,50407931,183348425,20843753,72320401,3464,1773568,6021883135,3857288422,6157794448,112.76,22.81,184.8
2,36393092,117157346,30591274,96078892,0,0,4885541998,2237581854,4948770230,113.49,23.18,184.9
3,43651773,141563729,39010522,125957062,0,0,6254702531,3122589085,6332696447,113.84,23.34,185.0
4,25049881,95612345,14327151,66988101,0,0,4761885076,3377107989,4792676115,112.48,23.26,185.3
5,34413569,129348090,15897893,75126849,0,0,5951009261,3685761277,5996336032,112.57,22.73,185.4
6,37630734,144087727,11436531,55168852,272,139264,4726899494,1794662125,4759320399,113.17,22.95,185.4
7,47104913,180605622,14362799,68957138,0,0,5872604324,2243260679,5933628818,113.1,22.92,185.4
8,36740691,134352743,14444718,52573455,0,0,4564975369,2707142243,4731970904,112.04,22.37,185.5
9,49232038,179793227,20540700,71340625,0,0,5768799113,3519272377,5847042431,112.93,22.8,185.4
10,37542920,132319387,18371630,63270382,3080,1576960,4611369716,2699032055,4673997288,112.59,22.72,185.4
11,46404276,147552649,43583665,136424806,440,225280,5816405466,2205824672,5922482133,113.8,23.82,185.6
12,35815482,125507296,26237470,98684899,0,0,5677628033,3234460407,5796642275,112.31,23.08,185.7
13,24785922,95320840,14247529,66467489,0,0,4610293741,3291734274,4694983410,112.67,23.19,186.0
14,40731523,155541262,14114320,67483768,0,0,5686112409,2629424912,5764948569,112.36,22.53,186.0
15,38016348,145143693,11459515,55116163,0,0,4801026387,1893417285,4870336600,113.02,23.02,185.9
16,44914622,169391825,14864784,64713377,216,110592,5736065331,2550773962,5782197917,112.49,22.4,185.9
17,39341666,143556795,16338406,56743171,0,0,4625926475,2791895407,4665558371,112.74,22.83,186.0
18,49273435,179464489,20464271,71068066,0,0,5759483477,3441665201,5835390215,113.17,22.84,185.9
19,45294368,147838665,36641801,115781075,0,0,5775363083,2542236099,5827935050,113.27,23.27,185.9
20,35817220,113201446,32645676,102037091,168,86016,4694706844,1884369336,4787200532,113.26,23.42,185.9
21,30915974,117936753,17758719,83013036,328,167936,5721131533,4027325158,5827558159,112.86,23.32,186.2
22,25068274,94763110,12655012,59694947,0,0,4359925165,2770536969,4420407676,111.95,22.71,186.4
23,46773893,179311666,14211646,68474016,0,0,5739180742,2122873552,5832293272,112.91,22.92,186.5
