,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,50107194,212112740,3570012,23437352,0,0,28984626720,38802312918,28489369864,0,183.7,17.94,282.9
1,39411182,91628018,3008084,10434670,0,0,19179931446,21272809860,19452161212,0,169.78,17.97,283.4
2,46257464,89327452,1837954,14000170,0,0,15358542690,16095794292,15618620510,0,166.49,18.26,283.9
3,52287196,101632274,1689858,10311906,0,0,15513216674,18128949646,15986179098,0,164.49,17.96,283.6
4,32329840,144309540,1869512,15220050,0,0,29860913094,32622264342,30064732874,0,170.92,18.26,262.1
5,479852,3568022,62994050,139548370,0,0,65636730930,12272766946,65417281438,0,182.72,18.54,253.6
6,85887258,754399338,4941612,40516788,0,0,58358320382,74554610762,58222438366,0,179.71,18.99,253.0
7,582082,4866126,71114586,137584126,0,0,73428717090,12380008258,73283883254,0,180.88,18.64,252.5
8,44622146,714328834,11582968,46437896,0,0,40716984542,58418870066,40699224066,0,177.69,18.3,252.7
9,37065550,551896370,6533248,32380630,0,0,30837721778,45566085492,30817611416,0,177.44,17.87,270.9
10,18076,56770,1892,8610,0,0,3285967120,8215689462,3269169148,0,176.38,17.68,270.4
11,60411728,251555658,3684704,28673400,0,0,30950405508,42214447148,31214601530,0,176.11,18.06,270.1
12,23560392,100509124,2144240,11544510,0,0,18071010312,22708448684,18779017258,0,176.5,17.81,263.6
13,149801834,289274706,5728512,33432998,16,8192,41949275842,52141199062,42302395702,0,181.19,19.81,263.4
14,50362784,426184272,2814936,30898708,0,0,61959017462,89485344816,62133160320,0,197.89,18.78,263.2
15,9370310,97971108,5879668,31755122,0,0,119567812114,50273789904,120154193830,0,190.99,18.65,262.9
16,78081522,1085919400,21738888,59151764,120,61440,61154253962,88573549384,61094588782,0,189.02,18.39,262.7
17,297530,2122502,7527484,96499748,0,0,17484758666,7860271986,17771718142,0,184.75,18.18,269.8
18,30334996,138730024,2596510,16285698,0,0,18910955546,27274131942,19310509046,0,171.84,17.38,289.3
19,361600,3718356,170862,698248,0,0,93362312548,32911812556,93668680190,0,171.02,18.02,281.5
