,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,5013,47092,134,1313,0,0,34319415,50788776,22755617,66.87,12.85,143.1
1,6141,96840,80,2830,1256,643072,84065228,104504105,58836472,62.08,12.48,118.3
2,5946,84155,34,3972,0,0,201366253,605802530,203024047,63.39,12.57,118.3
3,30803,90246,251,28282,0,0,56245925,102312290,54866083,62.17,12.59,124.1
4,6942,1097101,350,95932,6,3072,348089863,594629564,347976371,65.46,12.72,123.6
5,8092,91626,8015,2066,0,0,204196190,448581925,160685098,61.86,12.55,123.2
6,19621,483262,415,26420,384,196608,76016164,170319324,111078079,61.88,12.59,122.6
7,11130,140491,6,2540,0,0,54582661,64020510,47890391,61.07,12.45,122.6
8,20575,177480,45,2479,0,0,110297636,224299318,88374670,62.77,12.62,122.2
9,23357,409361,1782,38543,0,0,211047797,462106151,253246465,62.81,12.78,121.8
10,13279,305444,423,3995,0,0,47555561,68832441,49332313,61.87,12.69,121.3
11,13377,161014,60,8739,384,196608,50251733,87809590,69574700,61.65,12.6,121.1
12,14695,152259,3705,8037,78664,40275968,222081795,393548067,131974944,61.62,12.49,120.8
13,8212,100004,955,15202,0,0,68799848,240879839,123734144,61.46,12.54,120.7
14,7352,100087,2652,14464,280,143360,48623453,89658856,51323986,63.36,12.97,120.6
15,31994,583350,2665,106427,0,0,148122634,216901500,140194157,65.99,13.11,120.2
16,7589,97349,380,1990,2176,1114112,197290677,415269899,150472843,61.85,12.55,120.0
17,37081,262016,19270,29248,16856,8630272,111452588,245968410,151036225,81.73,13.61,119.8
18,10912,87135,537,2683,0,0,36996039,75744479,41028751,64.88,12.7,120.2
19,60420,177197,3932,8067,0,0,74358853,115711624,60216265,76.96,13.53,120.2
20,21921,183608,430,6839,0,0,204928541,574057449,228854183,68.35,12.88,120.6
21,4802,98808,499,21827,1400,716800,51220485,105788438,61767663,61.15,12.58,138.9
22,6202,87963,437,7107,48,24576,24820616,56702104,31337144,61.61,12.65,119.0
23,15775,163333,110,2290,16408,8400896,139780861,201438728,87132407,62.68,12.87,140.9
24,32441,280464,160,6729,0,0,204173233,521610040,203676939,61.67,12.64,118.7
25,34412,242966,408,17732,0,0,53272173,90002219,85912393,61.66,12.75,118.6
26,21420,189591,4058,13380,0,0,42632646,96677019,52427657,61.44,12.67,118.7
27,12828,86363,858,11556,4752,2433024,45785159,53328146,31180784,61.04,12.51,118.6
28,25422,123499,1079,18372,18872,9662464,191386217,513701843,199135204,62.45,12.89,118.6
29,17481,117774,1176,22882,56,28672,42669035,72225072,49576119,96.45,14.23,118.4
30,4090,54324,153,13170,0,0,45953516,64122254,49243641,100.5,12.55,118.4
31,3440,58743,93,6396,0,0,65114333,100580962,95517325,100.55,12.71,118.5
32,9280,104199,130,5117,1280,655360,2420853637,4754801440,2276857280,100.83,12.77,135.4
33,3639,88902,1462,16017,16072,8228864,1811489793,3556540028,1855129594,100.43,12.69,161.2
34,7551,71504,1984,6655,0,0,764135773,1405539527,783928226,100.78,12.74,160.9
35,3659,74703,342,4735,0,0,578126471,1020558071,577425140,100.55,12.8,160.7
36,3659,61325,66,4689,0,0,2030390779,6729884884,1969674952,100.49,12.62,160.6
37,3723,57189,51,10394,888,454656,1690432162,5597438102,1686321452,100.42,12.67,160.4
38,3834,100375,250,17603,15400,7884800,2369977205,838266332,2424849123,99.66,12.67,160.3
39,4585,59808,70,6637,0,0,2396077865,192972703,2382477892,100.03,12.7,160.2
40,8485,77382,128,3590,0,0,1705092750,1279982811,1707356091,100.22,12.65,160.1
41,61255,65251,1003,6409,0,0,2181537383,1700204776,2137809896,100.12,12.83,159.9
42,6603,90390,297,12189,776,397312,2455940202,7784513648,2531881090,101.24,12.7,159.7
43,3924,107982,127,8148,15624,7999488,1945587605,6123832657,1945975463,101.7,12.86,159.6
44,3026,89588,60,5114,0,0,2424732055,7750548926,2420381138,102.07,12.88,159.5
45,5712,81397,39,3913,0,0,2448346353,7789903184,2421498906,101.61,12.72,159.6
46,19083,245629,67,7843,0,0,2618968698,8049257606,2621361224,101.61,12.74,159.7
47,5469,102356,434,9094,776,397312,1973208247,6125173911,2001964872,101.7,12.86,159.7
48,10350,104729,4310,18390,16072,8228864,2467558714,7781841353,2453946819,101.43,12.69,159.9
49,20068,159641,839,5381,0,0,2482775110,7867928421,2489745171,102.01,12.94,160.0
50,11509,106501,714,4609,0,0,2089147927,1335092057,2041428025,100.37,12.7,160.1
51,8832,122090,605,11135,0,0,2573192742,2230480941,2627431246,99.7,12.56,160.2
52,8496,89272,580,22409,776,397312,2514154743,4189375366,2475846900,100.58,12.74,160.2
53,9700,127899,94,4169,16184,8286208,1987364871,4673880414,1997915672,100.7,12.81,160.1
54,30081,210650,1073,12793,0,0,2567343437,5715089551,2515212299,100.78,12.76,160.0
55,22375,240920,4914,23697,0,0,2581036768,4659006966,2644283110,100.71,12.84,159.9
56,7303,103885,746,9196,0,0,1983210159,3441811905,1981497763,100.35,12.75,159.8
57,3596,148995,1382,4756,776,397312,2481775995,7129556358,2494901382,101.2,12.83,159.8
58,2629,139424,1487,4979,16408,8400896,2530799032,8553491540,2472575698,101.23,12.81,159.8
59,5699,168037,4461,19456,0,0,2110121521,7380719095,2134863883,101.93,12.85,159.7
60,4437,94568,1189,28207,0,0,2509812668,8972630794,2496047272,101.57,12.86,159.7
61,7855,166806,3408,13352,0,0,2475503975,8933166827,2485545008,101.38,12.89,159.8
62,2917,59844,799,10131,1840,942080,2490996518,9142780568,2474231524,101.14,12.77,159.8
63,10025,85421,3410,10171,16128,8257536,2127910183,7691465724,2083894040,101.49,12.85,160.0
64,6711,102050,1478,21110,0,0,2514940002,9348345429,2585060434,101.86,13.02,160.0
65,4044,61918,782,11352,0,0,2471370699,9163754910,2482227665,101.1,12.88,160.1
66,6111,67033,860,3736,0,0,2000247598,7371866792,2012173237,101.32,12.79,160.3
67,5105,63173,666,4718,776,397312,2552606129,9367016387,2502124058,101.36,12.81,160.3
68,6615,134508,994,6335,0,0,2610040610,9606882242,2664407906,101.14,12.81,160.4
69,16521,113360,1311,14163,16128,8257536,1992634700,7376925189,1986857779,102.0,12.97,160.5
70,15969,134061,4054,8918,0,0,2477802799,9224480556,2487395046,101.42,12.87,160.5
71,6349,113000,921,7295,0,0,2516724529,9247908771,2490561788,100.99,12.82,160.5
72,7457,125124,985,9460,888,454656,2147064907,7871139336,2170823717,101.54,12.91,160.5
73,3798,106248,1352,20775,0,0,2473753330,9199157688,2479327525,101.4,12.87,160.7
74,5851,133713,1323,8390,16128,8257536,2490864922,9224761255,2490642383,101.67,12.98,160.7
75,4532,161497,1473,10621,0,0,2041419411,7394669561,1995330116,101.39,12.78,160.7
76,5108,161638,1172,11280,0,0,2632672572,9563071882,2599014852,101.45,12.8,160.7
77,13935,180254,1698,20158,776,397312,2523495934,9363032241,2592827164,101.25,12.79,160.8
78,9110,115027,3774,17131,0,0,1987796999,7372881521,2003716809,101.62,12.87,160.8
79,59200,118404,1577,6236,16632,8515584,2514621763,6586550991,2508033552,101.68,12.89,160.9
80,10619,169059,1329,7217,0,0,2665312074,7045581584,2632517167,101.47,12.84,160.9
81,8963,158035,1482,21669,0,0,1995880518,5522281803,2041946116,101.69,12.64,161.0
82,8413,141636,466,4920,776,397312,2473917113,6846279239,2484946950,101.71,12.77,161.0
83,13954,177211,665,6025,0,0,2520174399,5843834368,2499365528,100.79,12.79,161.2
