,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,194.52,17.52,275.3
1,2688579280040,20593171437960,338944316720,1538864194400,6602633,3380548096,8290357086745560,11048769113978120,8338024768882760,40,195.26,17.36,275.8
2,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,191.32,16.71,275.8
3,2688579280040,20593171437960,338944316720,1538864194400,6602633,3380548096,8290357086745560,11048769113978120,8338024768882760,40,192.9,16.95,266.9
4,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,188.03,16.44,261.7
5,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,182.51,16.7,261.8
6,2688579280040,20593171437960,338944316720,1538864194400,13205266,6761096192,8290357086745560,11048769113978120,8338024768882760,40,179.23,16.06,262.2
7,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,177.75,16.91,262.0
8,2688579280040,20593171437960,338944316720,1538864194400,6602633,3380548096,8290357086745560,11048769113978120,8338024768882760,40,181.31,17.37,272.5
9,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,180.0,16.85,277.6
10,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,190.98,16.86,277.3
11,2688579280040,20593171437960,338944316720,1538864194400,13205266,6761096192,8290357086745560,11048769113978120,8338024768882760,40,188.7,17.22,277.0
12,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,191.66,17.09,269.2
13,2688579280040,20593171437960,338944316720,1538864194400,13205266,6761096192,8290357086745560,11048769113978120,8338024768882760,40,186.71,16.84,268.6
14,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,182.73,16.59,268.0
15,2688579280040,20593171437960,338944316720,1538864194400,0,0,8290357086745560,11048769113978120,8338024768882760,40,181.18,16.67,267.7
