,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
0,178425,1590433,9312,95613,0,0,295994482,275808627,23.72,5.66,350476209,120.0
1,73583,1475179,5353,69837,440,225280,235753404,249017543,22.9,5.37,334822736,95.6
2,106650,2334913,9234,59631,1848,946176,342428263,324102616,22.71,5.43,440310299,95.4
3,20614,1064205,648,75086,0,0,235324629,177815208,22.41,5.3,255066080,95.2
4,34240,986155,29,37376,0,0,180109572,177377951,22.23,5.16,234357211,95.0
5,113010,1880900,7717,43287,240,122880,297883097,288311347,22.71,5.38,374790673,94.8
6,8261,1039996,1323,55777,88,45056,145473650,136664444,22.33,5.22,227239838,94.8
7,90680,1246268,7137,52038,0,0,247610393,216354400,22.33,5.31,280013747,94.7
8,5405,1027734,242,65768,0,0,149284284,166640899,22.14,5.09,253753419,94.6
9,3691,849422,61,53809,0,0,128173873,119585185,22.25,5.1,193509654,94.5
10,69119,1636208,5135,75367,280,143360,223893782,246123252,22.56,5.27,329029130,94.4
11,55300,1176832,60,51345,48,24576,207797100,156667038,22.37,5.28,258201247,94.6
12,16929,795031,115,43087,0,0,131549802,129783222,21.98,5.2,186816348,94.5
13,76630,1662428,3971,47255,0,0,229397956,217355959,22.27,5.37,332687352,94.4
14,23872,1086336,3502,32919,0,0,93411471,114190601,22.09,5.31,194485925,94.3
15,217130,1592226,11389,107067,0,0,313813668,335117968,22.43,5.42,391287519,105.4
16,11626,657173,2182,66815,328,167936,186182273,155854525,22.02,5.24,232432808,120.9
17,15761,927675,286,32542,0,0,181919180,164363479,21.89,5.16,242713387,94.4
18,2015,795748,105,47392,0,0,167261520,125255562,22.01,5.07,200647683,94.4
19,3659,729192,40,45344,0,0,88604659,93673956,21.88,5.07,186680008,94.5
20,362398,4584502,13966,75535,0,0,380392770,330286349,23.29,5.51,472422656,94.5
21,25333,781108,452,60712,496,253952,147401411,134130044,22.03,5.25,205180346,94.5
22,65068,1078791,2642,69292,1120,573440,199166015,154228659,22.0,5.25,251760059,113.5
23,6901,687777,254,53825,0,0,129446794,117951328,22.1,5.09,184943005,95.5
24,4647,870419,44,42600,0,0,166093987,138076264,21.83,5.05,219100926,95.3
25,103044,1178436,5281,54473,0,0,229904103,203034080,22.32,5.3,270230096,126.6
26,15454,1186474,92,65211,47384,24260608,207567244,165046468,22.15,5.16,282947727,100.7
27,6780,808682,122,41589,0,0,90890807,103400055,22.08,5.07,179204517,94.5
28,9021,912076,234,31070,0,0,139733556,111157302,23.49,5.34,179836134,94.6
29,229797,1249539,3016,60511,0,0,161873743,173931179,33.18,6.27,247422015,94.5
30,129605,1237077,15345,90172,0,0,278621819,238603838,22.4,5.43,307661757,94.4
31,12807,982526,675,57630,2976,1523712,146689204,126629690,21.98,5.16,238913740,127.7
32,5556,803578,154,56586,0,0,172898008,129251634,22.17,5.09,183566780,127.6
33,3866,934296,111,47572,0,0,131555569,122650807,21.98,5.05,217232901,127.5
34,5738,828532,94,33380,0,0,76831147,98475508,22.13,5.11,173276454,127.9
35,72872,1687231,7820,71599,0,0,187121363,188525324,22.32,5.24,277376223,128.3
36,6151,846433,299,42989,328,167936,139127365,106809768,22.13,5.14,180610971,128.8
37,2512,706522,82,38035,0,0,115375433,115782677,21.95,5.02,174982847,129.2
38,2830,873246,713,51626,0,0,188921412,132476805,22.09,5.09,206874047,129.2
39,2371,603363,385,47926,0,0,162096125,121153997,21.91,5.09,186907147,129.2
40,115713,1945022,11723,105769,0,0,291583941,320322969,22.76,5.41,389095453,129.2
41,4989,753283,539,30603,552,282624,136439132,110808456,22.05,5.15,184424244,129.3
42,4713,1006839,124,53297,0,0,163459122,145863237,22.04,5.03,220095379,129.3
43,897,821628,148,20487,0,0,136638853,114176683,22.12,5.03,157016753,129.3
44,269353,1731811,6151,53225,0,0,174015256,220720721,32.93,6.56,307099925,129.3
45,184035,2494558,5427,80295,0,0,331731854,372546448,29.15,5.74,425273559,129.4
46,17763,1177425,461,57854,2904,1486848,137126000,107420997,22.38,5.26,219729300,129.8
47,83796,1188488,9206,72841,0,0,240762659,225599561,22.07,5.19,281497909,130.1
48,52396,1369052,2026,53712,0,0,157694932,160318193,22.83,5.36,219181499,130.2
49,11048,1225944,737,62049,0,0,148291937,116372178,22.28,5.21,210939493,130.2
50,82085,1566043,5628,59096,0,0,240699388,236746277,22.47,5.3,305299403,130.2
51,66033,857294,1753,49012,1784,913408,168997659,154768024,31.66,6.08,219406637,130.2
52,68914,1456395,8993,76524,112,57344,224834228,220509194,22.58,5.28,276669027,130.2
53,17803,1322133,548,63174,0,0,134613669,159768664,25.66,5.62,262056920,130.2
54,55201,1106697,849,18612,0,0,120812966,147532772,36.62,6.31,191147857,130.2
55,131931,2265625,7400,134766,0,0,316370395,317945686,23.0,5.5,415405196,130.2
56,78749,1597415,6818,126439,45104,23093248,284242646,274346565,23.09,5.43,363712372,130.4
57,12508,1007288,211,33362,56,28672,147104430,161942485,22.22,5.23,233431310,130.6
58,5459,1022629,87,35942,0,0,185381288,147457124,22.28,5.13,214298066,130.9
59,18127,796177,949,29563,0,0,141362258,123145918,25.98,5.64,172805621,131.1
60,143109,2142840,5412,95076,0,0,286098510,337435625,40.06,6.47,337847621,131.3
61,42019,1446139,669,73523,1672,856064,177723142,164911519,38.95,5.27,240666310,131.5
62,55639,911942,1727,40906,0,0,141983232,138724419,39.14,5.4,151094982,131.4
63,218396,936757,4706,55380,0,0,148019820,135047540,40.58,7.1,184889557,131.3
64,244799,931571,9408,54989,0,0,158763566,139844539,40.61,7.1,208453898,131.3
65,366494,1327996,7417,46618,0,0,180150743,219669192,40.59,7.14,264580355,131.2
66,253089,1103038,8864,33384,272,139264,159896646,151000603,40.22,6.89,187650710,131.2
67,33582,1062892,329,42132,0,0,191751104,170828510,39.87,6.37,213363314,131.2
68,12763,835744,109,27269,0,0,107517230,101878250,39.85,6.36,151835594,131.1
69,9939,842246,322,41003,0,0,140284184,125958051,39.86,6.42,158977547,131.3
70,187554,1515399,24583,100087,0,0,238005891,265348826,39.91,6.6,299794545,131.4
71,37697,1182226,723,55110,272,139264,173490755,145804412,39.88,6.53,180397605,131.6
72,15378,768031,317,51425,56,28672,143029007,129825361,39.82,6.36,153348192,131.7
73,11569,762957,231,49807,0,0,121264922,118623809,39.86,6.34,159971811,131.8
74,178420,835069,3209,40796,0,0,139316305,142332946,40.41,6.97,166266654,131.9
75,391631,1550002,21673,52310,0,0,94904181,199004088,40.44,7.16,255437143,132.1
76,397979,1205848,9661,51654,440,225280,180818911,135501453,40.31,7.28,192033715,132.2
77,120351,813971,682,51022,0,0,175119763,148335183,39.91,6.95,180250958,132.4
78,42620,887666,493,56198,0,0,161123038,128082675,39.91,6.89,179556678,132.4
79,42140,824374,665,50360,0,0,131224438,120820619,39.79,6.94,145656287,132.5
80,204607,1278269,9335,91569,0,0,218094672,222767670,39.74,6.97,283188039,132.6
81,60524,1024756,1172,65852,440,225280,181641284,182873672,39.75,6.94,218390051,132.5
82,44464,811000,626,53740,0,0,138356857,109890714,39.7,6.94,140877328,132.4
83,49930,875795,1452,80221,0,0,160761302,152655882,39.7,6.92,218626395,132.3
84,93873,842454,3336,46269,0,0,175239208,151911065,39.79,7.02,187650666,132.1
85,527794,1452057,11266,47488,0,0,232468650,228585170,40.29,7.17,284289396,132.0
86,327811,981069,8989,83697,272,139264,195365827,164422296,40.19,7.2,220518460,132.0
87,263206,816043,12865,54250,45392,23240704,183368558,143715261,40.13,7.3,199709247,126.3
88,342588,916896,6999,50905,0,0,161416904,125482257,40.12,7.34,206116763,95.1
89,302014,807150,9504,45426,0,0,174708629,148577233,40.06,7.37,200999118,95.0
90,376437,1335206,10731,88530,0,0,203478231,211180554,39.86,7.18,264200815,95.1
91,125038,1066849,3279,81261,776,397312,199215461,178744968,39.66,7.02,226264584,100.3
92,129451,888455,3151,36668,56,28672,166901178,143745434,39.72,7.01,184892657,127.5
93,100984,871531,1167,63302,0,0,160906153,136518330,39.77,7.06,179895504,127.5
94,102995,875324,1392,30099,0,0,162834598,138709722,39.72,7.04,187994705,132.7
95,310364,1300734,902,90884,0,0,235084416,268561242,39.66,7.07,299632691,132.6
96,130969,1080925,1795,53379,272,139264,143030875,138389419,39.64,7.02,206821378,132.6
97,141514,903798,1128,51522,0,0,124804476,128102654,39.59,7.06,193194807,132.5
98,415727,1011036,8962,49600,0,0,203403035,164396054,40.21,7.18,222064894,132.2
99,199004,834582,14240,58055,0,0,170931598,146901789,40.25,7.2,201287967,132.1
100,437046,1447481,16428,50390,0,0,219862098,208089354,40.24,7.24,287643001,132.0
101,305623,1014880,4356,43323,328,167936,153407074,145867464,40.17,7.31,211383410,131.8
102,257617,902612,11472,49882,0,0,129346841,125184101,40.2,7.34,187702312,131.6
103,338427,938049,4475,29401,0,0,155919368,148265595,40.12,7.38,192410662,131.4
104,482249,1103793,7458,40057,0,0,179943900,155502958,40.09,7.38,218890006,131.2
105,510660,1406704,13609,81650,0,0,201944072,210688963,40.02,7.39,255139500,131.3
106,370227,870532,10096,43668,272,139264,165191697,147958694,40.06,7.4,194168985,131.6
107,364237,744833,8142,35078,0,0,136493011,119764450,40.05,7.43,167968888,131.7
108,295140,920872,7663,46330,0,0,128941089,140007909,40.12,7.43,190083766,131.6
109,400613,1054923,8812,55314,0,0,134614959,135200201,40.11,7.34,233562926,131.6
110,318267,1521209,7642,102953,0,0,214747022,215909367,39.91,7.03,279622387,131.4
111,126009,933819,1621,35193,328,167936,105138660,93428281,39.85,7.08,133171893,131.5
112,114603,920275,2539,35326,0,0,150790150,133617983,39.76,7.05,157566181,131.4
113,142261,789363,3315,45638,0,0,143701992,115133429,39.74,7.04,169569465,131.3
114,171844,965210,2958,24032,0,0,147163267,150550537,39.81,7.05,211594582,131.3
115,226403,1196181,17348,104870,0,0,207250931,226073889,39.84,7.04,260659355,131.3
116,116311,771045,4307,21663,664,339968,117236502,118500042,30.84,6.09,165042134,131.5
117,4384,831852,307,48577,0,0,185401536,132354027,22.29,5.24,206280327,131.7
118,2982,694902,161,43527,45056,23068672,120169737,95686630,22.11,5.12,165465778,131.8
119,133489,1633411,7562,91500,0,0,289510497,267110846,22.67,5.34,370965876,132.0
120,96204,1669235,4881,96482,0,0,293919287,263775587,31.1,5.43,347858866,132.1
121,7948,1023213,178,35934,1112,569344,151795736,142684865,38.87,5.23,189547769,132.2
122,134550,1004007,2605,38992,0,0,142284123,123432136,39.74,6.12,178210559,132.1
123,246499,837562,5872,28085,112,57344,182124536,141747525,40.54,7.1,187050867,132.0
124,326736,936831,6477,48592,0,0,161292121,143733503,40.5,7.14,198431116,131.9
125,323863,1535592,15763,60119,0,0,182123182,227860064,40.5,7.13,280892838,131.8
126,138300,1149215,2462,33890,14152,7245824,153015476,167309462,39.78,6.71,209817732,131.8
127,17298,758981,151,46858,0,0,113226374,104713867,39.79,6.46,149193490,131.8
128,151251,1726498,4175,37639,0,0,213201227,243127251,39.87,6.72,301363757,131.8
129,36245,1203911,575,66328,0,0,204461798,195377316,39.85,6.63,240322706,131.9
130,158817,1369326,7766,41788,168,86016,160652657,198415941,39.77,6.59,213251684,132.0
131,16391,923772,472,54585,2008,1028096,111866529,116998998,39.82,6.57,172761507,132.2
132,15033,913155,310,40381,0,0,126287967,138055189,39.73,6.43,167051108,132.3
133,23332,783186,953,53057,0,0,143547871,133465126,39.78,6.57,163451932,132.5
134,292892,900496,8604,54313,0,0,148847112,139325827,40.41,7.12,179568987,132.6
135,360899,1402837,15792,84619,0,0,225488614,200354517,40.3,7.23,265166659,132.7
136,294896,981117,6472,68319,568,290816,183912412,141378605,40.06,7.16,211107773,132.9
137,70071,927726,840,29357,40,20480,136313821,127925106,39.79,6.95,177977591,132.9
138,70200,1020742,1165,74660,0,0,162427144,158099604,39.85,6.93,211106483,133.0
139,36322,753076,456,36263,0,0,110969470,105935993,39.81,6.97,156491194,133.1
140,230692,1434543,9160,160527,0,0,182466134,200377151,39.83,7.02,273504090,133.1
141,80322,974738,1523,49261,272,139264,153271679,139106353,39.85,6.95,166727893,133.0
142,52109,894215,1018,57710,0,0,160362177,136538257,39.83,6.93,174918887,132.9
143,54734,1012884,1077,66801,0,0,186223180,163026506,39.8,6.95,203567939,132.7
144,145124,722101,3173,42796,0,0,126082279,114987619,40.1,7.09,172984103,132.6
145,444828,1415157,12952,76380,0,0,249125123,286177657,40.35,7.19,289971829,132.5
146,277223,1011872,11762,47535,384,196608,198543868,162089025,40.28,7.25,208149177,132.5
147,261869,762943,11082,52921,0,0,122992926,134943917,40.17,7.33,180540653,111.8
148,404352,1106048,14583,79291,0,0,211708114,177215772,40.2,7.35,250712733,95.3
149,305546,963406,7582,42895,45296,23191552,166312249,131226747,40.12,7.38,197607471,95.2
150,340261,1246563,13028,89285,0,0,249192964,239055357,39.82,7.07,288674595,95.4
151,152114,938482,3354,67869,720,368640,168688401,149991557,39.84,7.03,183494114,114.8
152,111936,797388,1333,37325,0,0,144586910,133594997,39.87,6.99,164435062,127.7
153,87426,947940,3416,40217,0,0,124023162,119091484,39.82,7.0,165209305,128.0
154,130838,1065046,1910,49264,56,28672,118512913,138068280,39.87,7.02,201912234,133.2
155,216317,1367214,9495,86956,0,0,216511252,229708457,39.89,7.06,276600134,133.2
156,138529,779270,1247,46466,776,397312,162658727,147695945,39.88,7.05,179138293,133.2
157,240082,791960,2449,40989,0,0,157902327,134539333,40.09,7.14,166565069,133.0
158,216711,765164,12490,49194,0,0,134872138,103959905,40.36,7.17,137780687,132.7
159,452862,882278,15278,57314,0,0,201186612,179394287,40.28,7.25,238774384,132.4
160,436490,1254044,14835,100961,0,0,253735206,227367345,40.24,7.28,300879459,132.1
161,350355,1031776,5235,52094,272,139264,183582567,161952085,40.28,7.3,221111341,132.0
162,344636,932949,13757,43455,0,0,154884628,114439963,40.3,7.33,177086293,131.9
163,359041,883041,10714,40694,0,0,148190909,115348239,40.29,7.36,187384170,131.7
164,398494,979288,7020,41044,0,0,168330485,141637789,40.23,7.34,178521124,131.6
165,404431,1444687,17747,74728,0,0,216122882,209217602,40.17,7.39,275315342,131.8
166,278741,1124196,16059,68568,384,196608,156058867,180449370,40.17,7.42,250297220,132.0
167,374906,872042,6003,27088,0,0,143897928,128829427,40.13,7.43,185724607,132.1
168,246012,883841,11633,43254,0,0,78660393,79751390,40.11,7.43,155671023,132.0
169,239495,865693,8400,30905,0,0,79999455,86087956,39.91,7.19,155507357,131.9
170,317018,1605149,7500,62916,0,0,229778302,244157696,39.77,7.03,304651655,131.9
171,150524,942486,2918,52169,0,0,144043895,123469411,39.75,7.01,178037703,131.9
172,141749,625200,3423,26087,272,139264,128957851,116885320,39.84,7.03,144042256,131.8
173,139101,873853,1172,28389,0,0,131941825,116042082,39.78,7.05,147589449,131.8
174,178069,955331,2654,46644,0,0,166427817,152779619,39.81,7.08,193882648,131.7
175,248247,1317690,9619,70860,0,0,196237720,195665228,39.11,6.91,231289907,131.8
176,51587,1039114,1540,45448,0,0,199948091,170444089,23.27,5.37,233256883,132.1
177,4673,717257,211,42885,776,397312,114211226,88467101,22.09,5.2,165731791,132.2
178,2386,921463,179,42112,0,0,175814297,142540262,22.43,5.23,211025402,132.4
179,126308,1495664,7566,53015,42392,21704704,224162692,210527138,22.7,5.35,313846004,132.5
180,94470,1707637,14975,114830,0,0,200950715,220506713,38.47,5.49,298862122,132.7
181,6206,889412,395,68132,0,0,136992732,143735372,38.57,5.12,196558093,132.6
