,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,57690,596876,3,7745,0,0,412913653,914936220,432425924,63.17,12.37,128.6
1,79210,742039,290,15072,118696,60772352,569782841,1520339559,692862259,60.98,11.85,116.8
2,16600,718692,441,36273,888,454656,511285303,1194613821,540753087,61.85,12.2,117.0
3,6559,420599,403,2285,3080,1576960,412284701,1044255182,440029835,60.67,11.78,116.9
4,331947,2602809,19381,298502,0,0,1164079582,2364638681,1273180003,82.93,13.62,116.9
5,38690,722528,3583,57207,19536,10002432,527126872,1211292366,565585045,68.76,12.29,116.7
6,63315,928094,2572,64675,0,0,734952957,1657697304,758246042,62.1,12.15,140.4
7,79280,850290,1986,37870,2008,1028096,652509080,1497077598,720705007,77.39,12.96,125.5
8,61690,1124409,5929,42883,2688,1376256,576465589,1447662352,682054873,62.2,12.22,117.0
9,61977,1141733,1835,13836,0,0,534009152,1479558779,628546231,70.54,12.86,134.9
10,34799,729413,7207,68379,0,0,673575165,1750733355,794624841,84.39,13.11,117.2
11,8620,360681,753,19297,0,0,412570444,989812174,443599427,60.48,12.05,125.8
12,163356,3242730,122018,401117,944,483328,4757109144,9995598410,4863010320,82.36,13.25,143.4
13,265746,3912394,149820,527742,2016,1032192,8070341505,17587739975,8133077003,118.63,14.57,115.9
14,730131,6606319,257501,817813,56,28672,9976127431,21825701680,10275501413,119.32,14.63,137.4
15,499549,3867008,197758,518736,133704,68456448,5103242131,10431537271,5284007859,113.7,14.64,180.7
16,253227,2226178,87079,470624,0,0,4773535781,9767235810,4866166470,105.79,14.72,180.8
17,94351,2258464,96578,368763,186840,95662080,4512096763,9134948914,4675057723,109.73,14.46,180.2
18,3139985,8737782,189665,685622,50480,25845760,9529168597,20089036036,9716327672,118.39,14.71,165.9
19,589166,4582247,171126,681521,504,258048,7349081948,15817072938,7470273371,116.21,14.57,171.3
20,297301,3063347,122111,523282,93752,48001024,9792914802,21805448063,9853953808,119.59,14.66,180.5
21,185125,2770638,141378,402608,959856,491446272,7666196708,17156829610,7741059465,118.89,14.63,180.1
22,206396,2548991,121075,344162,976272,499851264,6881759995,15454823492,6979989610,115.66,14.55,180.5
23,274840,4123357,182230,651107,928456,475369472,9698045523,21556616795,9899983590,118.58,14.53,180.9
24,246167,3314469,161489,521990,91416,46804992,7713693765,17076118439,7804837007,118.06,14.53,180.6
25,621449,4734907,240751,763258,2072,1060864,9582585218,21119680450,9759527359,117.99,14.58,180.6
26,40697478,54760724,124217,412334,0,0,5877291895,4355143228,5962498691,115.1,16.48,180.6
27,67886428,91939337,13533,141034,193112,98873344,7477815851,2666636534,7489556501,116.81,17.09,180.7
28,72896189,99082783,13000,32188,143104,73269248,7412526819,2323981101,7429187596,105.75,16.8,180.5
29,58357999,75421107,12961,26568,0,0,5964031192,2142642868,5982292633,104.89,16.76,180.6
30,72369033,94150914,11349,19468,0,0,7452005924,2523200011,7465757713,105.01,16.73,170.3
31,60188387,77285855,16249,56975,56,28672,6051126376,1699428234,6081705282,105.16,16.88,170.0
32,75918187,101496771,140233,384836,0,0,10019565059,5112004974,10005569282,117.27,17.01,169.9
33,73658200,97549366,179537,398893,223208,114282496,9934475295,5522452043,10013663466,117.44,17.0,169.6
34,59512487,78039256,96568,324067,0,0,7987540779,4584368311,8004873434,117.04,16.97,182.1
35,77524935,99964531,63091,354134,0,0,9868827211,6004419408,9804911529,117.92,17.13,182.1
36,63112257,83260667,76660,272696,0,0,7921942077,4492481583,7925479999,117.94,17.16,182.2
37,78270486,103568114,129704,384157,56,28672,10055954500,5967969054,10178987687,117.69,16.93,182.3
38,61581769,78657493,94910,296543,259776,133005312,8023982307,5067299461,8105290969,117.48,16.94,182.5
