,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,491482,2884802,370024,768138,0,0,80091774876,22289932016,80621621716,0,154.51,16.53,227.7
1,714472,7262046,416412,1625538,29888,15302656,96978392636,30202273998,97800436710,0,156.23,16.69,227.6
2,608000,5246478,352290,1123274,6760,3461120,76081311992,22963418936,76634650686,0,155.31,16.63,227.4
3,368700,3359038,287956,1340662,512,262144,68403892272,21109310776,68748045442,0,155.4,16.62,239.2
4,617260,5738826,425500,1564666,2568,1314816,68362179442,21483535182,69075803508,0,155.21,16.62,239.6
5,189556,15904134,166498,1138952,8,4096,46180470290,15459003092,46272257972,0,163.08,16.19,246.1
6,178836,20244042,119554,1061688,928,475136,21856877522,7974510434,22268522412,0,169.17,15.87,246.0
7,288542,24428654,194288,1484828,0,0,20734343248,8433553544,21366129302,0,171.48,15.91,246.2
8,264834,29940832,164258,2273640,1712,876544,25480818620,10399379912,26366638044,0,171.66,16.03,246.6
9,303180,22986332,281862,1434570,8,4096,17122202698,7268726842,17781461956,0,172.65,16.17,258.7
10,298948,21389786,204716,1521886,0,0,15928092264,6979225328,16462862802,0,174.75,15.77,258.5
11,582992,26068770,404496,2690600,0,0,32592838730,14043209132,33300053320,0,175.94,15.23,258.1
12,1864934,32226680,1360606,6436738,0,0,54396836930,22902233758,55236614364,0,178.47,15.72,257.8
13,2378368,33012178,1866950,6675588,0,0,70998552730,29838145386,71628678922,0,178.33,15.66,257.4
14,3763650,31508498,2738212,7164890,7024,3596288,58942924508,24565751882,59365287604,0,177.77,15.79,240.9
15,2326902,25217964,1714500,4547872,0,0,67460894332,27361084778,67826664952,0,177.72,15.88,241.3
16,551352,15650980,397418,1693386,0,0,51421837864,19163678280,51861234516,0,171.71,16.62,241.4
17,522688,21315760,473188,1711184,0,0,38700406932,12890379566,39220810374,0,169.16,17.08,241.5
18,222868,13719312,179148,1060096,0,0,36436714862,11488661964,36806494408,0,166.86,17.07,241.4
19,224954,12380922,178458,1041896,0,0,36657585082,10906863422,36981010188,0,166.69,17.07,241.8
20,261328,9978116,149928,952598,0,0,31865389602,9265122548,32162816226,0,164.87,17.12,242.1
21,375508,16752938,299418,1222214,0,0,36648083162,11437130780,37286937834,0,167.72,17.33,242.5
22,367144,13537990,272544,947530,0,0,29111524654,9250568290,29365339798,0,168.03,17.2,242.7
23,306902,15278352,222956,1037712,0,0,36861383198,12165717610,37384491950,0,167.68,17.29,243.2
24,146008,7157934,104906,581156,24,12288,13847580142,4775196552,14506110564,0,167.98,17.34,243.6
25,341902,19242566,301626,1367926,8,4096,27136620770,8880201126,27523904304,0,169.06,17.37,244.0
26,688300,27021284,612924,2178130,0,0,35307425198,12041102408,35892337404,0,169.07,17.35,244.2
27,294106,17428462,206578,1046128,0,0,26491828498,8333714918,26984509758,0,169.68,17.34,244.4
28,248504,14575358,208974,1159034,0,0,26541004060,9023560146,27030965778,0,168.93,17.4,244.7
29,222798,13751724,117924,1103710,0,0,29048438938,10308711742,29462438456,0,167.75,17.37,251.6
30,167608,15815986,152278,1131354,0,0,20395138828,7507226606,20906865032,0,169.78,17.35,262.3
31,218218,25323856,120432,1581086,0,0,29834392034,12113718670,30257931528,0,172.89,17.16,261.9
32,362324,23656960,272506,1931468,0,0,24677045270,10558018912,25036279598,0,176.05,16.45,261.5
33,1292542,35400996,846596,5754126,0,0,47208994974,20567838026,48141925236,0,178.19,15.43,261.3
34,1679994,27462256,1175036,4828016,0,0,60334811218,25285929004,61158763758,0,178.88,15.93,261.1
35,1919988,26254504,1261116,5653924,0,0,59329767318,24843275444,59841304666,0,179.12,15.79,260.5
36,2145566,28226378,1567756,6834762,0,0,63580037492,26779468672,64115165244,0,179.16,15.77,242.5
37,1728370,22285542,1257154,3569444,0,0,62960673836,25170779718,63566424514,0,177.66,15.98,243.0
38,201312,16289026,153046,1134610,0,0,24206720594,8651436504,24304497658,0,169.92,17.38,243.6
39,459912,25285704,483242,2196458,8,4096,29631908768,9971165516,30273100626,0,168.85,17.4,248.8
40,167074,17672304,127560,1314892,120,61440,25541459190,8905121292,26156506618,0,169.52,17.28,248.6
41,263962,21269756,219966,1362556,0,0,20331603840,6875587748,20756800904,0,169.89,17.21,248.6
42,326614,20313164,299578,1470282,0,0,25814885540,7922711070,26204245948,0,168.93,17.15,258.4
43,563760,28811364,465926,2034060,0,0,34151998678,12268648914,34721183228,0,170.39,17.19,242.8
44,301888,20551230,221158,1181448,0,0,24422346980,8438209606,24933631242,0,170.42,17.32,248.0
45,298530,17041408,202858,1253224,0,0,24168361670,8932367536,24477754548,0,170.56,17.27,248.0
46,568342,23600366,469374,1933360,0,0,37700736632,13854282740,38477088328,0,169.93,17.15,259.9
47,299424,18373656,196456,1217966,0,0,29709301648,10213215004,30250099924,0,169.92,17.1,259.3
48,323624,19340532,192186,1389766,0,0,29376843192,11610220744,29920968284,0,172.58,16.53,245.6
49,402188,19238848,378042,1541400,0,0,25795204386,10637193218,26402822812,0,174.86,16.09,262.1
50,299468,17968140,252846,1245650,72,36864,29947724432,12085167550,30317628638,0,174.42,15.64,262.0
51,472096,22241100,338686,1868152,0,0,30740217466,12876305782,31442529330,0,176.59,15.22,261.7
52,3230142,37478536,2525526,7448552,0,0,61588791226,26307155398,62117617536,0,179.72,15.92,261.6
53,1969818,26666076,1628990,4770900,0,0,51585226408,22067175156,52109002024,0,178.67,16.05,261.4
54,3595954,39468954,2922452,8086696,0,0,74634163306,31563664110,75593141460,0,179.64,15.84,254.7
55,1959694,25766096,1554808,4376358,0,0,51410262400,22342163786,52069786004,0,178.77,15.7,243.9
56,250150,13201256,201068,1113208,0,0,27642340094,11048329910,28227597154,0,173.61,16.94,244.5
57,571360,21093774,549278,1902716,0,0,40814431806,14746178592,41478738174,0,171.01,17.26,245.0
58,275882,13583096,201228,919612,8,4096,25690563410,9026430906,26612690348,0,169.8,17.03,245.6
59,227186,18332882,158946,1067750,0,0,23587252408,8683687350,23822319200,0,170.06,16.89,246.1
60,390082,30852098,281454,1944750,0,0,35111405494,12965771428,35754103284,0,169.77,17.0,251.4
61,125558,15910134,132026,1224302,0,0,14291727756,5706793800,14593638880,0,170.52,16.65,251.3
62,298840,27942138,206400,2063652,0,0,23336063806,9545587264,24138438678,0,172.01,16.79,257.9
63,283724,18831096,224150,1609960,0,0,18097898976,7405669826,18568092406,0,171.93,16.9,231.5
64,182718,16591822,206132,1449518,0,0,24417431322,9685047088,25102388546,0,169.94,17.01,231.9
65,682132,18995266,519288,3380586,0,0,46717583996,16917887690,49636626304,0,161.18,16.72,238.1
66,1320328,20760062,776730,6182546,0,0,61268525584,20880931832,60913863406,0,158.34,16.64,238.6
67,1075378,14677174,560298,4389152,0,0,83664327062,31065131902,84076656112,0,160.91,16.49,245.3
68,1662884,28317892,986200,9210966,0,0,97888174852,37615900062,98197075486,0,165.55,15.81,259.8
69,11738640,144916678,8964244,49796610,0,0,116804640390,52559833198,117255499642,0,167.98,15.63,259.3
70,36109638,251787496,28529666,82740124,0,0,130083851774,66052394554,130101620570,0,172.45,16.79,258.9
71,58244476,329156844,43612420,102579796,0,0,167082617944,84976097738,167123378158,0,173.67,17.38,251.4
72,49451390,262019394,38321316,78761612,8,4096,134005415764,67493615772,134103209720,0,173.85,17.54,223.5
73,41990848,217447292,33685046,65109176,0,0,132766903542,61081058706,132833215086,0,169.78,17.41,223.9
74,623782,3045928,508736,912036,0,0,100206498380,21757833764,100567876078,0,153.17,16.55,224.4
75,200850,2001876,153240,353452,0,0,67362712424,12538525262,68013451782,0,151.95,16.58,243.4
76,171262,1900322,130378,371084,24,12288,56565496762,9826664750,56587864896,0,153.21,16.61,243.6
77,154390,9796416,113674,725004,0,0,48446062976,12313583384,48778688790,0,165.72,16.47,244.0
78,234110,8004312,181790,705060,0,0,27579271822,7936834114,27991333714,0,167.33,16.92,244.2
79,269400,12853278,225854,940868,0,0,32756410880,9376428126,33124306930,0,167.32,17.15,244.5
80,405042,12269116,291954,1003162,0,0,35444199828,9939309730,35916424486,0,166.88,17.16,244.8
81,266880,14935594,237320,1099290,16,8192,34409926748,10652407110,34998644692,0,168.15,17.28,245.1
