,Unnamed: 0,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
94,94,9721578,29559708,896502,3404348,0,0,21542707602,46566354528,21570754124,118.84,14.77,185.1
95,95,7840124,24898846,707116,2944414,4080,2088960,17456096550,37787817626,17518167534,118.71,14.77,185.1
96,96,9920898,30370928,968278,3296608,0,0,21958990970,47349650944,22025638914,118.83,14.77,185.2
97,97,7703576,23578054,755576,2494524,0,0,17157185718,37227130368,17186610496,114.5,14.35,185.2
98,98,847902,5946494,110606,446026,56,28672,16168999230,39985958310,16236141900,107.87,13.6,185.2
99,99,2684350,40125198,301658,1650254,0,0,13107499496,33858610450,13275184814,114.1,14.07,177.7
100,100,1508204,74093236,235410,1199236,3184,1630208,17511116304,52641298552,17765098790,116.79,14.06,172.4
101,101,2325244,58119260,365268,1171228,0,0,15248722880,44890074690,15570146328,121.34,14.75,180.4
102,102,7849634,66923620,863830,3653490,0,0,29880768484,76037454270,29917259370,128.71,15.53,180.6
103,103,13739388,79011770,1277586,5989552,0,0,37706441242,89513944312,37849952098,129.04,15.62,189.5
104,104,10934288,60467466,960978,4484672,0,0,29879095392,71451720668,29940223932,129.01,15.69,197.0
105,105,13649514,77829964,1271102,5617352,2904,1486848,37305972296,89230787666,37423414822,129.01,15.69,197.0
106,106,11263380,59908884,1073758,4831492,0,0,28532250816,67334860330,28674397408,125.67,15.29,197.1
107,107,8771164,35528374,908946,3563978,0,0,21115526390,46649805062,21335453096,120.54,14.92,197.1
108,108,10450752,34170126,1135478,3890394,0,0,22826412902,48503262336,23184862490,119.56,14.86,196.6
109,109,8437000,27305558,879452,3242994,0,0,18247298748,38632526690,18403048026,119.56,14.83,186.8
110,110,9588894,31670686,927438,3981578,2848,1458176,22298012286,47713844524,22547067330,119.43,14.85,186.7
111,111,8433106,26743124,824226,3268260,0,0,18211058150,38243465158,18311000362,119.57,14.81,186.6
112,112,8689636,27165782,860786,3132242,0,0,18124525258,38362745392,18299437074,119.54,14.85,186.5
113,113,11063362,36312672,1040440,5279906,0,0,23287963880,48641764660,23490386058,119.85,14.92,186.5
114,114,7083950,21881874,659604,2674070,0,0,17114128324,37005767870,17201695750,119.35,14.82,186.4
115,115,9738288,32849384,1000168,4089352,3128,1601536,22177080482,46877405008,22253491794,119.06,14.74,186.5
116,116,7511992,26268878,749806,3380910,0,0,17652530122,37320070998,17711699318,119.09,14.75,186.4
117,117,9439204,29976630,867714,4210724,0,0,21702076088,46008590222,21745909652,118.85,14.77,186.3
118,118,8159504,25178772,717036,3416090,112,57344,17427544392,36788881384,17459018724,118.93,14.74,186.2
119,119,7747804,25453334,684578,3559032,0,0,17494301560,37007864708,17525774044,119.14,14.76,186.1
120,120,9260110,29839378,885602,4001724,3184,1630208,21530148730,45687228620,21578158946,118.99,14.75,186.0
121,121,8218118,25985648,756012,3414822,0,0,17474586416,36879838644,17549869134,119.14,14.79,186.0
122,122,9748078,31265234,915566,4464958,0,0,21758687724,45973182528,21800826658,119.05,14.75,185.9
123,123,6852422,22949980,691908,3383826,0,0,17103290530,36568553066,17141117442,118.9,14.73,185.9
124,124,9732390,31357428,903676,4358150,127032,65040384,21708706400,45836885878,21765932800,119.12,14.73,185.9
125,125,7287224,24149342,665844,3448674,3016,1544192,17161827394,36555843352,17192792816,118.95,14.72,185.8
126,126,9272390,30455408,936932,4361966,2184,1118208,21777690094,46048685130,21855019424,119.16,14.75,185.8
127,127,7476886,25192264,739714,3593224,0,0,17437748198,36856074562,17527131004,118.84,14.74,185.8
128,128,9279450,30701104,918244,4338710,0,0,21507354140,45743522272,21586657178,118.88,14.75,185.8
129,129,7470132,25778544,717078,3292114,112,57344,17325184954,36791393274,17411285228,118.92,14.73,185.7
130,130,8789516,30322170,890578,3426872,3072,1572864,21419623706,45720028958,21521156874,119.06,14.75,185.7
131,131,7798020,26567120,771892,2741114,0,0,17460348458,37049878518,17686450808,119.04,14.77,185.7
132,132,8987848,30095752,880834,3668900,0,0,21555525758,45875418462,21655552662,119.04,14.76,185.7
133,133,7576362,25212234,731890,2998122,0,0,17186466610,36594636736,17315333564,118.92,14.74,185.7
134,134,9528726,30889496,876924,3777694,0,0,21548382278,45785030758,21579996872,118.97,14.77,185.6
135,135,7121962,21743462,676572,2990104,3240,1658880,16869107048,36238830148,16892470388,118.95,14.76,185.6
136,136,8109624,26127154,758232,3607752,0,0,17593690840,37043885110,17636095620,119.15,14.78,185.6
137,137,9365456,29441148,910392,4186994,0,0,21521703672,45732376524,21563163100,119.03,14.78,185.6
138,138,7692436,25078658,680712,3061856,0,0,17341006882,36808469878,17386201428,118.81,14.74,185.6
139,139,9470190,30094278,911710,3491100,0,0,21533459772,45773424776,21572890298,118.86,14.71,185.6
140,140,7690806,24432672,691776,2765862,3688,1888256,17336263996,36745559518,17381591838,119.02,14.7,185.6
141,141,9785412,31518812,916090,3383626,0,0,21629454010,45861341394,21681316182,119.08,14.79,185.6
142,142,7762590,24763538,738862,3039500,0,0,17319681988,36708987918,17349336356,119.1,14.77,185.6
143,143,9672634,30482126,909272,4059652,0,0,21550641280,45821110522,21586403728,118.89,14.78,185.6
144,144,7479900,22755212,685646,3029196,112,57344,16909163472,36314821926,16950184376,119.05,14.75,185.5
145,145,9201480,29333684,939626,3860700,3688,1888256,21508839752,45694569932,21552738396,118.98,14.74,185.6
146,146,7814152,24729904,722366,3062394,0,0,17395722844,36736587554,17409195754,119.25,14.81,185.6
147,147,10058222,31437510,879380,3605300,0,0,21638185996,45993177958,21696581154,119.05,14.77,185.5
148,148,7607130,25044408,758666,2901146,0,0,17389713580,36840417446,17418231690,119.1,14.76,185.6
149,149,9011974,30210674,859976,3619202,0,0,21487002348,45662003966,21516748894,118.72,14.73,185.6
150,150,7786000,24820628,758790,3159446,3464,1773568,17385150042,36731193896,17416947284,118.99,14.79,185.6
151,151,9788680,31434154,911946,4220198,0,0,21728093734,45944716730,21782412184,119.19,14.8,185.5
152,152,7947986,25192624,740472,3559566,0,0,17433996972,36782827182,17471196354,119.14,14.75,185.5
153,153,9826244,30779966,876622,4224402,0,0,21463183534,45534210986,21484847520,119.07,14.76,185.5
154,154,7890300,25176220,766416,3307566,111760,57221120,17321129898,36677730986,17352599260,119.17,14.76,185.5
155,155,9030732,29709718,899338,3702656,3632,1859584,21486937748,45640996306,21535203290,118.87,14.76,185.5
156,156,7148878,22348946,704014,2899962,0,0,16936750524,36267300484,16996000826,119.22,14.81,185.5
157,157,9775264,31230744,966372,3780560,0,0,21552729438,45733259390,21652813776,119.07,14.79,185.6
158,158,7872948,26213888,790768,3476622,0,0,17363157604,36705479324,17429194680,119.05,14.76,185.6
159,159,9346428,30742432,1001578,4433878,112,57344,21549085480,45750895114,21623177272,118.92,14.75,185.6
160,160,7646938,25337154,791620,3548268,3688,1888256,17332584816,36674275698,17420551242,118.84,14.72,185.6
161,161,8492892,26719850,825480,3440034,728,372736,17393584954,36708024752,17504865592,119.17,14.8,185.6
162,162,10168690,32902204,960016,4351930,0,0,21504920772,45737378098,21609866616,119.13,14.79,185.5
163,163,7348518,24401784,781768,3503732,0,0,17399010320,36851931982,17495488176,119.08,14.79,185.6
164,164,9689000,31253260,925526,4557098,56,28672,21481449780,45679880626,21580064342,119.11,14.74,185.6
165,165,7113774,22130936,651868,3393358,3688,1888256,16944590678,36344926148,16974330810,119.02,14.79,185.6
166,166,9799860,32400128,945504,4582036,0,0,21719026648,45969002600,21839783496,119.25,14.77,185.6
167,167,7836272,25440418,714266,3737584,0,0,17403283338,36859842646,17462608324,119.25,14.78,185.6
168,168,9207028,30708680,862414,4551302,0,0,21600398414,45809100688,21636291042,119.07,14.73,185.6
169,169,7759546,25462726,745382,3502612,0,0,17414796562,36739843970,17446633076,119.15,14.75,185.6
170,170,9632834,31395428,913060,4413616,3856,1974272,21573620982,45708308978,21608993966,118.9,14.72,185.6
171,171,8140436,27577022,770024,3748352,0,0,17544410860,37036686502,17616003666,119.05,14.78,185.6
172,172,9198982,30885208,921940,4306418,0,0,21653073674,45883021150,21682385434,119.12,14.79,185.5
173,173,8035212,25889434,710916,3534794,0,0,17377654350,36698276094,17405695074,119.17,14.76,185.6
174,174,9692736,30795328,919084,4183340,0,0,21632095672,45887494632,21661114952,119.12,14.76,185.5
175,175,7977046,25670554,728480,3334896,3744,1916928,17442496340,36757148846,17464860002,119.05,14.73,185.5
176,176,7501920,23360980,678972,3327630,0,0,17061248668,36494447594,17093818360,119.25,14.77,185.6
177,177,9623466,31715290,951566,4264218,0,0,21657444726,45909924896,21697049674,119.13,14.71,185.6
178,178,7997620,25714716,738048,3082656,0,0,17441811438,36807809394,17467576982,119.1,14.79,185.6
179,179,9681894,30899550,879246,3928368,0,0,21609664152,45885706100,21639550262,119.1,14.76,185.5
180,180,7527714,24578438,718382,3153412,3464,1773568,17405330512,36843061878,17446692942,119.05,14.73,185.6
181,181,9981298,32247290,944748,3938552,0,0,21747837156,45938801406,21804265988,119.05,14.74,185.6
182,182,7669540,24961740,767624,3318984,0,0,17501139848,36924847622,17529130450,119.08,14.71,185.5
183,183,9151372,30648392,872262,3862282,0,0,21704430884,45907860168,21733376934,119.14,14.73,185.5
184,184,7899298,25442850,723892,3317086,0,0,17468266698,36890707794,17500493250,119.05,14.73,185.5
185,185,9251466,30152202,865300,3774322,119768,61321216,21573150074,45800373254,21616889872,119.08,14.75,185.5
186,186,7553306,24076006,750548,2661236,0,0,17323954450,36824646534,17381252416,119.17,14.75,185.5
187,187,9857438,31119128,956108,3765444,0,0,21817031952,46276648578,21869500362,119.03,14.71,185.5
188,188,7145718,22187422,714772,2551490,0,0,17533622158,37796548350,17582212812,118.33,14.77,185.5
189,189,7935604,24615740,826246,2787412,0,0,17391551816,36852307332,17448819646,118.79,14.77,185.5
190,190,9478878,29461384,953906,3143888,3576,1830912,21574378454,46075640022,21640701946,118.8,14.78,185.4
191,191,7989042,25018480,808730,2952182,0,0,17580246254,37306616026,17723078230,118.81,14.73,185.4
192,192,9525812,29360312,925006,2880596,0,0,21484192878,46034290686,21620768058,118.54,14.78,185.4
193,193,7888670,24285016,763768,2372252,0,0,17309806468,36951775838,17420364174,118.7,14.78,185.3
194,194,9815352,29863884,939780,2894180,0,0,21497883888,46300020218,21599339172,118.76,14.76,185.3
195,195,7233774,23794328,759784,2273562,3632,1859584,17472552996,37442585804,17569120202,118.65,14.76,185.3
196,196,10401632,31500256,962932,2923484,448,229376,21689879850,46405481008,21814919548,118.78,14.79,185.3
197,197,7716586,21853254,720506,2354890,0,0,16930713370,36851537546,16966327642,118.69,14.74,185.2
198,198,7313938,23618072,769658,2351456,0,0,17332598240,37328254458,17428634924,118.65,14.78,185.2
199,199,9880958,29806788,940244,3008392,0,0,21662903984,46833640660,21770223482,118.69,14.75,185.2
200,200,7779186,24410300,785550,2192058,3632,1859584,17358620832,37435581430,17436940312,118.57,14.78,185.2
201,201,10067270,29994254,951512,2913410,0,0,21774184758,46930525010,21831756496,118.69,14.81,185.2
202,202,7791450,24016182,793666,2524370,0,0,17431686116,37601418232,17498029782,118.52,14.76,185.1
203,203,9667858,29661086,911868,3316620,0,0,21679416050,46869894076,21717476206,118.43,14.76,185.1
204,204,8052732,24094446,793788,2419418,0,0,17462250346,37546230568,17499323130,118.62,14.78,185.1
205,205,10059372,29555738,929578,2870978,3912,2002944,21561157614,46612573598,21601941494,118.64,14.82,185.1
206,206,8315016,24955398,791938,2437054,0,0,17498243512,37493504838,17567940540,118.73,14.82,185.0
207,207,9859186,29550140,901666,2686852,0,0,21620735990,46742451752,21714739702,118.61,14.8,185.0
208,208,7388260,20804454,725194,2262096,0,0,16983996190,37222028596,17019417860,116.73,14.59,185.0
209,209,4381284,15460658,489582,1361958,0,0,18221615030,42570042314,18305374478,108.13,13.83,185.0
210,210,1607120,9323966,221274,732600,4136,2117632,12708122926,30551111448,12895504776,113.06,14.19,185.0
211,211,1890526,51615888,335934,1422808,0,0,13711183620,39081301288,13873020316,117.79,14.28,172.7
212,212,1363302,61513608,247930,1078598,0,0,17754414490,52701395612,17947861022,119.31,14.29,173.0
213,213,3257628,55781430,613588,2455686,0,0,22281238634,59964375806,22550336890,128.49,14.99,183.5
214,214,10450440,82444766,989244,4227510,0,0,37496688132,95852972676,37585867412,128.67,14.98,183.4
215,215,8062426,59813452,827504,3261394,2904,1486848,30176918344,75694270556,30283853126,129.1,14.92,196.4
216,216,10324662,74526490,1035602,4374976,120544,61718528,37375421028,93790958392,37528896662,129.37,14.95,196.4
217,217,8456650,59629946,846484,3217918,0,0,29956656256,75275526750,30047186406,127.68,14.94,196.5
218,218,9074916,45212564,895894,3363832,0,0,25151520812,60123846086,25343516904,120.38,14.88,196.5
219,219,10157192,32863804,995522,3853024,0,0,22509058282,48355569686,22877597232,119.33,14.82,196.5
220,220,8763670,28428596,839036,3250308,3240,1658880,18244825530,38736851580,18450315004,119.52,14.84,188.4
221,221,10568768,34196758,1143036,4403954,0,0,22732054610,48050272780,22963477252,119.66,14.87,188.0
222,222,8339638,26192908,834154,2920678,0,0,17915045004,38073294522,18154997258,119.29,14.77,187.8
223,223,8134152,26509272,842424,3344314,0,0,18050991450,38415888342,18366657172,119.44,14.82,187.5
224,224,10647862,33073544,991122,4150410,0,0,22331342590,47777258452,22639238720,119.02,14.77,187.3
225,225,8623830,27093854,901010,2885466,2848,1458176,18074491290,38322067724,18259455058,119.24,14.83,187.1
226,226,11705218,37391518,1079880,5027562,112,57344,23311615310,48586083736,23500134764,119.98,14.9,186.9
