,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,6052283,17558283,4159790,8510071,0,0,21256663762,33365921770,21711071696,135.32,17.56,196.8
1,3545002,7465741,4108987,6104879,2099832,1075113984,21607553344,27092078975,21648355514,132.39,18.04,210.1
2,5380186,11762507,6135698,9373194,2259040,1156628480,27068004164,33472352073,27194742044,132.68,18.89,209.7
3,4194047,8606656,4764846,7246804,1867152,955981824,21488836931,26058079103,21520733224,132.04,18.61,204.6
4,5872646,13714404,5026601,7400131,2055472,1052401664,27183001811,34787753187,27277349730,132.82,18.27,204.4
5,7266087,13575268,1770809,3139842,2290504,1172738048,21675927682,46058305290,21715841748,134.7,18.62,204.4
6,13136989,23151918,884874,4566310,2131104,1091125248,26815626533,71351387824,26863460313,136.42,18.76,204.3
7,9160261,15342702,503474,1302695,2123672,1087320064,21321316101,57273900242,21367346366,136.07,18.6,204.4
8,13570526,27596069,1842157,4565620,2011168,1029718016,26838115470,66222461907,26887350330,137.02,18.56,204.9
9,15800017,29645636,4482507,7199641,2070592,1060143104,21728080484,37272074241,21783333877,136.69,18.31,205.3
10,14062349,27184050,6835654,8950189,2176760,1114501120,21511917086,27711242184,21550059659,136.04,18.97,205.7
11,15305629,28061053,6999219,10013446,2250264,1152135168,26602272627,34038528872,26661835558,135.16,18.53,206.1
12,16738222,51457537,3818304,5807053,2274048,1164312576,21334062753,29696253547,21368556166,140.41,23.0,206.4
13,68607069,213549232,2403868,3885123,2105600,1078067200,26594983547,44149807418,26667591958,147.09,27.75,206.6
14,26964852,78503960,2973308,7370083,1964752,1005953024,21597083701,37569049782,21652109059,139.14,20.05,212.5
15,10413390,29622359,5031337,8152241,2333408,1194704896,26740958197,44514219792,26803962859,137.91,19.3,231.2
16,17618155,49361735,2807433,4403048,2051272,1050251264,21544387322,40507038514,21611505129,139.28,20.3,222.2
17,22803834,67573233,3101262,4979399,2147368,1099452416,26569091573,54432656046,26636957731,141.45,20.95,211.0
18,8033676,21972117,2583325,4147849,2228704,1141096448,21265284296,44784016518,21326183400,138.65,18.25,211.6
19,5688745,11151083,3418996,5300346,2028368,1038524416,26665256682,55177828345,26767609407,138.19,17.95,218.7
20,5493425,9554525,2258554,3755017,2143408,1097424896,21683739076,47169925634,21755631149,139.12,19.29,213.2
21,9157944,13947301,1572391,2835303,2061960,1055723520,26523393457,69290812762,26601474979,141.99,22.1,212.9
22,8257125,12290764,1033712,1815256,2007160,1027665920,21295712766,58961962370,21370994119,142.84,23.12,212.7
23,10100673,18535335,1393271,8627688,2128208,1089642496,26485894719,67302925500,26562792243,141.61,22.11,218.6
24,9326311,12711108,606882,1539765,1944744,995708928,21526360538,62150565966,21572873630,144.12,23.91,219.1
25,12711649,17244408,318745,1199094,2190944,1121763328,26585773636,81231434885,26678272018,145.22,25.1,219.0
26,10028103,13385504,239005,927330,2128432,1089757184,21314441629,65643997696,21342659159,145.64,25.28,226.1
27,11249706,15787818,347046,1264688,1725400,883404800,26659720651,81711125692,26705043605,145.53,24.91,226.5
28,10957000,14323915,315401,1006681,2156040,1103892480,22071004877,67514293200,22115510781,147.0,25.37,226.8
29,13114279,18517283,560494,1366245,1651816,845729792,29027564961,87058945005,29135483978,148.35,25.56,227.1
30,10259773,14446208,686491,1318728,483096,247345152,22985448881,67079852857,23027161750,147.29,25.54,227.6
31,12985097,17419885,758972,1555086,0,0,28426840770,83351887659,28483284566,147.38,25.65,233.2
32,10750272,14854741,681213,1316687,0,0,22977879707,66776175141,23046040826,147.33,25.49,232.8
33,11897083,16608865,779134,1533832,0,0,28402813539,83455143757,28477347938,147.43,25.6,232.6
34,11762903,14249039,346668,599282,1952,999424,18501370253,59475011108,18565151612,140.92,25.64,232.3
35,11768927,15040203,99529,226779,224,114688,20942880690,73905110145,21030782386,140.02,25.74,232.2
36,10748698,13342328,73971,164878,0,0,16856556039,59258066917,16970885385,139.59,25.6,231.6
37,13422864,17313417,90401,290036,0,0,20895241687,72988849811,20965194310,139.34,25.0,221.4
38,8973153,12631641,1134920,1254235,0,0,16774511769,54779588100,16863045847,139.41,24.92,221.4
39,11113297,13263392,1312950,1477456,496,253952,20874931116,67399914358,20997372669,136.87,22.04,221.4
40,9833386,22003033,11240204,37986637,0,0,17022981101,54729511584,17083880676,139.5,24.47,221.3
41,22101177,53917880,85926,212044,0,0,20799789358,69418659511,20927725231,136.4,20.73,220.7
42,10176650,15682355,211045,637357,0,0,20846065909,68667680112,20916529358,134.74,18.73,215.4
43,4968473,8218342,755003,1403334,0,0,16714131665,51413153727,16776213601,133.35,18.0,215.6
44,8695673,18359820,2251287,5036914,272,139264,21186502288,52876786227,21238626060,132.34,18.07,208.4
45,5582014,9514723,2664325,6027880,0,0,16587851727,31003947008,16637574269,130.76,18.3,208.0
46,6259241,10822944,3944673,9141162,0,0,20847905786,33343764952,20906962257,129.84,18.41,207.5
47,5191727,7939615,3903425,9799865,0,0,16696651427,22261085676,16779923422,130.05,19.85,201.9
48,7061050,12381149,5494045,16316410,0,0,20976835435,27801076832,21020709011,132.74,22.62,201.8
49,8835150,12972561,4751571,16968362,272,139264,16895000184,27973694819,17013842646,135.86,25.25,201.7
50,12301242,23623284,3189846,9250205,219184,112222208,21031560868,53474440034,21099616581,135.99,23.81,202.0
51,16125540,29460809,2254243,6540084,0,0,16867581318,45008185938,16927539378,136.35,22.94,214.8
52,16480396,30335537,2158862,5217187,0,0,21562891960,59686875950,21695100269,137.77,22.49,214.9
53,11095161,22759943,2940404,7227468,420360,215224320,21028717230,46098092702,21090623616,139.77,21.78,214.8
54,12109463,25025636,3457734,5710391,2034392,1041608704,26181646563,53873812098,26264303270,138.65,20.68,214.6
55,15287912,31342622,2881988,4508326,2088896,1069514752,21014559901,37007103981,21042081019,138.51,20.87,215.2
56,21844259,51622006,3772183,6233477,2069504,1059586048,26432369007,45662530700,26512707350,138.93,20.89,215.6
57,22231477,63488135,3219171,5141399,2170728,1111412736,21105285269,33540033180,21156118906,138.28,20.49,215.6
58,25543947,58061911,4198750,6798589,2241792,1147797504,26393279829,39611024617,26444699064,138.23,21.17,215.7
59,13323678,35818322,3586100,5650915,1967032,1007120384,21474187960,32639788432,21584713655,137.41,20.05,216.1
60,30573260,68450034,4041358,6095587,2163856,1107894272,26629222504,39566358707,26654573919,138.7,21.21,216.0
61,21549332,52808704,2700366,4552484,1842456,943337472,21264142758,37944218121,21289223502,139.6,21.24,216.1
62,20647332,49438357,3449029,6937521,1870176,957530112,26726384224,49271618227,26760625644,137.45,19.45,216.1
63,18621948,48362298,2109088,3725479,2178792,1115541504,21393776203,47945140693,21438243183,137.78,19.85,216.2
64,6790357,13601101,2618279,4401438,1997344,1022640128,24128920316,59504008100,24241431629,134.14,18.18,216.3
65,16170326,35631568,1461174,2853831,1431408,732880896,19087962713,49990153732,19148478324,135.35,18.8,216.3
66,7110421,13544165,2138861,3967982,1350720,691568640,24302103339,65422882100,24330905254,133.65,17.33,210.7
67,2740261,5224729,1670500,2932517,1597976,818163712,18828223806,52403192145,18878125049,133.04,16.66,210.4
68,5650777,10324635,1989131,3679131,1295976,663539712,23885139454,66303587459,23956028168,132.89,16.76,210.2
69,3773826,8214319,1353477,2774804,1368664,700755968,19135972329,55616103813,19257407227,133.35,16.9,209.6
70,6076752,10222668,1110755,2545460,1367760,700293120,24038072095,74455600787,24102667220,132.73,16.97,209.0
71,6318057,10335862,582126,1541700,1454056,744476672,19176318954,62408294929,19233613530,132.9,16.93,208.5
72,7581424,14915953,908474,2698640,1501048,768536576,24078280219,76123450860,24152175166,132.74,16.89,208.1
73,5479182,8988948,974404,2542031,1509608,772919296,19068413910,57506889501,19122920597,132.38,17.07,207.7
