,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,25829,1123806,1282,163157,0,0,1105044621,3781684654,1824539643,111.52,14.92,172.9
1,490794,9811848,16078,973177,6552,3354624,3513742512,7632885930,3498281670,113.3,14.91,172.7
2,44891,1368987,4085,260872,0,0,1852780973,4435089556,1867498327,108.78,14.9,172.7
3,31035,1028344,3185,170341,0,0,1367317603,3260374601,1362823228,109.1,14.98,173.2
4,42392,1466484,2795,219008,729280,373391360,2124220218,5108928332,2130958048,112.16,15.01,173.0
5,25125,1217978,2362,192784,2016,1032192,1435681406,4287675426,1791982972,111.0,14.82,173.3
6,9919090,14607365,2138,175360,6216,3182592,2599031793,4170975750,2608995385,112.85,15.45,173.6
7,23579649,28805395,10822,61770,0,0,2604307780,1443855543,2624016302,107.11,15.7,164.3
8,18580333,25125386,7424,36868,0,0,2006348552,680093536,2011974965,102.18,15.46,164.7
9,24888200,37300885,2257,44433,502216,257134592,3682106406,2280943214,3683480542,108.89,15.63,175.8
10,23077004,32563930,7224,49294,0,0,5020448157,4331103688,5025767498,112.26,15.61,175.8
11,18701796,28960832,4039,32292,6216,3182592,3746559789,3089475451,3858894784,112.08,15.6,175.8
12,23309027,36769397,4031,70491,0,0,4971329072,3954729858,4987146531,112.09,15.61,175.8
13,22815696,32510804,2369,57384,0,0,5022763260,4325725836,5026541022,112.17,15.57,175.8
14,19905443,24035933,9822,48503,21832,11177984,4023682197,3886463666,4020175103,112.78,15.67,176.0
15,24803039,35441159,4762,44615,215376,110272512,4987327858,4054336331,5054481597,112.81,15.66,176.1
16,24942212,38575136,8944,59565,6104,3125248,4870235533,3778406187,4879940111,112.78,15.66,176.1
17,19332000,30661169,2134,46243,0,0,4009843446,3817162071,4017416256,112.63,15.58,176.2
18,24048352,26928715,10264,60871,0,0,5045716878,5057554344,5043399683,112.51,15.62,176.3
19,24144269,33652389,13611,62104,26144,13385728,4733020181,4619434767,4883577505,112.8,15.67,176.5
20,18886197,26752945,6419,51580,517120,264765440,4026812525,3835743685,4050924598,113.55,15.74,176.8
21,24222925,34302631,3344,67688,702504,359682048,5035730801,4581742276,5051803884,113.07,15.64,177.0
22,23350152,31937714,7044,45689,524664,268627968,5022652346,4852829451,5033645144,113.24,15.59,177.3
23,19999345,27484610,2508,42682,467432,239325184,3702706285,3049430076,3831902486,112.43,15.64,177.4
24,24044864,31602926,6792,56663,649888,332742656,4811210559,3902484616,4819950001,113.1,15.66,177.6
25,23579167,34337315,4090,50502,571168,292438016,5127048026,4333557582,5101248699,113.31,15.7,177.7
26,13959395,27819348,1785,41841,1043872,534462464,4008611668,3178292871,4048459796,112.96,15.66,177.9
27,20798155,33100066,3970,48349,1047016,536072192,4898475309,4023040326,4705661436,113.03,15.61,178.2
28,23767239,37470714,4796,49195,676848,346546176,5061281410,4718570344,5079593589,113.25,15.76,178.2
29,18827610,28571790,2621,40289,605464,309997568,3834137921,2894657517,3826850000,112.25,15.71,178.4
30,19724341,33904424,4483,38225,769184,393822208,4951616731,4245504284,5041941162,113.05,15.55,178.4
31,24601461,35030474,3714,51614,278568,142626816,4539075536,3654633976,4849265450,113.23,15.7,178.5
32,19206006,26734261,9129,46620,745952,381927424,3973106851,3422702993,3965736437,113.26,15.71,178.6
33,24093286,42582190,8713,52738,363992,186363904,4996458358,4115927738,5014374539,113.15,15.66,178.6
34,21177713,31207052,1309,35581,658864,337338368,4352367348,3480983825,4368792928,112.13,15.68,178.9
35,19961463,28738217,5057,62112,1209312,619167744,5083751328,4292209318,5127201103,114.24,15.77,179.1
36,23067679,32489991,10081,47526,1073568,549666816,4905078408,4819893812,4992866954,113.94,15.75,179.2
37,19153345,30060452,11265,55322,1025864,525242368,4061306481,3999834070,3953237490,113.93,15.74,179.3
38,23574317,33492086,12610,54810,695560,356126720,5051892464,5403399479,5093605799,113.5,15.73,179.2
39,4829126,7444375,5194,81406,835592,427823104,4305288228,8126375715,4364308930,112.66,14.52,178.8
40,181941,1837025,17035,118848,637856,326582272,3534303852,6300551659,3572713970,105.42,14.59,166.7
41,20755,663263,3534,55747,1228888,629190656,2076196855,2843562320,2088298549,103.52,14.47,166.6
42,14373,796632,1025,38672,43816,22433792,2574427214,3559609579,2549235878,102.67,14.41,166.6
43,14195,849805,1096,54682,1322880,677314560,2567354070,3945619168,2751829739,101.35,14.36,159.5
44,11991,511000,296,26373,696056,356380672,1326116430,1779473742,1281939266,92.88,14.07,159.7
45,17632,760614,484,60592,1077976,551923712,2762965768,4068848509,2773984152,102.81,14.31,166.9
46,22537,897287,2205,41066,818336,418988032,2648561147,3696616845,2693517642,102.93,14.38,166.8
47,13872,640732,605,31828,592744,303484928,1868789413,2565087430,1979982613,102.64,14.39,166.8
48,15285,858374,1771,61523,746904,382414848,2694300875,3771237941,2584302815,103.0,14.36,166.5
49,22718,627413,1241,36553,533176,272986112,2139802561,3033697487,2155578752,101.36,14.41,166.7
50,25037,852454,1187,74047,887408,454352896,2830524912,4079013436,3101323750,106.94,14.55,167.2
51,16468,670985,2106,47237,1101064,563744768,2044949404,2947024302,1957181997,106.69,14.58,167.7
52,15687,813912,729,50559,1220064,624672768,2954608176,4270638132,2897648701,103.54,14.34,167.5
53,29389,891949,4553,50192,1170648,599371776,2951219533,4600394192,3026433857,105.28,14.53,167.7
54,124140,680193,1040,48788,1005368,514748416,2037627652,2979093026,1819751249,104.16,14.29,167.7
55,20631,711757,716,40359,753944,386019328,2775802412,3881951180,2773816409,103.83,14.45,167.6
56,18803,829992,1085,40908,271536,139026432,2408404169,3390845870,2607799484,101.34,14.42,167.3
57,17385,824325,3961,68795,1783248,913022976,2479996880,3522567432,2443540531,101.21,14.4,166.8
58,27083,924919,1175,39695,5936,3039232,2075452542,2945839902,2071015885,101.26,14.34,166.3
59,10848,895957,941,86335,58616,30011392,2383539233,3499860684,2478463066,101.57,14.42,165.9
60,18773,867191,1731,82691,0,0,2612750830,3797166132,2629231340,101.5,14.47,165.6
61,14387,872561,1609,62368,0,0,2430771336,3292956973,2199811656,101.16,14.31,165.2
62,11184,519589,334,60682,45120,23101440,2043583303,2691609578,2006633373,101.13,14.17,164.9
63,16275,726793,840,42138,5880,3010560,2566993912,3374621520,2514882876,101.18,14.16,164.7
64,6709,735898,2693,45714,61872,31678464,2476928871,3431783966,2561812443,101.58,14.24,164.5
65,16122,843031,2018,70862,0,0,2405106653,3051418272,2269319841,101.17,14.26,164.2
66,8704,631089,649,32591,0,0,2024784785,2693482568,2031996985,101.1,14.13,164.0
67,20565,575614,1132,26704,0,0,2512252666,3045891110,2494280537,101.57,14.26,164.0
68,140180,1009439,4752,48957,286008,146436096,2592532538,3584592761,2613965780,101.19,14.35,163.9
69,10702,674365,4011,36020,50840,26030080,1935840296,2814807253,1896244677,101.41,14.26,163.8
70,33372,943678,1648,63437,0,0,2607412456,3703535053,2484422823,101.37,14.33,163.7
71,7463,849731,442,56108,0,0,2555045845,3675173315,2608039890,101.38,14.43,163.6
72,82697,933298,1597,74278,0,0,2542276590,3776014859,2516524263,101.32,14.43,163.5
73,8813,746801,2242,45288,0,0,2105987778,2989017899,2096279666,101.24,14.37,163.6
74,155357,726475,4112,62463,80912,41426944,2380847598,3297383248,2506956393,101.53,14.17,163.5
75,31883,754615,1754,36095,0,0,2342053230,3095257787,2273810033,101.43,14.28,163.4
76,10199,436473,4257,33596,56,28672,1232016563,1665616779,1237914681,79.69,13.77,126.4
77,9271,162043,6570,10212,0,0,69170910,128410082,63005905,62.86,13.54,125.7
78,6026,103669,1163,5296,0,0,61479189,63488821,47086331,62.64,13.55,125.2
79,10655,71240,1878,8548,15952,8167424,58466825,129901479,73033669,62.54,13.49,124.9
80,16258,315612,2099,13615,0,0,703318847,722760161,572600065,88.13,14.09,160.6
81,19484,705738,2198,42808,0,0,2561683527,3512139739,2554270952,101.28,14.31,161.0
82,135964,911770,1094,79114,0,0,2437551302,3269119951,2373376567,103.31,14.35,161.5
83,37444,981943,1221,47748,0,0,2571727787,3515858646,2544314086,103.24,14.28,162.0
84,23776,773256,1902,39703,7216,3694592,2035322504,2711305653,2043633843,102.78,14.29,162.4
85,51271,1049125,1605,48062,0,0,2573583830,3594456786,2589917729,103.06,14.3,162.6
86,35090,969457,2282,40214,0,0,2510722197,3436552547,2543550604,102.98,14.22,162.9
87,80660,1018720,3170,69626,0,0,1988683089,2825499259,2067834915,103.22,14.3,163.5
88,24505,1015257,2859,66010,281176,143962112,2761361171,4595688664,2761093463,104.32,14.52,163.7
89,12436,926097,2063,57212,6936,3551232,2528434885,4194903572,2548903094,103.36,14.52,163.9
