,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,334897,2880845,42622,135567,0,0,548223973,646718351,635514264,64.45,12.45,140.4
1,256296,2530267,43862,187890,82976,42483712,669325774,795459011,754030285,61.55,11.84,115.3
2,186958,2288103,47107,176391,0,0,590984663,800677728,683665115,62.49,12.06,121.2
3,240161,3659000,40157,212754,15616,7995392,770870917,993544892,886490702,63.21,12.23,120.7
4,153286,2801114,30763,222973,0,0,636178453,799590138,719350699,61.79,12.05,120.2
5,127347,2928831,24500,148544,0,0,623814228,769515259,725320328,60.91,11.69,120.0
6,139963,2352812,23301,117378,0,0,555945339,794060651,680447845,62.0,11.89,119.9
7,531922,3326217,64405,388100,0,0,744688607,1023453069,915319424,62.43,12.08,119.6
8,707351,5664959,131955,520993,28272,14475264,1343704842,2031269500,1552305218,73.68,13.0,119.4
9,450105,4018250,103836,443292,0,0,969892085,1404589366,1143604178,67.73,12.65,119.2
10,133194,2088379,23221,167576,0,0,564947201,787504320,656432338,61.82,12.1,129.7
11,89727,1988220,19349,137195,0,0,443887212,593667859,529704117,61.18,11.84,129.2
12,101455,2089305,21268,135288,0,0,449226511,631061555,591459359,61.62,11.8,118.6
13,224718,2704970,37705,176472,272,139264,539808722,733500275,669996826,62.06,11.87,118.4
14,101958,2126285,22686,169090,0,0,506207151,670611374,576958252,61.7,12.0,118.1
15,335099,2865539,42832,261692,0,0,634555633,839716776,748635751,62.13,12.1,117.9
16,90903,2015473,14064,153367,0,0,368660982,489400149,499315096,60.91,11.83,117.8
17,110173,2312316,22077,134668,0,0,442424414,647423015,581517857,60.39,11.73,117.7
18,200003,2491587,39487,173285,41920,21463040,604322848,804718159,704074088,62.38,12.07,117.7
19,40941,770589,7474,59834,0,0,215600923,387498343,322037285,61.59,11.96,117.6
20,100322,2036959,18795,122153,0,0,404918860,561167730,550834923,61.48,11.88,117.7
21,163504,2535399,40206,130343,0,0,573196048,735660651,638614046,61.51,12.0,117.8
22,134247,1867428,27096,108197,0,0,479319947,631668281,543569746,60.97,11.85,117.7
23,212664,2558137,34465,162227,216,110592,586832739,721387538,679476804,62.08,12.11,117.5
24,130319,1920225,25471,147828,168,86016,478152320,561636180,548200328,61.27,11.93,117.5
25,121110,1974507,19507,141915,2184,1118208,526160466,665825473,585209868,61.07,11.85,117.5
26,113630,1989988,23584,137562,0,0,473606651,690049562,585789116,61.17,12.04,117.4
27,105449,1883535,16211,101235,0,0,437763964,515658596,490491193,60.89,11.98,117.1
28,196804,2460207,32441,177462,496,253952,586697019,709196384,653830096,61.45,12.11,117.0
29,53521,753298,13403,90102,56,28672,227159601,378365140,323856382,60.1,11.94,117.0
30,106313,2001089,18645,119235,0,0,452939224,622880602,569906219,60.58,11.88,117.0
31,117924,2185364,19482,151217,0,0,477237890,656792692,581170328,61.18,12.06,117.0
32,107794,1912577,14470,154516,0,0,372758660,528993814,484167792,61.43,12.03,117.0
33,189470,2561025,23775,155041,0,0,553051635,712796656,675250738,61.82,12.25,116.9
34,107909,2352387,29614,126125,57472,29425664,501291547,626810308,607314397,61.57,12.15,117.0
35,94387,1894300,16065,76564,0,0,409657129,541804529,473838654,60.98,11.93,117.1
36,111696,2182071,14560,126928,0,0,458813485,548220060,523209985,61.11,12.0,117.1
37,100150,1874914,14917,81480,0,0,347545689,509020463,448174132,61.14,12.01,117.1
38,190712,2539231,42252,151041,0,0,538678477,728093354,666083908,61.99,12.2,117.0
