,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,83659392,1202820608,26692278,59188502,0,0,70151701548,101544644748,69727279684,0,195.33,18.77,276.0
1,72301432,945139754,18829850,71506570,3816,1953792,56842584172,85118275368,56999546306,0,191.17,18.52,275.5
2,67672534,321562416,11031064,41714376,0,0,32600931558,41128241662,32564994204,0,184.07,18.79,276.0
3,34503478,168994200,5880758,21093204,0,0,25237022984,32589694290,25354562756,0,182.74,17.73,276.7
4,69103920,159867866,4342624,19085934,0,0,20022596488,25895651866,20669674590,0,186.79,18.38,276.9
5,71849752,198937642,5836248,20416044,0,0,27953826536,31634603584,27985181684,0,184.65,17.3,270.3
6,26833324,330770936,2605544,21078446,0,0,40388750516,59967291010,40586692064,0,195.06,18.33,269.8
7,96478992,833737284,6534372,37848632,0,0,60819543872,84584544986,60719356298,0,197.15,18.11,270.1
8,60781486,779039636,18488646,44809998,0,0,41742736788,59678850212,41811914158,0,193.71,18.31,270.0
9,69825528,801584910,19468718,48014254,0,0,44968601464,64440795448,45054920202,0,193.82,18.27,282.1
10,53176176,684786484,16738456,42579408,0,0,35853483498,51559606452,36009897092,0,191.86,17.95,282.5
11,58647122,411788372,11369240,34921884,0,0,32897943304,43084236728,33071892392,0,188.27,18.18,282.6
12,58932050,334624084,9634140,31773570,0,0,30290111248,39445160748,30198412450,0,187.5,18.08,282.5
13,45892780,139984356,4938532,16733218,0,0,22970890176,23929793470,23298190298,0,184.05,18.13,282.1
14,74853896,187017716,5382802,21217016,0,0,24091672748,29800930696,24696690118,0,186.69,18.12,275.3
15,45679252,195975902,4521934,19252874,0,0,30454972678,35098245826,31172361598,0,189.0,18.48,275.1
16,45962720,463477914,2714078,22333788,0,0,54820271602,86088510786,54726258740,0,199.16,17.97,269.8
17,103650314,987495950,17243074,57717972,24,12288,58366096718,74971693284,58246380362,0,194.33,18.68,270.2
18,76109414,870158508,17198188,39590728,0,0,47633913588,68323539870,47891487384,0,194.9,18.13,270.8
19,53500332,644519834,15692992,40827976,0,0,37407403394,53548553510,37593699768,0,192.22,18.18,287.6
20,52131278,495730198,13076508,38063978,0,0,37192091598,50340870618,37136291358,0,191.19,18.22,287.1
21,78234242,326909724,13059954,39381338,0,0,34109946426,46065538206,34095273754,0,189.25,18.84,286.7
22,37640064,144829500,3371348,16488896,0,0,19905339528,24441023680,20017197218,0,187.77,18.95,280.5
23,125417252,287278570,4434658,34369896,0,0,35779248040,46751362300,36138997192,0,189.09,19.03,280.3
24,38393372,373294644,4625614,26555908,0,0,49154651746,67145412850,49466252714,0,194.09,18.63,279.9
25,61575822,550621540,3322566,23383938,0,0,47473050894,75048990484,47266697612,0,198.04,17.54,279.5
26,74827606,799778842,15658066,46675974,0,0,39667676168,47400877372,40231726786,0,191.26,18.77,279.3
27,69678288,771974962,21429934,44222946,0,0,41745298378,59508486020,41741633768,0,196.65,18.84,279.5
28,52245262,661152470,15810460,43360444,0,0,37886515808,53262613152,37829386468,0,191.26,17.83,287.5
29,48636964,506186828,14137486,41114650,0,0,35886847620,48547077136,35762450858,0,188.77,18.03,279.9
30,56209486,256227804,10571310,35572752,0,0,29772674920,32616201292,30039657954,0,184.75,17.77,286.7
