,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,621530,4481090,100726,343000580,0,0,51322291070,27823969086,63238386380,0,183.7,17.94,282.9
1,498980,2582754,51350260,249520510,0,0,87174122688,21793708976,87349106934,0,169.78,17.97,283.4
2,415318,2242068,71445218,151256220,0,0,92017518478,13302250660,92028938820,0,166.49,18.26,283.9
3,447388,2536316,64392552,128447408,2016,1032192,83559504922,11645326218,86672442624,0,164.49,17.96,283.6
4,0,0,0,0,0,0,0,0,0,0,170.92,18.26,262.1
5,0,0,0,0,0,0,0,0,0,0,182.72,18.54,253.6
6,0,0,0,0,0,0,0,0,0,0,179.71,18.99,253.0
7,0,0,0,0,0,0,0,0,0,0,180.88,18.64,252.5
8,619078,4907556,81619838,155699784,24,12288,85663465216,13948404516,86059918126,0,177.69,18.3,252.7
9,0,0,0,0,0,0,0,0,0,0,177.44,17.87,270.9
10,0,0,0,0,0,0,0,0,0,0,176.38,17.68,270.4
11,646300,5833616,67574842,284078714,0,0,104382829636,25204411306,104459344962,0,176.11,18.06,270.1
12,502942,2414188,27039930,272585696,0,0,76639730254,23439304326,76873681832,0,176.5,17.81,263.6
13,475764,2424022,27856556,175060994,0,0,52687659112,15583250202,52484098336,0,181.19,19.81,263.4
14,73818,149246,5814,14252,0,0,6094154178,11093431028,6126021836,0,197.89,18.78,263.2
15,0,0,0,0,0,0,0,0,0,0,190.99,18.65,262.9
16,0,0,0,0,0,0,0,0,0,0,189.02,18.39,262.7
17,0,0,0,0,0,0,0,0,0,0,184.75,18.18,269.8
18,0,0,0,0,0,0,0,0,0,0,171.84,17.38,289.3
19,0,0,0,0,0,0,0,0,0,0,171.02,18.02,281.5
20,17746,46114,1926,5916,0,0,3803323164,7654525614,3821121326,0,166.72,18.17,281.1
21,0,0,0,0,0,0,0,0,0,0,166.97,18.33,273.1
