,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,76951,474352,8459,65353,0,0,174916369,152899175,213074916,60.73,11.53,129.4
1,11325,646869,3155,55856,111928,57307136,190603831,186009713,205862590,58.42,10.83,112.9
2,20861,455452,3902,42446,0,0,193362627,182822532,211694058,58.4,10.89,112.8
3,43240,668760,7153,51160,0,0,238031935,234592197,259213875,58.66,11.08,112.7
4,10379,478334,1788,41089,9800,5017600,149914646,153151903,202807479,58.23,10.8,112.6
5,202052,574163,21332,32785,1224,626688,231906654,225773513,282564031,61.71,12.11,112.6
6,276194,638035,15653,46284,150240,76922880,276089839,271596837,297496244,74.53,12.32,112.5
7,34099,701348,2201,29399,123936,63455232,194254463,204582205,227481741,58.42,11.09,112.4
8,54382,523678,6875,57828,0,0,167700767,183049707,218953154,58.58,11.14,112.4
9,25126,473283,2176,65741,7496,3837952,176825828,163891393,228268661,58.38,11.02,112.3
10,9476,443667,1397,34462,0,0,168816858,156477825,190397328,58.1,10.97,112.3
11,24155,432901,2373,50008,0,0,183651785,167557605,204746189,58.32,10.96,112.3
12,18960,538684,3050,34923,0,0,200508399,183970826,226071608,58.45,10.99,112.2
13,12560,541229,1967,45788,0,0,152917148,180613707,209636779,58.28,10.92,112.3
14,22041,491041,8285,45416,160,81920,173530251,153927661,197796214,58.17,10.86,112.3
15,30117,549837,5650,43890,0,0,177972562,179146571,217428958,58.37,10.94,112.3
16,32912,525040,5255,60329,336,172032,208441719,198507084,233566880,58.4,10.96,112.3
17,85889,495681,6315,36292,0,0,209381401,185789827,230595471,58.36,10.94,112.4
18,16937,494602,1526,27966,0,0,176686972,178175449,202899037,58.19,10.99,112.3
19,26934,503430,2342,55804,664,339968,211850556,201919493,239966641,58.49,11.02,112.3
20,34621,499450,4861,45019,0,0,154230904,175405431,206785981,58.43,11.01,112.3
21,90503,632838,1857,35239,0,0,198513267,209035496,270721754,58.38,11.12,112.3
22,40305,631494,3594,53820,7224,3698688,179535362,161989522,237235407,58.48,11.1,112.3
23,27172,617713,4952,39726,0,0,177325387,174763691,193967506,58.46,11.11,112.3
24,15798,631711,1927,46090,160,81920,168191296,156249171,192584308,58.18,10.96,112.2
25,40522,678470,3712,67340,0,0,201666814,206087170,234398717,58.55,11.13,112.2
26,31606,471298,6849,44290,336,172032,132965908,136433943,186543201,58.43,11.03,112.2
27,16706,668175,2223,37407,0,0,144005758,163666042,201593207,58.14,11.01,112.2
28,37834,607298,5111,44154,0,0,164819556,178403048,218997257,58.59,11.07,112.2
29,38711,772100,2933,52051,664,339968,188018845,180822832,224596563,58.46,11.07,112.3
30,11594,337731,1583,32301,0,0,99814299,114412860,144269062,58.08,10.99,112.3
31,24508,673438,4821,49291,2912,1490944,172673789,180712369,222578786,58.38,11.17,112.3
32,22113,614394,2987,62714,0,0,163109481,160888541,207147341,58.4,10.97,112.3
33,9831,371997,550,18059,0,0,120389403,122947097,140920826,58.23,11.11,112.3
34,22999,640625,8331,43871,111672,57176064,135600825,124312695,213960531,58.27,11.06,143.4
35,37655,741686,5366,35355,0,0,215054280,220664620,239382209,58.5,11.15,172.2
36,11428,379653,3013,39311,336,172032,128395057,126901154,143338746,58.33,11.04,182.4
37,32155,565407,3575,43989,0,0,198319034,178932101,225641952,58.37,11.13,168.3
38,23480,608201,3339,53570,0,0,168786571,171824341,215931000,58.33,11.07,184.5
39,9831,354873,1401,36306,888,454656,100224621,107922816,146599732,58.55,11.21,168.4
40,378989,12793855,114874,2370312,0,0,2153063581,2427798233,2224594808,73.44,12.36,199.1
41,1863239,55371227,1160461,7855804,1568,802816,7337709595,9044635808,7452666250,107.93,14.48,191.5
42,2381389,75247401,1508786,8088728,12256,6275072,9827885620,13241756317,9880708493,118.08,14.88,183.7
43,3322899,71166917,1751060,8241097,57072,29220864,8596152553,11824050404,8650580511,110.41,14.63,170.0
44,4647376,107435107,2388190,9268954,109344,55984128,10577513996,16125841476,10643495911,116.51,15.2,179.0
45,2674010,50583955,908407,4804484,74760,38277120,5678212051,8572756531,5727504233,107.92,14.56,243.6
