,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,4288161593721,33044891324013,1898612460210,5968254654684,0,0,12175890619027359,7504772891134485,12249524065592955,57,183.7,17.94,282.9
1,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,169.78,17.97,283.4
2,3761545257650,28986746775450,1665449526500,5235311100600,0,0,10680605806164350,6583134115030250,10745196548765750,50,166.49,18.26,283.9
3,4137699783415,31885421452995,1831994479150,5758842210660,0,0,11748666386780785,7241447526533275,11819716203642325,55,164.49,17.96,283.6
4,7673552325606,59132963421918,3397517034060,10680034645224,0,0,21788435844575274,13429593594661710,21920200959482130,102,170.92,18.26,262.1
5,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,182.72,18.54,253.6
6,4288161593721,33044891324013,1898612460210,5968254654684,0,0,12175890619027359,7504772891134485,12249524065592955,57,179.71,18.99,253.0
7,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,180.88,18.64,252.5
8,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,177.69,18.3,252.7
9,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,177.44,17.87,270.9
10,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,176.38,17.68,270.4
11,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,176.11,18.06,270.1
12,3912007067956,30146216646468,1732067507560,5444723544624,0,0,11107830038410924,6846459479631460,11175004410716380,52,176.5,17.81,263.6
13,4212930688568,32465156388504,1865303469680,5863548432672,5297361,2712248832,11962278502904072,7373110208833880,12034620134617640,56,181.19,19.81,263.4
14,5642317886475,43480120163175,2498174289750,7852966650900,0,0,16020908709246525,9874701172545375,16117794823148625,75,197.89,18.78,263.2
15,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,190.99,18.65,262.9
16,4212930688568,32465156388504,1865303469680,5863548432672,15892083,8136746496,11962278502904072,7373110208833880,12034620134617640,56,189.02,18.39,262.7
17,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,184.75,18.18,269.8
18,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,171.84,17.38,289.3
19,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,171.02,18.02,281.5
20,4212930688568,32465156388504,1865303469680,5863548432672,0,0,11962278502904072,7373110208833880,12034620134617640,56,166.72,18.17,281.1
21,2407388964896,18551517936288,1065887696960,3350599104384,5297361,2712248832,6835587715945184,4213205833619360,6876925791210080,32,166.97,18.33,273.1
22,3761545257650,28986746775450,1665449526500,5235311100600,0,0,10680605806164350,6583134115030250,10745196548765750,50,167.8,18.26,256.8
23,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,171.96,18.6,256.7
24,4137699783415,31885421452995,1831994479150,5758842210660,0,0,11748666386780785,7241447526533275,11819716203642325,55,180.74,18.37,251.6
