,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,22312,51000,1886,4600,0,0,3776823552,5914608724,3741202578,0,194.52,17.52,275.3
1,21632,65680,2288,8956,0,0,4685852392,7374113946,4714792758,0,195.26,17.36,275.8
2,14190,71800,984,11400,0,0,3817397588,6704604302,3803240288,0,191.32,16.71,275.8
3,16992,108520,1692,15394,0,0,5618327102,9626957812,5619818216,0,192.9,16.95,266.9
4,17042,116252,1116,14610,0,0,4854640072,8346261090,4860704250,0,188.03,16.44,261.7
5,36012,118278,3232,10694,0,0,6435710748,11068437472,6434061916,0,182.51,16.7,261.8
6,22122,64310,1428,5338,0,0,5504657608,9336887480,5519790624,0,179.23,16.06,262.2
7,47038,102298,4248,8864,0,0,7745055524,13241157528,7742614236,0,177.75,16.91,262.0
8,23624,58826,2330,6828,0,0,5133107522,8785466418,5132436556,0,181.31,17.37,272.5
9,17386,56344,1578,6000,0,0,4872161952,8414656050,4868768350,0,180.0,16.85,277.6
10,19050,83846,1694,10304,0,0,5275078598,9295992300,5295170972,0,190.98,16.86,277.3
11,19764,104420,1686,8448,0,0,5021546866,8071798106,4997626998,0,188.7,17.22,277.0
12,16910,87660,1764,10038,0,0,4165898544,6883285452,4191548244,0,191.66,17.09,269.2
13,23146,104864,1834,15140,0,0,6230260064,9826368926,6223079324,0,186.71,16.84,268.6
14,23100,93888,2828,18178,0,0,5193313272,8153902720,5190262318,0,182.73,16.59,268.0
15,17462,80392,2478,13912,0,0,8798994308,13789446894,8800078598,0,181.18,16.67,267.7
16,15058,45908,2560,6100,0,0,5393207648,8496642960,5416458320,0,179.09,17.17,260.1
17,21042,59258,2092,5872,0,0,5660109344,8921300352,5664592810,0,180.07,17.33,276.3
18,15340,55176,1028,6270,0,0,4887019094,7734979120,4869916340,0,182.6,16.85,276.2
19,10800,61388,896,8008,0,0,3787388566,5931660142,3778958108,0,191.61,16.88,275.6
20,12314,88450,1100,17374,0,0,4116273150,6518942716,4130903548,0,186.54,17.16,275.4
21,10042,70964,1470,12396,0,0,3923336752,6199426248,3935838954,0,189.54,17.0,269.5
22,15076,105286,2156,18804,0,0,6032349528,9488482848,6042919114,0,186.06,16.73,269.3
23,19740,83712,1706,9716,16,8192,5140110878,8161746540,5128284716,0,182.57,16.38,264.0
24,30330,71174,2426,6108,0,0,5933388842,9490781190,5946046572,0,183.38,17.21,264.0
25,17960,39026,2096,4226,0,0,4326690058,6749706536,4338885572,0,179.16,17.01,263.6
26,37532,62332,2768,5734,0,0,6119459866,9502531786,6083226372,0,180.75,17.42,269.1
27,15752,49652,1992,6702,0,0,6236003950,9812330856,6252297592,0,176.33,16.07,278.5
28,11230,45034,856,8572,0,0,6052222510,9405824424,6076856964,0,192.93,17.18,278.3
29,15450,79832,1586,16736,0,0,6613872384,10389503030,6613865310,0,190.36,17.44,271.9
30,15054,79214,1308,10648,0,0,4220085786,6779401076,4211540798,0,188.09,16.83,272.0
31,21150,65382,1980,11690,0,0,4886783854,7703746606,4907108396,0,186.19,16.4,271.6
32,17900,69182,1886,8734,0,0,4702883810,7724273074,4681732700,0,186.3,16.61,271.2
33,15764,109688,1166,18528,0,0,4794454322,7730429296,4807492172,0,182.21,16.87,262.9
34,22138,66346,2824,9948,0,0,7205913792,11202024932,7186186870,0,180.19,16.69,268.0
35,26824,53242,2556,5138,0,0,4374536620,6803106328,4386042034,0,180.45,17.32,267.8
36,17574,40848,1846,5270,0,0,3776576492,5877971638,3776265152,0,179.52,17.07,279.9
37,25418,66840,2348,9454,0,0,5587177990,8751021646,5592708094,0,190.16,17.42,279.6
38,9362,57958,718,8004,0,0,3384141806,5889148272,3394812962,0,190.2,17.38,279.3
39,18902,65420,2300,8636,0,0,5408990292,9249306100,5419821496,0,188.55,16.49,278.8
40,21252,120380,1344,10452,0,0,5384021898,8955242514,5377194334,0,189.76,16.88,270.6
41,12804,80634,1150,8428,0,0,4516252860,7043430228,4513298062,0,186.08,16.54,270.3
42,15384,99044,1614,12490,0,0,4659136642,7511567122,4647502818,0,183.36,16.82,265.1
43,15062,72512,1732,11032,0,0,4931855210,8219067782,4946001004,0,181.06,16.7,265.5
44,17700,55070,2064,6418,0,0,5061386902,8795661190,5073742608,0,179.19,17.13,265.2
45,28874,75584,2908,8640,0,0,7743843446,12256308912,7737756754,0,180.92,17.47,277.7
46,11598,48100,1048,6030,0,0,4460563408,7030495578,4457841380,0,184.34,16.91,277.8
47,10220,43040,418,4934,0,0,3488664988,5471189346,3490123758,0,191.56,16.59,278.1
48,19582,64236,2224,10338,0,0,4359783160,6974717878,4354276998,0,189.22,17.91,277.6
49,15782,87256,1092,13520,0,0,4107083730,6548365902,4137143016,0,188.23,16.89,271.7
50,13448,82876,1618,14352,0,0,4567665510,7208502444,4562276562,0,186.49,16.63,271.2
51,13100,119340,1576,19174,0,0,6224630846,9728292202,6222086162,0,182.08,16.52,264.5
52,10114,68522,1342,16398,0,0,4337525878,6793518364,4361026132,0,182.04,16.96,264.8
53,9142,34482,1000,4498,0,0,4539394778,7072292852,4506282186,0,178.38,17.01,264.7
54,21210,55286,2986,8562,0,0,6827173198,10688162724,6836883072,0,180.56,17.42,275.3
55,10634,48854,1298,6346,0,0,4788365408,7549089878,4790490548,0,182.31,16.84,281.2
56,18224,66372,1310,6902,0,0,4503893948,7100320052,4516479064,0,193.13,17.12,273.6
57,18926,76784,2784,8782,0,0,4957852664,7930796580,4965764606,0,186.79,17.09,273.7
58,27920,58994,2378,7608,0,0,5174845152,8110073484,5163069202,0,188.33,16.79,273.5
59,15726,91138,1976,12426,0,0,4695117752,7668730626,4699053970,0,185.25,16.43,273.0
60,17034,88060,1644,13846,0,0,5297747544,9132565398,5313931984,0,185.87,16.55,267.8
61,28536,55698,4212,8020,0,0,4350953886,7149297178,4339289082,0,181.73,16.98,267.5
62,36906,76808,3902,8542,0,0,6452885126,10272513454,6477308654,0,179.56,17.0,267.5
63,39898,69440,4164,7018,0,0,5965094464,9300508092,5958985270,0,180.41,17.55,259.9
64,15506,39028,1258,4884,0,0,4698104650,7297117136,4677458198,0,176.51,16.22,279.8
65,23456,58212,5192,12058,0,0,4836443472,7592731018,4872179880,0,187.21,17.18,279.5
66,3436,49524,1620,7956,0,0,3756915346,5897762952,3732603546,0,192.12,17.53,279.4
67,1480,40366,1216,5828,0,0,3731697182,5901572236,3735678680,0,188.84,17.05,273.0
68,1788,35940,2790,8290,0,0,4083823674,6318172606,4073283928,0,187.08,16.59,272.7
69,14256,74294,3706,12500,0,0,4808480516,7536232034,4819327096,0,185.39,16.57,272.4
70,15400,103654,3202,20572,0,0,4658205078,7357856350,4654946702,0,183.53,16.8,265.8
71,12850,80830,2956,15212,0,0,4580422838,7333799480,4587844338,0,181.66,16.77,265.8
72,32848,84520,5216,13272,0,0,6395777040,10697965388,6401841580,0,179.55,17.44,265.5
73,18996,52390,1794,6674,0,0,5075064212,7998202362,5086705654,0,179.6,16.96,275.2
74,14088,44440,1146,5770,0,0,5120649092,8060967710,5115939596,0,183.94,16.91,275.7
75,9390,49578,2118,9318,0,0,3556849286,5586741954,3544017548,0,192.31,16.77,275.9
76,14248,63124,3740,12680,0,0,4858542920,7797983392,4877360300,0,189.39,17.72,275.9
77,14610,79890,4692,16196,0,0,4167911668,6649757560,4163089926,0,187.53,16.74,270.0
78,12778,87926,4772,19876,0,0,4108324552,6478140816,4106761502,0,184.88,16.76,269.8
79,20018,120360,5474,28972,0,0,6553846398,10510385796,6585276558,0,182.4,16.62,269.3
80,13666,96492,4306,11140,0,0,4593398426,7156872406,4590770082,0,181.13,16.88,269.0
81,20366,58702,3866,10284,0,0,5269448232,8509642592,5255551906,0,179.75,17.54,268.5
82,33418,68126,4322,8242,0,0,5684014492,9399421458,5698947248,0,180.57,17.45,273.8
83,11928,65052,810,5158,0,0,4816103784,7602929254,4804576146,0,183.19,16.88,274.4
84,11872,63354,1884,9856,0,0,4726340842,7404806272,4720803628,0,191.01,16.82,274.9
85,12198,87148,1884,11048,0,0,3754157540,5955533330,3755606400,0,189.85,17.86,275.0
86,12564,82716,2094,12952,0,0,4184127516,6812467380,4195155318,0,187.51,16.8,274.4
87,10976,80620,1760,17088,0,0,4316165108,6903343732,4334858692,0,185.89,16.73,268.6
88,9512,81568,1078,13742,0,0,4696544454,7916119478,4671702378,0,181.7,16.46,268.4
89,13908,100406,2120,21660,0,0,5134311894,8853086938,5141575202,0,182.21,16.97,268.1
90,18520,55560,2574,7106,0,0,5318901202,9105538458,5339659328,0,179.0,17.14,267.8
91,24806,64040,3254,8148,0,0,5267070868,9035760150,5267964178,0,180.76,17.34,268.3
92,15028,70510,1568,7992,0,0,6804943748,11657477914,6807329974,0,182.34,16.74,276.6
93,19688,77956,1826,8546,0,0,5411476842,9184733252,5416203502,0,190.05,16.7,276.0
94,24988,57178,2538,6760,104,53248,4926005168,8572721632,4945951100,0,184.64,17.1,276.1
95,18792,80596,1726,10434,0,0,5125623748,8874020586,5099721426,0,188.29,16.45,276.2
