,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,13092709,56097798,13023794,53557598,0,0,2285948316,2631457161,2842082168,107.15,19.56,117.1
1,16927378,71987532,16683410,68601668,1224,626688,3656193343,3798130172,3826214057,106.5,19.61,160.6
2,13214450,55819094,13451258,55098553,0,0,2706916589,2689993067,2755512999,105.97,19.47,172.8
3,16416881,70113825,16707858,68351433,0,0,3433875233,3346783563,3509203679,104.85,19.4,173.0
4,13219464,55130762,13365599,54668732,0,0,2594398216,2554363275,2666984800,106.32,19.52,173.1
5,16515772,69753821,16658612,67980538,0,0,3350560624,3214373083,3419686574,105.78,19.52,173.1
6,13127037,55780899,13875726,54616983,216,110592,2737005345,2684251844,2811491155,105.97,19.5,173.2
7,15783149,66966773,19066844,66654308,0,0,3144160929,3093161249,3341340910,105.71,19.5,173.2
8,12651969,53714060,15270703,53388002,0,0,2645810510,2586138965,2736397112,105.87,19.46,173.2
9,24602071,86623983,21547059,70247881,14224,7282688,3416703089,3423393274,3517804920,106.3,19.4,173.2
10,21137825,72679564,17712868,57047888,0,0,2787852603,2847879485,2840732848,106.01,19.45,173.3
11,26093880,89666553,21965889,70490456,328,167936,3295602119,3268672206,3364900793,105.53,19.33,173.3
12,20840164,71870168,17760709,56544174,0,0,2773904649,2788209417,2819978487,105.96,19.41,173.3
13,25998469,89692396,22164152,70550659,0,0,3310494009,3232290749,3378551693,105.63,19.39,173.2
14,10723389,39535811,11792188,36145313,0,0,2766805932,3916886605,2846481512,105.95,18.69,173.2
15,12505046,46443506,14340729,43750875,0,0,3280778007,4702696703,3338993593,105.07,18.59,173.2
16,10317736,37807268,11472543,35018397,216,110592,2472060826,3586846201,2494591595,104.15,18.5,173.1
17,17788193,80130079,14749287,45495528,0,0,3202342544,5110031866,3325417337,105.3,18.65,172.9
18,14293867,64915958,12014694,36988554,0,0,2717338432,4279214671,2770736963,105.77,18.73,172.7
19,17965748,81137592,14824545,45673472,168,86016,3382408518,5210996613,3462367126,105.93,18.78,172.6
20,14272519,64712749,11821579,36477210,0,0,2647820619,4026433401,2747434811,105.71,18.7,172.6
21,17779945,80143669,14840337,45642744,328,167936,3170946753,4926378375,3301075161,105.63,18.74,172.6
22,3134841,13777693,21592235,74026716,0,0,2731236428,3075698811,2781830310,104.32,18.05,172.5
23,641024,2634342,29400990,102170010,0,0,3222710397,3315025660,3318384066,104.19,17.9,172.4
24,597757,2840046,23567975,81884272,56,28672,2694810207,2766566527,2800754905,104.59,17.93,172.2
25,725679,2576413,29545310,102337031,0,0,3223247077,3099421013,3340032029,104.45,17.89,171.9
