,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,308963,3091004,47999,174587,0,0,660802304,974799018,798903259,64.77,12.44,123.5
1,260636,3134021,51505,206848,3464,1773568,937298548,1484996218,1071756383,62.36,12.09,132.3
2,353712,2886336,46503,140594,23336,11948032,718917370,1156229243,876504020,63.25,12.34,119.7
3,166910,2669029,41071,172419,0,0,737501623,1338995598,896547688,62.21,12.12,119.3
4,56187,639651,19284,59354,0,0,424085808,867777642,503144308,61.13,11.91,119.2
5,214714,2711515,39331,211050,0,0,782900183,1289480505,929899457,61.18,11.99,119.1
6,159068,1980244,32741,140751,1448,741376,685589240,1029071984,736775639,61.89,11.91,118.8
7,154972,2125469,27594,128577,20216,10350592,775167903,1228246946,830739818,61.59,11.9,118.7
8,109900,1976439,28034,135972,0,0,598517022,1001658154,719599484,61.86,11.97,118.5
9,114150,2009922,30492,162887,0,0,762737827,1182898389,813510288,61.65,11.96,118.3
10,207128,2601217,50028,161327,0,0,760884637,1150772919,832345410,61.89,12.15,118.1
11,141630,2291326,47045,154249,552,282624,773822132,1198360270,836924458,61.91,11.99,117.9
12,109146,2106935,36456,136914,19880,10178560,577132142,992301756,686551284,61.47,11.89,117.9
13,110626,2223889,22800,178208,0,0,649805389,1113891258,767803044,61.46,11.93,117.8
14,91274,2368900,21661,182191,0,0,693930033,1093786824,757485723,61.16,11.93,117.5
15,212663,1961810,38412,194863,0,0,639113693,1003659837,735708445,62.64,12.13,117.3
16,188278,2550992,31706,147091,552,282624,684051822,1190801442,830479660,60.89,11.91,117.2
17,62218,1178382,17850,86202,22216,11374592,409729964,677558454,498928794,60.36,11.75,117.2
18,108442,2340020,27669,122219,0,0,645982067,1099591515,748447281,61.73,12.03,117.3
19,104944,1821313,25378,139261,0,0,593726509,1004172581,692161912,61.01,12.01,117.1
20,207569,2381247,59931,225673,0,0,742031150,1205301381,848964714,63.15,12.16,117.1
21,118412,2141448,34145,160883,944,483328,627812126,938203710,677925632,61.43,11.96,117.0
22,200127,2202184,40727,143183,0,0,706705605,1054768046,763052362,61.63,12.11,117.2
23,150666,2076494,41706,164216,20928,10715136,641080249,1043077019,773533462,61.71,12.18,117.2
24,92456,1972343,34005,126657,0,0,576283225,895011472,641684761,61.11,11.96,117.1
25,306196,2909070,56820,192366,0,0,838473574,1215918229,950779701,62.58,12.4,117.1
26,104041,1642919,22667,76726,552,282624,527941812,842677761,561574954,61.19,12.06,116.8
27,110032,2061525,41101,154821,0,0,631335744,969164680,729294658,61.42,12.04,116.9
28,55104,936140,21854,75601,17752,9089024,483370194,808148100,511349157,60.5,12.0,116.9
29,96090,2151060,29278,185154,0,0,652055869,1006658834,746885043,60.47,11.9,116.9
30,185104,3013500,32271,161110,0,0,714935394,1263162641,874897672,63.12,12.29,116.9
31,144187,2204503,31612,208344,1336,684032,611057210,886061730,682701136,61.22,12.03,116.8
32,109088,2365440,25569,160916,0,0,598714639,1023468958,708678358,61.53,12.07,117.0
33,86374,2007900,19160,142699,18088,9261056,560677445,872037868,644031040,61.25,12.07,117.0
34,107805,2187762,23658,122495,0,0,634077392,1047916136,731946303,61.45,12.14,117.0
35,292304,3503028,44720,224897,0,0,821546852,1244223704,913276112,63.63,12.41,116.9
36,208711,2253409,39393,142249,664,339968,598847041,886600792,676481505,61.65,12.24,116.9
37,102947,2187805,26329,137046,0,0,634275354,1021212000,724184078,61.47,12.06,116.8
38,65795,1030898,14623,80322,17192,8802304,431427405,722448719,489227258,61.21,12.11,116.9
39,102692,2182195,25849,148016,0,0,616059229,926516087,719723603,61.31,12.09,117.0
40,127278,2195049,30114,117892,0,0,559075999,972817870,686894007,60.97,12.2,116.9
41,147745,2275999,40050,109868,1168,598016,607968366,963223102,731607006,60.52,11.85,116.9
42,161774,2063306,34005,150130,0,0,630024294,990431593,714830224,61.41,12.06,116.9
43,152655,2121379,38173,130708,17024,8716288,565776618,919850306,676130595,61.06,12.06,116.9
44,100653,1995649,28870,154858,0,0,588752437,1003392583,730578215,61.24,12.1,116.8
45,208341,2601374,38905,187593,0,0,575516984,883197707,712030958,62.0,12.3,116.8
46,127472,2264237,30502,173861,608,311296,658509644,980124383,747829263,61.44,12.27,116.8
47,91556,2238359,28424,151771,0,0,578640506,880416125,703524858,61.17,12.1,116.8
48,75593,2023626,25228,163079,16240,8314880,496381204,747335329,607838777,61.31,12.19,116.8
49,113698,2192185,21363,149376,0,0,595732365,952491669,686726991,61.36,12.18,116.6
50,130997,1174792,18122,59398,0,0,429171830,738126584,524281373,62.31,12.31,116.5
51,164410,2258806,35548,155926,888,454656,618676601,982306120,754253583,61.23,12.23,116.6
52,117768,2052353,22106,120582,0,0,607262327,923370167,685016856,60.41,12.1,116.6
53,84688,1968697,19573,146858,17024,8716288,488626783,776525278,613140643,60.91,12.13,116.7
54,117619,2165856,23187,145128,0,0,643372080,1005401927,721727936,61.93,12.24,116.8
55,224778,2710936,37172,162854,0,0,682260806,1018396110,740511008,63.26,12.28,116.8
56,148929,2366410,31938,159909,496,253952,641726463,965342369,753778664,61.77,12.28,116.9
57,85106,2110914,18527,115796,0,0,532008820,851255090,605553170,61.74,12.09,117.1
58,100521,2162219,29130,126755,16632,8515584,607073193,950023182,709657512,62.03,12.31,117.2
59,99305,2035253,26290,138193,0,0,615037027,960147234,730040988,61.56,12.19,117.1
60,186112,2434232,43505,171620,0,0,631688564,989046231,745079323,62.82,12.42,117.0
61,129766,2271247,31561,119259,776,397312,652865597,1038554587,742654874,61.83,12.28,116.9
62,134024,651450,14003,35414,0,0,330932322,673533034,413318275,62.43,12.35,117.0
63,145061,2145600,31689,152806,17192,8802304,662265521,1031467137,744120249,61.71,12.25,117.1
64,102558,2075151,21794,171829,0,0,569856316,973736365,716773896,60.45,12.11,117.2
65,221775,2537570,35081,154346,0,0,613158332,889169817,709621464,61.59,12.15,117.2
66,154062,2101647,34373,153167,496,253952,650650742,903162093,739838928,61.98,12.43,117.3
67,92843,1836179,33342,146413,0,0,546146279,830072759,628072278,61.66,12.21,117.3
68,97746,2151103,32108,137060,0,0,627776698,980010333,709914861,61.73,12.37,117.4
69,107879,2030310,26328,141401,16912,8658944,630270403,941838861,711236765,61.26,12.28,117.4
70,178648,2135439,44610,203164,0,0,644995065,941484519,717946476,62.35,12.47,117.4
71,118476,2248453,33800,143647,1000,512000,717335697,1160082738,795886192,61.47,12.37,117.3
72,66234,1501560,20161,128957,0,0,483779542,731715341,558071351,61.29,12.28,117.1
73,91328,1971547,33597,149774,0,0,602288874,1003576151,700675882,61.47,12.35,117.2
74,96726,2077882,34020,128301,17472,8945664,638877555,995397256,705071685,61.59,12.32,117.1
75,138512,1576862,27111,145134,0,0,546559609,868731557,609869705,61.91,12.28,117.1
76,151305,2478615,32334,190316,496,253952,674123681,1027951298,766244307,60.44,12.21,117.1
77,99550,2062518,26746,137799,0,0,539147235,811067287,628369654,61.09,12.12,117.2
