,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,92399630,1300754044,30729800,89963164,0,0,188162996788,163861220758,188885032506,0,195.33,18.77,276.0
1,85689730,1070365284,26829900,108697960,47512,24326144,189856342134,152996902872,190555771860,0,191.17,18.52,275.5
2,86365574,537312676,21294022,86984076,0,0,170078183816,107327655722,170995249274,0,184.07,18.79,276.0
3,58190970,641753402,14993502,103789290,28096,14385152,200414482506,118351328258,202065398276,0,182.74,17.73,276.7
4,87845350,562116588,12434302,86635656,56,28672,121082579880,76302074732,125085862062,0,186.79,18.38,276.9
5,96399400,843869534,14407326,132367160,0,0,217465847570,129414409340,218465096000,0,184.65,17.3,270.3
6,42975596,702381018,7802528,79392090,832,425984,133552852612,108785535456,134991580068,0,195.06,18.33,269.8
7,120439034,1351166890,15456276,121856182,0,0,193762192298,152673230656,196081366558,0,197.15,18.11,270.1
8,87788814,1194917058,28239780,112480180,0,0,148432940774,116312382704,150084023126,0,193.71,18.31,270.0
9,97601588,1274689582,29549404,124703086,0,0,170430258904,129987717370,172591150958,0,193.82,18.27,282.1
10,75144766,1106730896,24010802,113966364,0,0,155094998624,113165755566,156320195330,0,191.86,17.95,282.5
11,85379630,862159416,20735666,114118102,0,0,168572138806,110136508880,170583382808,0,188.27,18.18,282.6
12,82756632,816999138,17278538,117759080,160,81920,176251212540,110863284228,178043362424,0,187.5,18.08,282.5
13,72506678,600962688,14508784,100657056,0,0,162793438078,92770684352,165058656476,0,184.05,18.13,282.1
14,98346002,711772206,13735252,111797502,0,0,165416109106,100840633248,168109696696,0,186.69,18.12,275.3
15,73344064,659244590,14627136,103855314,0,0,154859585310,98907217764,157958509262,0,189.0,18.48,275.1
16,65581714,902577174,8709354,99539618,0,0,171751119816,144589863842,173052526136,0,199.16,17.97,269.8
17,130370288,1530389598,25828240,148179696,160,81920,200149690614,147236093476,202106940816,0,194.33,18.68,270.2
18,93739326,1311670548,22451830,114683018,0,0,165095937802,129012473150,167184656952,0,194.9,18.13,270.8
19,78645562,1091629828,24369758,115444002,0,0,163201044556,118901986216,165267388102,0,192.22,18.18,287.6
20,77644090,956354838,21785366,114015016,0,0,162397133086,114987928152,164396687126,0,191.19,18.22,287.1
21,105763976,780374870,22307082,116825430,0,0,164789398302,112468880878,166435344896,0,189.25,18.84,286.7
22,61094140,481766756,11391498,74381230,160,81920,111205308220,71138653790,112956725262,0,187.77,18.95,280.5
23,168916858,917835526,19080580,143213210,0,0,205970161704,133530008516,208727895512,0,189.09,19.03,280.3
24,64744232,814885592,13314112,98914984,0,0,160117253790,122664027488,162222299488,0,194.09,18.63,279.9
25,85528118,985031918,11984464,95652490,0,0,153512857990,130136979258,155285048126,0,198.04,17.54,279.5
26,103421846,1263919098,26100764,125716904,0,0,160320638012,108944290200,163166706178,0,191.26,18.77,279.3
27,91986776,1135819684,29319932,105303102,160,81920,129769728444,105626675506,131019796984,0,196.65,18.84,279.5
28,79433288,1181473686,25389934,129955926,0,0,168099520562,120598145650,169719769158,0,191.26,17.83,287.5
29,77579555,996618288,24828624,125997764,0,0,170561751497,118741528838,172383262562,0,188.77,18.03,279.9
30,82741082,701608924,20299844,113502526,0,0,164153477182,101793573702,166439772628,0,184.75,17.77,286.7
31,78125728,703930770,15228848,106028922,0,0,160449618438,103898276836,162606488994,0,187.56,18.18,280.4
32,98739622,670351282,14186532,105548466,496,253952,158660465776,99665690442,160870737228,0,186.96,18.41,280.2
33,81402784,554485144,11452302,92128592,112,57344,130997353732,81108125418,132809519702,0,186.48,18.11,270.8
34,80115712,934135382,16684836,121630960,296704,151912448,212436943436,149870349746,214872362434,0,192.82,18.24,271.4
35,63760528,733474520,10360924,71733628,6328,3239936,130113888760,113428532546,131615017690,0,196.54,18.15,271.9
36,129366048,1409868534,25711978,134232264,3584,1835008,179000967190,123628209250,181439361984,0,193.25,18.52,272.3
37,122581646,1501868428,37151186,139779280,776,397312,190999584176,148611751686,192542454706,0,194.55,18.45,279.6
38,81324282,1106467834,22591404,112419020,0,0,157006149390,113458488036,158746965882,0,191.4,18.16,287.8
39,88149208,865581050,23190478,109168714,728,372736,148050648910,106016430086,149814018766,0,190.46,18.76,282.0
40,101769496,838054130,20191528,121999912,0,0,172532154260,115685066048,174710759494,0,189.17,18.43,282.5
41,109373874,728510702,16692156,116354958,0,0,176080222776,111128246476,178804894142,0,187.41,18.96,282.2
42,79422014,535504272,9262228,86701782,272,139264,141638039686,85735233222,143566191042,0,184.88,17.85,281.9
43,71213944,920285874,13828884,117533982,0,0,195750386890,139054034974,197919823286,0,196.17,18.68,281.7
44,90893942,1041595144,12467932,106159796,0,0,175866866552,139908585670,177761481982,0,195.84,18.22,275.3
45,108773074,1378534502,26869092,126138478,0,0,176076431276,120527359196,178072934136,0,192.43,18.19,274.9
46,79486640,984328220,23095028,85467860,0,0,120583876478,95700918792,121200297986,0,194.37,18.35,282.7
47,83570950,1162452308,26463372,119380042,160,81920,161566441024,121247116644,163575120270,0,193.03,18.33,283.2
48,69308420,926829978,21866048,119772302,0,0,157938838704,107716892828,160099373102,0,188.18,17.9,282.9
49,95558846,742656698,18959714,117635750,0,0,154581550360,105064630224,156636116852,0,190.7,18.53,283.3
50,54996572,644097736,11020006,110209498,0,0,152175821542,97206714320,154403752670,0,187.06,18.46,283.1
51,135240508,856576742,13541092,134167530,0,0,193826563486,127488043784,196204363154,0,187.94,18.34,277.4
52,46860744,576935820,10273314,82656072,160,81920,134073637644,87873542460,135848808766,0,194.48,18.73,277.6
53,81503452,1124149526,11870040,113118038,0,0,198613436980,168545761244,200193022266,0,197.98,17.99,277.4
54,120828018,1336535470,23299914,124641272,0,0,174370284690,120673975112,176089621088,0,193.89,18.61,277.6
55,101724744,1315120822,24987644,112136794,0,0,171596641896,135073242440,173516979210,0,193.71,18.1,277.8
56,75764116,1122526812,23657646,125163314,0,0,173905465930,119728143024,176130656608,0,190.19,17.69,290.1
57,70154360,911591572,19569086,115790768,160,81920,168192965858,111767949194,170058321154,0,189.27,17.87,284.3
58,93185072,933410098,19960472,114578354,0,0,161861069640,105677300314,163726836076,0,187.43,18.16,284.6
59,56193478,687896782,12471740,107433634,0,0,174950966390,104489256960,177309073612,0,185.02,17.59,284.0
60,96512254,683920282,13708426,108946520,0,0,160375318782,97022640240,163040205426,0,186.74,18.05,283.4
61,92172260,677213568,14780856,106208578,0,0,154053482824,94546964364,156443556320,0,187.64,18.43,276.9
62,81372740,954097234,8370992,84278800,112,57344,176081372828,179392961222,178341506232,0,203.67,18.85,276.4
63,100210304,1065778790,16552340,81448742,1056,540672,127452418876,105581790620,128105467868,0,191.92,19.3,276.2
64,128498142,1817808180,36313928,147666146,0,0,227839650062,209511875422,229089289378,0,195.37,18.94,276.4
