,Unnamed: 0,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
59,59,558,1288,0,0,0,0,201134,65208,283774,70.76,12.85,234.9
60,60,4092,6774,0,0,0,0,240242,373940,1872292,69.5,12.89,127.5
61,61,620,1380,0,0,0,0,281068,66396,310592,68.6,13.01,127.9
62,62,46028,393614,0,0,0,0,237088,52146246,77569896,69.0,12.91,128.1
63,63,4378,10792,0,0,0,0,237854,65624,297022,68.35,12.82,128.5
64,64,3440,9304,0,0,0,0,223940,65288,303462,69.14,12.92,128.9
65,65,2876,6066,0,0,0,0,207524,65340,371772,67.71,12.71,129.2
66,66,3118,5912,0,0,0,0,201360,65254,337824,66.89,12.78,129.5
67,67,3184,5004,0,0,0,0,200322,65326,341734,66.42,12.79,129.6
68,68,44374270,656767490,24918654,154159356,0,0,135820178878,51557692416,136897426854,175.73,16.45,129.7
69,69,66266580,1064784622,37571692,238971650,0,0,216871992870,81762402808,217729160996,176.56,16.35,148.9
70,70,64026266,974052944,36267462,219393046,256,131072,198034759728,74676334470,198739995440,176.44,16.76,263.4
71,71,45393466,739062320,25755786,159856140,2800,1433600,147843042110,55613776540,148455687664,176.35,16.65,258.1
72,72,65843054,923743774,35721744,214012710,0,0,190920405082,71918515652,191547244238,176.33,16.77,258.1
73,73,69487518,971433542,37450510,218938008,0,0,197541918130,74228282770,198311646514,175.92,16.78,258.1
74,74,73592632,957445078,38587702,217369456,72,36864,195880831884,73467935332,196701034506,175.85,16.87,258.2
75,75,57874400,747158916,29954690,168840842,240,122880,152617902416,57414036730,153251282770,176.97,16.96,258.2
76,76,68842084,962095964,36417380,212705208,3064,1568768,194669031760,73003247566,195519256206,176.69,16.68,258.2
77,77,68258464,952378936,37144386,219851188,0,0,195547560622,73753610316,196218253928,176.69,16.84,258.3
78,78,68945294,907221372,36275794,205209684,0,0,185614601418,69678917962,186228960218,176.03,16.8,258.3
79,79,72502554,955516310,38427998,216630544,0,0,195288020454,73461283440,196051267206,176.03,16.87,258.3
80,80,77180378,952754910,39857682,221670038,104,53248,197948157036,74306132746,198652403738,176.46,16.92,258.3
81,81,58269128,756139292,30668256,172909322,4056,2076672,154622512494,58224023342,155398082274,175.82,16.9,258.3
82,82,70909362,906233434,37548310,207874178,0,0,188005866114,70338591310,188426166320,176.7,16.88,258.4
83,83,79358298,1027392634,41451116,233882230,0,0,210734399260,78863745754,211615497998,176.75,16.85,258.3
84,84,77479134,972476400,41082340,224869976,72,36864,201461032472,75527555034,202400648182,176.69,16.91,258.4
85,85,59178134,702250238,30313990,162359996,184,94208,146995952058,54988869996,147390085842,175.91,16.97,258.5
86,86,71633982,945616644,37806010,214352554,2736,1400832,192501219902,72154096242,193219345608,176.56,16.83,258.6
87,87,72716588,974865972,38422718,216677372,0,0,197392675830,73984577242,198238669144,176.64,16.84,258.5
88,88,71497642,1009575062,38161136,219031334,0,0,202608205552,75478891874,203416842894,176.67,16.76,258.5
89,89,63895798,910182644,34629966,205551834,0,0,184494157716,69154516420,185311844990,176.39,16.77,258.6
90,90,73439972,929733688,38514602,211928038,96,49152,190782822954,71370825574,191538868914,176.35,16.91,258.7
91,91,60357592,768969490,30721112,172927190,0,0,157235403928,58731199250,157671105608,176.76,16.76,258.6
92,92,72802878,973657908,38079490,220237122,3872,1982464,198652052618,74506564844,199441549456,176.44,16.98,258.6
93,93,61652354,795987194,32553430,179456792,0,0,162497487052,60772014822,163293015850,176.83,16.81,258.7
94,94,66469236,938061210,35586632,212352642,72,36864,190608903154,71566968858,191155313880,176.62,16.78,258.7
95,95,70422466,967936222,37629040,217799028,168,86016,197065247864,73737316260,197747287248,176.94,16.83,258.8
96,96,68346854,925587830,36157004,207824480,0,0,188856137070,70457625694,189538179698,176.83,16.76,258.7
97,97,67195052,917889470,36597370,211865306,3880,1986560,188873695258,70900809586,189629276992,176.55,16.81,258.8
98,98,76990056,1044228196,39976228,230383020,0,0,209999067428,78693591992,210772172508,176.79,16.79,258.9
99,99,49248148,798684658,27950678,173175954,0,0,158911801842,59333212704,159524345296,177.04,16.7,258.8
100,100,74404544,996244914,38745200,223210068,0,0,202252991352,75540949312,203067301634,177.03,16.87,258.9
101,101,56397676,762718818,30160546,172827242,232,118784,156249375604,58161163052,156766054152,177.01,16.81,259.0
102,102,70131158,920442788,36709916,209581548,3560,1822720,188543956222,70765936708,189238520432,176.48,16.85,259.0
103,103,69902956,950422872,37076672,213682708,0,0,193350771428,72496862870,194132768252,176.71,16.75,259.1
104,104,67765088,972672542,36752178,218739702,0,0,196717889468,73635610598,197596555154,176.82,16.76,259.0
105,105,71067380,1013568296,38542546,227284778,0,0,205186550814,77006841634,205992646842,176.85,16.81,259.0
106,106,55238886,757281888,29336816,169955636,0,0,153858418176,57601276238,154420953114,176.93,16.8,259.0
107,107,76397646,994516020,40515106,227336700,3816,1953792,204518892232,76522273388,205234596346,176.71,16.88,259.1
108,108,59521960,782919966,31614184,178332530,0,0,159904090636,59875683064,160672525422,176.64,16.79,259.1
109,109,70314848,968781336,37502384,220843094,0,0,197857087684,74029399390,198594103840,176.85,16.89,259.1
110,110,73969212,964351316,38493336,218864370,0,0,196930620740,74034367028,197689715684,176.79,16.9,259.1
111,111,69801650,921279022,36757560,206500456,104,53248,187471689830,70316425702,188211758710,176.87,16.86,259.1
112,112,71696358,954043024,38480710,219005298,3824,1957888,195899782606,73214038660,196616511226,176.93,16.87,259.1
113,113,61793878,801738818,32117920,178354956,0,0,162838909562,60857272396,163390471920,176.81,16.88,259.2
114,114,72348142,916849210,37704236,209717810,80,40960,188210293640,70527736798,188933532764,176.77,16.99,259.2
115,115,77114346,946617834,40058944,216791162,0,0,195068663494,72978872624,195858298236,176.92,16.86,259.3
116,116,72384028,963970846,37923164,216641912,0,0,195918367890,73243845740,196690629230,176.97,16.8,259.4
117,117,51675876,733449426,28021046,164528960,0,0,149000497666,55555275772,149665549600,177.06,16.78,259.5
118,118,75443150,951242970,39208842,216374532,0,0,194390484814,72765747688,195092240006,176.86,16.86,259.6
119,119,77493846,1002125874,41087846,231432840,0,0,206227434386,77222137262,207037699146,176.84,16.83,259.6
120,120,72590934,935061156,37669394,212111280,0,0,191272482282,71609496668,192037671736,177.0,16.88,259.7
121,121,48237262,696280522,27056222,158828124,0,0,142385111432,53197955488,143112078394,177.11,16.83,259.8
122,122,75054018,959023598,39428970,219755980,0,0,197364585702,73545401306,198163928188,176.88,16.89,259.8
123,123,74680722,944481472,39342312,219222144,0,0,195361823668,72787574164,196010671472,176.78,16.89,260.0
124,124,75264852,938531862,39360352,217060594,0,0,194156846210,72609241944,194831004804,177.0,16.92,260.1
125,125,72356280,983058300,38235282,221620774,0,0,199759605460,74556210782,200487642480,176.79,16.77,260.2
126,126,51477686,688373448,27132830,156388720,0,0,140015145494,52660601228,140684510570,176.41,16.8,260.3
127,127,72615670,950171926,38064614,217378422,0,0,194744363820,72905673022,194755809488,154.18,16.04,260.4
128,128,21921426,249586360,11128196,55553980,0,0,50792364904,19331556174,52559737400,71.34,13.34,260.4
129,129,768,2292,0,0,0,0,233576,97452,392748,69.45,13.29,241.9
130,130,928,2262,300,412,0,0,1124604,401624,1979426,68.91,13.28,131.9
131,131,520,1250,0,0,0,0,237304,65682,303140,68.28,13.33,132.0
132,132,41996,344518,14700,68822,0,0,64715402,45088252,67503160,67.43,13.18,132.2
133,133,3842,11282,0,0,0,0,1250950,1248218,1913370,66.06,13.2,132.1
134,134,3582,7716,0,0,0,0,852016,581580,1425724,68.23,13.12,132.1
135,135,3118,6174,0,0,0,0,651506,361882,939550,67.72,13.16,131.6
136,136,3690,7064,0,0,0,0,779608,471080,1231144,67.24,13.16,131.9
137,137,2244,4764,0,0,0,0,400676,254924,768016,80.93,13.67,131.6
138,138,33567716,509942952,18659384,115910326,0,0,105002173226,39019926464,106191284474,175.9,16.49,131.2
139,139,63452414,1050996280,36399032,231861160,0,0,210160726330,79810075176,210993648236,176.27,16.35,136.3
140,140,46649490,794989854,27471958,175381602,0,0,159275075932,60290093436,159674942412,176.44,16.66,262.3
141,141,63637784,978389314,36159890,220542608,0,0,197454406132,74542155652,198222471622,176.25,16.56,261.7
142,142,72640504,1036665946,40053192,235464968,0,0,209436247454,79461712698,210214673922,176.44,16.79,261.3
143,143,78261134,963376584,40943020,224524966,3760,1925120,198698157466,75283496274,199320406810,176.23,16.97,260.9
144,144,55233122,770943902,29074322,168777142,88,45056,152962722444,57496058356,153682088698,176.64,16.79,260.6
145,145,76423286,1033771130,40506420,232076358,0,0,207993146834,78717433616,208805088178,176.86,16.68,260.4
146,146,77059360,987922050,40195542,224471534,176,90112,200056522826,75851367100,200810298432,176.25,16.91,260.2
147,147,69068222,946207940,37262152,212846854,0,0,190526995884,71797568872,191289446414,176.21,16.7,260.0
148,148,49647612,731525522,27221640,162757564,3864,1978368,145108593094,54894205300,145651397590,176.24,16.7,259.9
149,149,73563638,1062258754,40419274,239453110,0,0,213030298964,80382106868,213360700604,175.91,16.87,259.7
150,150,72057210,949128520,38384246,220303474,0,0,192886483588,73146960758,194059272698,176.11,16.83,259.6
151,151,55021506,752836808,29304040,170853760,104,53248,151895840076,57509270986,152257590320,176.19,16.78,259.4
152,152,76752970,1031323936,40118682,228431678,0,0,206267428500,77909094484,207243322672,176.43,16.83,259.3
153,153,72975792,1007174722,39590806,227134654,1400,716800,203055454326,76572921682,203758575756,176.53,16.83,259.2
154,154,58595914,751792394,30704916,171580094,88,45056,152483060304,57732452766,153033648888,176.48,16.86,259.1
155,155,73343468,1004332592,39313184,227852674,0,0,202020545098,76141551176,202894293074,175.95,16.91,259.1
156,156,73181562,932799394,38848604,214355562,392,200704,190315633532,71630126652,191019959750,176.61,16.86,259.1
157,157,71368448,948573006,38055370,217030408,0,0,191751936630,72089687726,192440528442,176.71,16.84,259.0
158,158,60739670,741439956,31417782,170644876,3816,1953792,151878056756,56933027510,152406765220,176.47,16.93,259.1
159,159,77516002,1049844952,40219992,235204846,0,0,209286855108,79052552726,210128178958,176.31,16.88,259.1
160,160,71949120,905947992,37511996,210397340,0,0,185468995464,70201391990,186124105166,176.72,16.97,259.1
161,161,77368652,914239332,39559914,212066950,272,139264,187845110906,70623692368,188607310116,176.07,16.95,259.1
162,162,74807768,982447520,38485972,219218244,0,0,195812069030,73438588526,196531135206,176.69,16.96,259.1
163,163,58967348,747046246,30498654,169439286,3800,1945600,150995761366,56949873994,151631689380,176.9,16.84,259.1
164,164,74523942,985458948,39373000,224620416,24,12288,199631615880,75066364694,200469590896,176.55,16.72,259.1
165,165,72472648,1057715546,39192936,237212272,0,0,210364592938,79074588072,211173256808,176.59,16.77,259.2
166,166,55067686,788898828,29329750,171554054,184,94208,155404765628,58558682756,155970335726,176.4,16.71,259.2
167,167,76039558,1065948606,40724302,238789590,0,0,212532878388,80405616286,213315172974,175.94,16.79,259.2
168,168,70562412,993633696,37898308,221549112,2794,1430528,198263103860,75039965152,199113988286,176.73,16.87,259.1
169,169,68006602,904879772,36662452,209212558,0,0,183786030930,69242329462,184496491982,177.03,16.82,259.1
170,170,55536842,723134610,29041452,165948674,0,0,146592927540,55059398870,147254115452,176.44,16.97,259.2
171,171,80025320,990390132,41183884,225053796,0,0,199931013748,74977040422,200714058182,176.78,16.92,259.2
172,172,73397116,934550408,38448270,213594014,0,0,189422833608,71194789982,190071212144,176.72,16.95,259.3
173,173,71984162,948787560,38231604,216724840,16,8192,191884548984,72243146508,192761800132,176.74,16.83,259.3
174,174,68338016,997947596,37260650,225803850,0,0,199066427544,75029211504,199766224240,176.76,16.84,259.4
175,175,72420794,940535290,38065640,215687656,0,0,190271550852,71135684038,191070569760,177.25,16.87,259.5
176,176,55630608,719972386,28957434,165858112,0,0,146795332606,55048148828,147219391408,176.35,16.96,259.5
177,177,78278374,941959344,40133512,217475294,0,0,191233456448,72104485730,192107364508,176.69,17.01,259.6
178,178,79347766,1019453870,42363518,233691468,0,0,206571726002,77662332280,207359573230,176.34,16.9,259.7
179,179,69278376,912331140,35930334,205052980,0,0,182972173092,68701648372,183709358910,176.87,16.95,259.7
180,180,73241576,965464470,38237130,218341634,0,0,193733992574,72944651444,194520923580,176.56,16.89,259.8
181,181,73151174,965507042,39194926,222719810,0,0,195664693898,73504182662,196488380992,176.59,16.78,259.8
182,182,66735132,916293532,35477700,205190458,0,0,183799498128,69113149228,184434355440,176.78,16.89,259.8
183,183,71676624,916993906,37717182,211328012,0,0,186062631254,70040206248,186812030800,176.43,16.95,259.8
184,184,70884316,899846422,37417706,206689494,0,0,182048421822,68472541850,182707992598,176.7,16.96,259.8
185,185,73383596,923709434,38732616,214806108,0,0,188984860310,71007313166,189695242540,176.87,16.98,259.8
186,186,56473932,715202708,28775476,162745886,0,0,144068811178,54167705880,144801101746,176.74,16.95,259.9
187,187,76353990,983498382,40311922,224986978,0,0,198983302118,74941637210,199764446082,176.77,16.77,260.0
188,188,78106318,1041344692,41679992,236212426,0,0,209947898848,78932793668,210685644044,176.98,16.92,259.9
189,189,51702558,716088218,28091838,163941358,0,0,144925519364,54505195708,145571032786,176.66,16.81,260.0
190,190,74414272,1056045822,39972092,233502212,0,0,209795497814,78789663192,210606122366,176.85,16.79,260.0
191,191,84398698,1015915750,43141810,235148746,0,0,207177400150,77805263690,208001883914,176.93,17.03,260.0
192,192,59560628,764197546,31278626,174157770,0,0,153764784024,57930482442,154381558788,176.65,16.94,260.1
193,193,75503234,959223740,39338784,220557360,0,0,195495952574,73106170040,196168592700,176.69,16.82,260.3
194,194,68556348,928060706,36115378,209392078,0,0,184914547104,69738770404,185677047460,176.38,16.94,260.4
195,195,70948076,912890574,37320922,210313678,0,0,185040372398,69625818236,185748623162,176.66,16.87,260.5
196,196,70452928,950705194,37371602,219796518,0,0,192506419812,72712584822,193176956948,176.85,16.85,260.5
197,197,55754116,702268940,29162194,161837912,0,0,142497214620,53461730466,143225492566,148.72,15.83,260.5
198,198,34070264,478339800,17728852,103656948,144,73728,95879269522,39206102310,96280573398,99.56,14.07,260.6
199,199,47192,5277056,16190,294284,0,0,1281287278,2063023502,1269897460,69.58,13.36,255.2
200,200,922,3552,0,0,0,0,287236,129460,318642,67.06,13.23,164.6
201,201,584,1392,0,0,0,0,239280,66612,278806,66.27,13.1,140.9
202,202,540,1360,0,0,0,0,185346,65392,311558,66.97,13.1,132.7
203,203,618,1382,0,0,0,0,171476,65396,289708,70.54,13.34,132.5
204,204,678,1450,0,0,0,0,178712,65454,265512,68.42,13.4,132.3
205,205,706,1486,628,1292,0,0,3976836,1537296,3976884,66.88,13.27,131.9
206,206,524,1324,0,0,0,0,188116,65456,311190,65.95,13.11,132.1
207,207,4052,1308,150,470,0,0,1022680,373122,1844968,67.53,13.14,132.1
208,208,610,1362,0,0,0,0,205748,65540,308016,74.39,13.6,132.0
209,209,41872,345344,0,52454,0,0,60149800,44577620,62089420,69.68,13.44,131.9
210,210,3956,13370,0,0,0,0,1548888,1468634,1961302,68.5,13.29,131.6
211,211,2570,7842,0,0,0,0,964468,581754,1159154,66.98,13.24,137.4
212,212,3108,7244,0,0,0,0,701722,502952,1219092,65.71,13.1,131.9
213,213,2518,6874,0,0,0,0,731214,393486,933432,69.56,13.34,131.6
214,214,3702,6190,0,0,1272,651264,683678,364078,962504,84.6,13.93,131.1
215,215,29888136,325659794,19741488,85549562,0,0,88289734304,26897607426,89800342358,167.34,16.49,126.0
216,216,54755424,593521656,36546420,155105564,0,0,164189399788,50858155054,165559178104,168.31,16.6,132.4
217,217,59054646,636197990,39624246,166471778,0,0,175847200612,54179637546,177550976724,167.77,16.64,224.1
218,218,56556002,598777172,37462916,151929738,0,0,166787619520,51081284456,168561744680,168.51,16.6,245.0
219,219,47724962,510716318,32078982,130925566,0,0,143337685642,43923984530,144627418070,167.91,16.66,244.9
220,220,58532350,621837780,38552368,157358758,3832,1961984,171766153960,52542039236,173563721180,168.61,16.61,245.0
221,221,58193386,622334416,38914744,157488272,0,0,175299991184,53399107218,176981355886,168.16,16.57,245.0
222,222,56788388,607053372,37686070,158480400,0,0,168108477766,51767854592,169599796668,168.02,16.52,245.1
223,223,61093464,660860314,41176634,170276010,0,0,186129397584,56983557412,187924289880,168.71,16.65,245.1
224,224,59966594,635907194,39427606,163391842,48,24576,176275353282,54120758690,177909277288,167.71,16.64,245.2
225,225,59082162,626921308,38703956,161482656,3792,1941504,173624216082,53263052376,175235294192,168.63,16.59,245.2
226,226,45250274,492665304,30705094,123097882,424,217088,140566581252,42686245252,141884826586,168.32,16.6,245.2
227,227,60593548,651446308,40173950,167841652,0,0,181690612098,55568524672,183272356946,168.21,16.55,245.2
228,228,59056686,644430690,39709570,165053692,0,0,181218170864,55501980586,182964283872,167.53,16.61,245.3
229,229,56941540,604758204,37458208,153482832,0,0,168718800242,51584236620,170348684118,167.87,16.58,245.3
230,230,57000210,600483752,37537328,150404144,1696,868352,169329665928,51705193924,170959236052,168.61,16.55,245.2
231,231,46310198,500584642,31056644,125726768,112,57344,142314993944,43417848504,143602598722,168.06,16.56,245.2
232,232,58152880,619477802,38511572,153553172,0,0,175473405502,53262398314,177279752832,168.5,16.55,245.2
233,233,59028056,631084850,39034684,156382870,0,0,178721366130,54139381862,180343015368,168.54,16.58,245.2
234,234,59976870,640004626,39090434,160015872,48,24576,180211756514,54859752248,181911369476,167.82,16.61,245.3
235,235,57787966,613441766,37438674,154962536,3800,1945600,172107145726,52539688134,173785944338,168.27,16.54,245.3
236,236,56580336,606774352,37573608,154679756,176,90112,170674546308,52163627606,172328226280,168.46,16.56,245.4
237,237,42781844,471809384,29275268,117275052,0,0,137214814096,41600709134,138430408844,168.79,16.47,245.4
238,238,57049504,617008904,38551886,152142102,0,0,178032975828,54055161996,179843967236,169.02,16.55,245.4
239,239,56858510,612587672,37959868,152866946,0,0,173727331184,52806043276,175405398552,168.55,16.59,245.5
240,240,54312644,592397044,36865750,148717568,0,0,170316506320,51784327706,171945148528,168.37,16.55,245.5
241,241,59341342,632967430,39315608,161915254,0,0,177829450166,54270583150,179488393304,168.49,16.57,245.5
242,242,55082362,587403210,36804232,148249334,0,0,168754671930,51425785100,170358100950,168.53,16.54,245.6
243,243,56285558,605424252,37260278,154771568,0,0,172023933190,52435663892,173624154810,168.58,16.6,245.7
244,244,58052002,618481810,38272804,158638684,0,0,173755720556,53196345740,175348945316,168.79,16.62,245.8
245,245,57286618,609129782,37599692,155579398,0,0,171187022876,52293748536,172707268808,168.76,16.59,245.9
246,246,57216508,611866132,37754328,156513708,0,0,171186012630,52374768812,172888524864,168.67,16.62,245.9
247,247,44608942,476698898,29520762,122163964,0,0,133224103946,40777231386,134630508230,168.62,16.55,246.0
248,248,54632814,586859420,36542820,149579132,0,0,168418100222,51150931298,169981003454,168.87,16.57,246.0
249,249,68609484,737933656,45806686,186156802,0,0,209425315272,63642631226,211416923666,168.94,16.61,246.1
250,250,42975726,455893792,28134904,117353568,0,0,129197231178,39406440004,130378308898,169.05,16.55,246.2
251,251,56572596,603426650,37300212,154448604,0,0,171152038774,52010540732,172678228258,168.81,16.61,246.2
252,252,58111738,621818568,38013092,159408328,0,0,174313405616,53306243176,175996982686,168.65,16.57,246.4
253,253,57850326,620272352,38299878,159032962,0,0,174156420366,53232599288,175705160060,168.77,16.56,246.4
254,254,55270336,597806854,36743318,151673378,0,0,168646699816,51413021850,170298114524,168.76,16.59,246.4
255,255,58794352,632886826,38862700,163279574,0,0,177352918030,54256655280,179073808620,169.02,16.59,246.4
256,256,59423878,638930948,39541384,161636134,0,0,183280730440,55560580098,184928086242,168.93,16.61,246.6
257,257,57003074,608160522,37502232,155791222,0,0,171599996984,52282135894,173204268258,168.8,16.61,246.7
258,258,43528578,465739264,28490448,120115888,0,0,129300058560,39630297414,130521308738,168.91,16.61,246.7
259,259,58565622,633201412,38663696,159976142,0,0,178283382282,54439712144,180037443352,168.83,16.62,246.8
260,260,56130912,590408218,36676772,151134356,0,0,164711472004,50383865678,166290541902,168.83,16.65,246.8
261,261,56489826,586728928,36517914,151482946,0,0,165120291952,50412138966,166607024710,168.95,16.64,246.9
262,262,57530176,599700692,37389060,154631880,0,0,164688896562,50460674754,166102065134,169.01,16.7,246.9
263,263,58254108,610573680,38085902,157560722,0,0,168767804770,51645538608,170421282872,168.98,16.67,247.0
264,264,69916204,728785342,45045308,187591736,0,0,200011587258,61295313578,202013249154,169.12,16.71,247.1
265,265,58364748,604944394,37355550,155764062,0,0,165537365706,50810986148,167089947750,168.9,16.63,247.1
266,266,59310030,614473522,38317488,158539534,0,0,167868836836,51480061264,169438705156,168.92,16.69,247.2
267,267,45017350,465870488,29089386,119311156,0,0,127507723370,39154366238,128637210614,168.77,16.62,247.2
268,268,56925668,595051270,37187856,152595404,0,0,165660384750,50582145608,167356340382,169.01,16.68,247.2
269,269,71905792,754175244,46452398,194216616,0,0,206892788056,63325562272,208864663438,168.94,16.58,247.3
270,270,42793454,452826526,27900944,116798030,0,0,123158434168,37956554214,124321243156,168.92,16.68,247.3
271,271,61993678,646203446,39925544,167146626,0,0,176503293282,54155165898,178240753250,168.48,16.56,247.3
272,272,60939394,642168256,39473818,167478654,0,0,175182170442,53940738918,176941309126,168.92,16.62,247.3
273,273,59175254,626101976,38332558,161883274,0,0,171208962178,52512881010,172869660356,168.57,16.66,247.2
274,274,60672144,626622668,39004494,160214970,0,0,171527369280,52412291258,173223559678,127.6,15.16,247.2
275,275,24255804,244498454,15227494,60600166,0,0,67107221146,21004529198,68405355662,65.04,13.17,247.3
276,276,604,1380,0,0,0,0,201480,65340,340354,64.97,13.25,247.3
