,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,459652,2003496,37724,141472,0,0,70733879536,115914522148,71052043474,0,194.52,17.52,275.3
1,650758,3632794,65946,317404,3000,1536000,91279333106,148545081582,91404530874,0,195.26,17.36,275.8
2,582132,3178152,52692,335444,0,0,90341178636,146174504814,90359760932,0,191.32,16.71,275.8
3,677158,4905070,70410,452870,64,32768,120433410414,196923556406,120524903464,0,192.9,16.95,266.9
4,491916,3889750,48200,332004,0,0,99578186390,162268017896,99629683720,0,188.03,16.44,261.7
5,586132,3033524,66654,382726,0,0,101357778098,164171974006,101461444010,0,182.51,16.7,261.8
6,478824,1719584,57050,152880,56,28672,105058907054,171584557562,105119288204,0,179.23,16.06,262.2
7,870580,2440106,108990,224576,0,0,136825621264,222793983744,136867761562,0,177.75,16.91,262.0
8,607884,1852054,70566,151456,280,143360,99483561300,162578009312,99650458268,0,181.31,17.37,272.5
9,444284,1898398,52490,148728,0,0,96993436166,156963013194,96724698374,0,180.0,16.85,277.6
10,515272,2461944,51108,188326,0,0,82980067846,134901852460,82966800154,0,190.98,16.86,277.3
11,515142,3348508,45984,314056,11888,6086656,90107035640,148478751730,90236389356,0,188.7,17.22,277.0
12,591630,3547520,57510,352678,0,0,83739712760,138264688760,84060918168,0,191.66,17.09,269.2
13,625042,4753126,62756,477338,200,102400,126576005242,208038007356,126464015016,0,186.71,16.84,268.6
14,508522,4464646,60292,478740,0,0,90982425330,149871480910,90967412856,0,182.73,16.59,268.0
15,610234,3095884,68910,297710,0,0,132834177140,220715345288,133024589004,0,181.18,16.67,267.7
16,708902,2074136,83778,173502,0,0,106175511940,175489205720,106254125590,0,179.09,17.17,260.1
17,680410,2021996,83098,187868,0,0,112333389370,185596458352,112447132622,0,180.07,17.33,276.3
18,536916,2005990,58942,167270,40,20480,99596424766,164630889552,99377284502,0,182.6,16.85,276.2
19,592274,2380690,60098,193178,0,0,85027704436,139416646456,85261762162,0,191.61,16.88,275.6
20,617376,3705618,62090,363976,0,0,93755436102,153783634294,93838513434,0,186.54,17.16,275.4
21,662674,3375182,63524,331408,0,0,88798284276,145975673448,88719790200,0,189.54,17.0,269.5
22,767826,4858408,74054,448776,0,0,125740368886,206831350392,125972915264,0,186.06,16.73,269.3
23,563006,3527068,69120,452176,8,4096,103150682438,169839161144,103060146106,0,182.57,16.38,264.0
24,674786,3104778,68054,307114,0,0,103331973308,170421677588,103561624148,0,183.38,17.21,264.0
25,606830,1870060,70978,173044,0,0,100375363138,165708353084,100449308958,0,179.16,17.01,263.6
26,934444,2674702,108124,222038,17360,8888320,136798599206,226030122498,136802131416,0,180.75,17.42,269.1
27,350366,1615398,47234,141716,0,0,110175541152,181259691648,109941321810,0,176.33,16.07,278.5
28,520890,2498900,50874,191540,104,53248,84356500332,138029731590,84742007690,0,192.93,17.18,278.3
29,617174,3593452,55930,340704,0,0,86802280012,142607186888,86646218632,0,190.36,17.44,271.9
30,698292,3274894,80000,286822,0,0,87232707350,143290231110,87317708662,0,188.09,16.83,272.0
31,629404,4638128,74544,397570,64,32768,105928625482,173628300068,106091984248,0,186.19,16.4,271.6
32,590120,4224098,68632,402410,8,4096,104964963644,174475044940,104825741382,0,186.3,16.61,271.2
33,733348,3469984,77522,405920,192,98304,109443734112,182488656432,109646741828,0,182.21,16.87,262.9
34,795704,2784970,91932,263828,0,0,153153374716,255348254104,153204148042,0,180.19,16.69,268.0
35,806952,2018246,103076,183364,1496,765952,98461805666,164283865688,98523052376,0,180.45,17.32,267.8
36,675318,1943956,77040,173272,0,0,104326196802,173343394716,104366005988,0,179.52,17.07,279.9
37,730522,3285088,72188,229554,0,0,113743886936,188798420734,113806531032,0,190.16,17.42,279.6
38,549544,2713466,44934,265210,72,36864,75661231966,125413859540,75543493092,0,190.2,17.38,279.3
39,564744,3683466,61058,313054,0,0,92301276026,154415146628,92491126110,0,188.55,16.49,278.8
40,836090,5551966,83994,451278,0,0,117186399660,195588281542,117296721420,0,189.76,16.88,270.6
41,461908,3687676,51406,335978,0,0,97744400224,162647855572,97553311880,0,186.08,16.54,270.3
42,616602,3623122,68894,419814,0,0,94648226684,156330278562,94725487432,0,183.36,16.82,265.1
43,714984,2811060,81234,286080,24,12288,113348805218,187819536274,113546739788,0,181.06,16.7,265.5
44,711538,1976740,81906,173072,0,0,112322410694,186079344694,112389871260,0,179.19,17.13,265.2
45,991284,2881916,115706,240996,0,0,142669777092,236087397378,142705964550,0,180.92,17.47,277.7
46,623480,2138840,66548,176342,0,0,92238862788,151660557924,92154751206,0,184.34,16.91,277.8
47,482898,2081542,42136,189040,0,0,75217626522,122299309640,75199149474,0,191.56,16.59,278.1
48,718886,3617506,71710,357772,0,0,87591626992,142913626882,87608268196,0,189.22,17.91,277.6
49,683176,4065772,67698,401910,0,0,93888840410,153137359770,94148623148,0,188.23,16.89,271.7
50,555566,4633070,66968,443130,0,0,100651719530,165595460682,100669106086,0,186.49,16.63,271.2
51,665174,4398782,76664,429564,0,0,129074506162,213541524548,129042825494,0,182.08,16.52,264.5
52,612714,3011808,75300,318166,0,0,102064740022,168716129490,102403261830,0,182.04,16.96,264.8
53,538520,1717080,64722,154572,0,0,101285737346,167471302132,101031606214,0,178.38,17.01,264.7
54,942734,2810424,113098,253012,0,0,139472236436,231292554584,139487502094,0,180.56,17.42,275.3
55,550096,2136008,64078,182720,0,0,101963881642,168521386308,102110048220,0,182.31,16.84,281.2
56,556064,2719920,51488,206472,0,0,81868172428,134754708504,81859222706,0,193.13,17.12,273.6
57,651204,4344974,77458,368554,0,0,97152800108,161502105478,97288467134,0,186.79,17.09,273.7
58,613640,3952442,60820,327880,0,0,95717878502,158574456696,95719390076,0,188.33,16.79,273.5
59,572648,3933886,64114,397766,0,0,100342667342,165114491100,100489816460,0,185.25,16.43,273.0
60,547674,4420008,53098,406482,0,0,104132226780,170339898994,104053179990,0,185.87,16.55,267.8
61,598966,3789834,76090,390758,0,0,109015156140,179462903276,108989463412,0,181.73,16.98,267.5
62,829428,2962326,89426,272138,0,0,144305060172,237554032598,144309367378,0,179.56,17.0,267.5
63,901534,2498868,109842,212722,0,0,101158349046,167442838894,101360337800,0,180.41,17.55,259.9
64,500788,1807360,57966,153584,0,0,116743073798,193408467358,117025759848,0,176.51,16.22,279.8
65,658792,2648390,66876,203680,0,0,104072279852,170584581712,103939857402,0,187.21,17.18,279.5
