,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,44388387,61552560,501931,1020734,0,0,6160148772,5031314945,6672438561,108.47,16.76,166.9
1,53013975,78926431,407502,1658931,153048,78360576,9307276187,6564987907,9406469965,107.87,16.44,172.8
2,44468677,63872844,201142,971094,340984,174583808,7168403429,4991876984,7192295053,107.37,16.57,172.5
3,57216730,80657032,303111,1199776,263424,134873088,8895512168,6082492489,8964121511,107.35,16.54,172.3
4,44470986,63527209,221906,1021023,902056,461852672,7283383300,4912797782,7339102952,107.15,16.54,172.2
5,58131985,82200503,268934,1053671,360248,184446976,8676125232,5791936528,8758893639,107.78,16.63,172.2
6,46526182,65897757,222979,1024081,489872,250814464,7297091280,5331716241,7338013586,107.56,16.55,172.1
7,58514228,84228936,255874,1391278,367360,188088320,8946022716,5985833463,9004148031,107.62,16.68,172.1
8,49390529,74567995,396244,1903046,92008,47108096,6997213350,4210327965,7043290678,107.36,16.79,172.0
9,60377300,90856918,368108,2044660,382752,195969024,8166683111,4571372567,8199372460,105.88,16.66,172.0
10,57896478,87011281,348092,2075606,0,0,8354814191,4942921886,8392176685,106.59,16.57,171.9
11,46812386,67922123,257137,1584459,1222056,625692672,6876508429,4261360463,6928739055,108.72,16.66,171.6
12,61445780,91004823,347397,1962091,1367624,700223488,8458791693,5006670117,8494619820,113.61,16.83,171.3
13,51413411,77481889,349897,1777011,1573672,805720064,6732823684,4067128083,6795605850,115.38,17.0,171.7
14,64716395,95208231,411147,2221463,1496352,766132224,9070974364,5888682291,9130165240,114.92,16.86,177.9
15,48383703,72532818,213746,1594757,1221520,625418240,6806218472,4036929665,6834027065,114.94,16.78,178.4
16,61286932,85277199,262669,1223878,1235432,632541184,7335634645,4224861775,7387757640,110.08,16.67,178.9
17,48235141,66404586,491589,1235387,590312,302239744,6457179007,4621222002,6500064213,114.33,16.61,179.2
18,59896863,80086495,262068,724616,0,0,6721502752,4068964042,6810452890,107.51,16.55,178.9
19,45665334,60766215,105833,384476,563240,288378880,4824830748,2335122519,4873579048,103.91,16.44,179.0
20,59493984,79593494,62392,259344,112,57344,7278387109,4548166447,7335558167,113.13,16.51,171.3
21,58293613,79099983,79355,314327,129976,66547712,8216082228,6149480431,8241371097,114.42,16.52,171.2
22,49040345,65905360,56838,253171,0,0,6481814524,4316362008,6504452156,114.15,16.53,171.7
23,59542479,79900872,105967,354300,0,0,8135451963,5858835667,8192174453,114.37,16.47,179.6
24,45339494,59766064,28364,196269,15560,7966720,6248023725,4243963921,6283732191,114.02,16.38,179.5
25,51347255,70673384,69700,203289,0,0,7937098528,5742046332,7970939553,113.65,16.21,179.4
26,43555938,60083738,93344,565899,799816,409505792,8029425996,6410361633,8086776098,116.01,16.36,179.3
27,52739298,72206066,76956,296859,270680,138588160,8089237507,5612974277,8127200129,113.74,16.35,179.2
28,58382763,77320343,98707,353491,0,0,8124497163,6474747908,8172122674,114.4,16.49,179.6
29,47256478,63854350,74496,293956,30960,15851520,6452503349,5000559961,6490746457,114.09,16.45,179.5
30,52932790,71902134,80691,272246,0,0,8003088997,5562878690,8055594431,113.71,16.29,179.5
31,42337219,58029781,70215,171461,0,0,6394097150,4122650125,6451123117,113.6,16.27,179.5
32,55297355,74524347,78717,275874,0,0,7965277667,5806434394,8018314017,114.27,16.39,179.4
