,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,6138232,78315078,76709976,123158496,0,0,164874345086,18060282494,168424924604,147.38,17.05,217.8
1,5445470,81674906,171195688,277106558,248,126976,367579836260,34724238186,365202101874,146.05,16.9,217.8
2,5527888,115315962,212766050,335180768,0,0,446301881994,41586474594,448258954506,146.67,16.81,217.9
3,12474432,248998456,182637434,318462822,1888,966656,407750077480,50790865782,398881579596,156.22,17.23,227.1
4,29933044,862216556,268063360,541206186,8,4096,540410363626,108735707016,542658276540,158.93,17.07,233.1
5,18670966,816094538,185296092,430288928,8,4096,367334339794,90645085634,370111511696,163.25,17.09,233.6
6,16837610,759506246,191521596,431871702,144,73728,405653832538,96812862596,406972663878,160.6,16.97,234.1
7,5405242,649709986,162762294,383803186,0,0,357218171556,81906635846,359113137208,160.9,16.69,234.1
8,7517770,728904218,150194810,379028126,0,0,333767108956,86841450128,335526303172,161.68,16.83,234.5
9,6621022,483045398,82349152,227763342,0,0,191088092870,52492811056,192717023312,162.44,16.87,234.9
10,15917364,1172485194,129009196,406504546,0,0,382692191836,118521587942,384750621442,164.78,17.01,240.9
11,33669660,885375656,94395512,274882594,160,81920,257531941714,80321168842,259470095194,167.18,17.48,241.2
12,48836622,1025352028,91219428,343349762,0,0,275334950482,94642731074,277288965498,171.28,17.1,247.5
13,53280742,1071236448,75833544,392337770,0,0,263325929100,99485835228,267043266830,170.78,17.54,247.7
14,93149802,1671174088,96054788,403746908,0,0,342949747902,138627782080,345348938506,174.96,16.63,261.2
15,73910964,1533531354,23808902,284974888,0,0,257781086748,118461501100,260498233528,173.2,16.1,245.2
16,76725814,1549741548,24737778,298684942,104,53248,264596919626,122025721050,267437064430,173.75,16.13,251.9
17,76829668,1555415280,26352094,300443766,0,0,262278241732,118847829808,264681706754,173.81,16.13,251.7
18,76171578,1583780482,27170350,356765560,8,4096,277600929136,122352239844,281151449758,174.42,15.39,262.5
19,13915288,1302595472,113034360,912752240,14544,7446528,443660468138,167497118158,447045676418,169.95,16.57,243.3
20,9181418,896990328,143217490,516949636,8,4096,356170736000,113412681790,358063965904,164.43,16.9,243.4
21,23240618,511460430,146979516,310945634,0,0,269285477164,59549010608,273289597098,159.84,16.98,237.0
22,19975100,1064099064,255073342,592333428,0,0,584588340308,134367784338,585415563602,161.41,16.91,237.0
23,12069924,551854290,132594782,312689208,0,0,293621928130,67747150930,294085809992,161.36,16.91,237.0
24,12522626,876619994,207630178,526450848,0,0,464498478698,110779228892,467820892692,159.94,16.79,237.1
25,5946382,589351284,150017424,361623920,0,0,330926805726,75369234064,336427333330,162.57,16.77,237.2
26,11270082,923471744,196046194,547364604,0,0,459316115844,115648446814,456381343164,160.25,16.88,237.6
27,7635208,716048538,179497774,434225862,0,0,393157924248,89578613258,396091682298,161.64,16.85,237.5
28,10029992,816453954,183455080,469544810,56,28672,424404304988,102699825912,426516005398,159.87,16.84,237.6
29,7681106,456725654,136332664,291874056,0,0,306821350996,63414667980,306338776470,158.59,16.85,237.2
30,10112330,739672102,204906136,458332040,0,0,452513588604,95663727856,454746524304,159.21,16.89,237.0
31,11301082,680356228,175976936,396169734,0,0,364266975570,80460303508,367309754248,161.79,16.97,237.0
32,23866942,983892376,201655662,486922718,0,0,435762898302,110696479066,436720267890,165.6,17.12,243.0
33,23102776,858414732,129523646,378253076,128,65536,261927586370,84980027090,264669266862,173.89,17.58,250.7
34,85458432,1971559068,119163416,525436554,8880,4546560,384816744690,162028110562,388708674756,174.04,16.12,264.0
35,75172964,1543024892,26415266,281812828,0,0,256114825820,113775332252,258777934184,175.04,16.1,256.8
36,77391324,1722657382,27837356,316380298,0,0,286413884194,126548381916,289700751080,175.21,16.14,256.8
37,73874526,1604840678,25224164,296816640,0,0,265166981250,119326551196,267888339434,174.9,16.02,256.7
38,56066460,1731466006,47195892,596595090,136,69632,350905681506,151486865696,355207640618,172.13,16.18,256.8
39,14684718,699255316,135838998,373646456,0,0,296145067654,81900178568,296936456238,164.9,16.83,240.3
40,10954694,774630136,158661066,399396346,0,0,341538381844,87539716548,343375810340,165.39,16.7,240.6
41,13224594,805902178,149682388,407161722,0,0,328561684836,89579698806,330358440756,163.94,16.71,241.0
42,12297650,865712804,188116012,469133022,0,0,397746945868,99225979646,400308715086,160.64,16.69,241.0
43,10521850,733877184,196468310,447039528,8,4096,423196363976,90840302146,425192118542,159.85,16.63,240.5
44,6904216,565066064,154039412,340127208,0,0,334203209208,73223259436,336347347646,160.99,16.61,240.1
45,10059294,618993850,246160744,532294730,0,0,450369083906,88547470696,450680971790,163.18,16.64,240.2
46,10233148,500813260,194059488,428572142,0,0,354506196350,73128476352,356376081860,161.65,16.64,240.3
47,7987536,324508458,134860220,297140544,0,0,249124147506,47882058756,250781527636,160.8,16.86,240.1
48,10748320,378089130,162063024,317980836,32,16384,297541034892,56266403130,298675769112,160.1,16.81,239.9
49,11074190,436650728,180649994,373553466,8,4096,330825136256,60200951398,332954430062,163.89,16.88,239.9
50,13128436,542737210,175039480,377512372,0,0,308549852064,68579065156,307487865278,164.33,16.93,240.2
51,15864322,569553778,175937186,375703212,0,0,297824349346,67935906942,299476600094,165.83,17.17,245.5
52,38032652,845215594,240348588,508391500,0,0,385452506614,91893985412,388880971880,166.83,17.56,245.4
