,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,35625848,320403200,1050598,17023036,0,0,46834482324,74660269270,46886420268,0,194.52,17.52,275.3
1,79614768,666084480,4151992,30354744,8,4096,47422815628,65961826442,47596830534,0,195.26,17.36,275.8
2,51642124,798914046,10331780,37562242,0,0,45979067716,67635711326,46020338014,0,191.32,16.71,275.8
3,58416644,971342754,14994374,55240734,0,0,52857286112,78795094030,53110480716,0,192.9,16.95,266.9
4,34293260,520042486,8817614,35238360,0,0,31933115154,47588553356,31726681096,0,188.03,16.44,261.7
5,52137932,231108140,4597882,29443472,0,0,26540024194,36662653396,26679098896,0,182.51,16.7,261.8
6,29956086,134062486,1793838,12274254,0,0,18076863068,25629918326,18794117554,0,179.23,16.06,262.2
7,72403582,154610974,3091120,17663304,0,0,26520087208,31494835742,26924735086,0,177.75,16.91,262.0
8,71856370,136328094,2526100,16004958,0,0,18768099422,24338323384,19426442182,0,181.31,17.37,272.5
9,24994710,146595516,2221496,15003914,0,0,28225571728,34972934286,28815027938,0,180.0,16.85,277.6
10,45246446,396074020,1605300,20319076,0,0,52210658294,87023942706,52187607162,0,190.98,16.86,277.3
11,77399478,696197210,6584720,36276214,0,0,44522086428,55272000156,44494155662,0,188.7,17.22,277.0
12,64910064,1026238668,21290450,51084824,0,0,55888811448,83143388396,55789581380,0,191.66,17.09,269.2
13,54193878,811220682,14116184,64153478,0,0,48390132460,71592701434,48665640314,0,186.71,16.84,268.6
14,46369496,275862786,6763348,37271534,0,0,31565613924,43508630254,31812772194,0,182.73,16.59,268.0
15,51145772,215328350,3662334,23562684,0,0,28691243526,40362083316,28980921514,0,181.18,16.67,267.7
16,72405138,145951812,2779644,14483730,0,0,25613040204,30563404452,25711034848,0,179.09,17.17,260.1
17,70519816,127093380,2305584,14585046,0,0,18883763894,24855094988,19285188600,0,180.07,17.33,276.3
18,29033736,200347156,2018578,18934798,0,0,35448010784,46814835374,36105227098,0,182.6,16.85,276.2
19,46573774,417755214,1257602,21065020,0,0,52802798106,87898667344,52591368844,0,191.61,16.88,275.6
20,77150486,749531502,7334778,40138978,0,0,43681832738,52974241204,43790131530,0,186.54,17.16,275.4
21,55701850,865385212,12092662,38640886,0,0,46233985350,69770965842,46416732026,0,189.54,17.0,269.5
22,54122332,880184916,13789606,56609772,0,0,48781200186,72084608452,48706567820,0,186.06,16.73,269.3
23,39088248,259973836,5071858,30884012,0,0,29430999300,41836850158,29761052500,0,182.57,16.38,264.0
24,56943096,233882974,4025290,26310172,0,0,30130619556,41652966580,30199768006,0,183.38,17.21,264.0
25,37721522,93728606,1779282,11192420,0,0,17637437924,21281250302,18280633192,0,179.16,17.01,263.6
26,108455410,195090672,3737070,22263918,0,0,28335156630,36096131544,28587489778,0,180.75,17.42,269.1
27,22481444,101809588,1896784,11568860,0,0,16518781762,18291225730,17449412238,0,176.33,16.07,278.5
28,42998780,453732684,1440628,25961386,0,0,57474932908,91791005124,57286828264,0,192.93,17.18,278.3
29,85786598,806819338,6322528,44384198,0,0,53697279810,70462020174,53938696686,0,190.36,17.44,271.9
30,51699110,778945514,10222604,38116678,0,0,40546207938,61000670354,40635721198,0,188.09,16.83,272.0
