,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,5940356,81905310,3741556,29842276,0,0,106774215076,46028042520,107863879644,0,195.33,18.77,276.0
1,11550382,117755446,7878076,36799432,376,192512,122364931830,52196722526,122825580652,0,191.17,18.52,275.5
2,11375418,77437058,8187632,22365336,0,0,103456886486,41967050496,103611641390,0,184.07,18.79,276.0
3,765490,15895628,529652,2819568,3216,1646592,77577173240,31396852570,77783079720,0,182.74,17.73,276.7
4,533452,19443606,377454,3394826,0,0,26694507774,11982622834,27948340062,0,186.79,18.38,276.9
5,1411084,41176060,630534,9172182,0,0,66027840550,28741635648,66539690140,0,184.65,17.3,270.3
6,399124,13364906,306820,2303582,0,0,27018681398,11937114192,27485261930,0,195.06,18.33,269.8
7,661652,27776524,479668,3863400,0,0,38173084400,16399150866,39393085292,0,197.15,18.11,270.1
8,424214,20614888,257188,3656966,0,0,27814890300,12522466708,28474546844,0,193.71,18.31,270.0
9,435764,16649844,391200,2476950,0,0,35475863964,15029261492,36177252428,0,193.82,18.27,282.1
10,508668,15923744,421054,2873738,0,0,38790871334,16388675290,39267543664,0,191.86,17.95,282.5
11,637308,19108126,478214,3736220,0,0,48128882652,20354101162,48873333836,0,188.27,18.18,282.6
12,1057182,21296698,750990,4815998,0,0,53140320078,22288112864,53803054456,0,187.5,18.08,282.5
13,859142,18454466,692880,4257852,0,0,46525092520,19526893666,47224514384,0,184.05,18.13,282.1
14,930848,21558258,555276,5095892,0,0,40049264592,18009811410,40799418222,0,186.69,18.12,275.3
15,781378,22591636,523920,4993450,0,0,34400301582,15448517852,35319247734,0,189.0,18.48,275.1
16,612392,16622286,317102,1947502,0,0,34206674842,14255196686,34911576878,0,199.16,17.97,269.8
17,823602,22554482,682534,4414786,0,0,40831638750,18075906044,41822765796,0,194.33,18.68,270.2
18,671640,17201328,487932,3314538,0,0,35887696762,15221957144,36743721682,0,194.9,18.13,270.8
19,718880,16617918,517308,3195208,0,0,39562697880,17049267856,40356604882,0,192.22,18.18,287.6
20,517374,16903932,469058,3231288,0,0,37872255408,16272602078,38834126738,0,191.19,18.22,287.1
