,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
0,22971,1462447,190,48772,0,0,216355135,163495295,25.11,5.62,245445611,98.9
1,145672,5729877,8014,262799,5200,2662400,692816370,528673137,27.59,5.42,831405136,109.6
2,11242,3767639,69,195781,224,114688,464559646,323201596,27.17,5.3,508866380,93.7
3,169535,4220365,11525,229962,0,0,560913380,503851796,26.68,5.52,624866845,93.6
4,215838,5841770,13885,386810,0,0,659073102,542895965,33.84,5.88,795457211,93.5
5,69924,4729282,24629,320531,0,0,613534719,456437017,33.43,5.74,666376260,93.5
6,267876,3548970,13647,181050,2232,1142784,443568106,425077877,34.14,5.78,499603008,93.4
7,75373,5453570,6817,268550,0,0,648253370,469250708,25.46,5.49,742464253,93.4
8,134216,3591796,14849,233045,0,0,500775086,369079922,26.25,5.5,565211641,93.3
9,27168,3158356,922,203232,0,0,423941999,296610683,25.44,5.36,490272471,93.3
10,111045,3740018,4316,177694,0,0,442765117,379534721,26.03,5.41,550173202,93.3
11,11019,4013585,597,245381,328,167936,543380764,350580759,26.59,5.22,553572071,93.3
12,10659,2974645,440,160830,0,0,405596613,279722942,25.4,5.25,457114455,93.2
13,136878,5341970,6439,278535,0,0,643685558,460815154,26.39,5.47,732387065,93.6
14,18498,4224831,1410,231505,0,0,524116456,342797582,27.01,5.31,565529350,93.6
15,4541,2296900,330,114512,0,0,327072663,212648017,24.35,5.16,355673150,94.0
16,4584,3358817,552,188806,384,196608,440576149,292654981,25.63,5.08,480197564,104.6
17,9046,4230822,2134,220979,0,0,496897799,387274376,25.67,5.15,616888300,104.3
18,131678,3094409,6800,180095,0,0,463647090,346854791,25.09,5.44,498342841,99.1
19,13040,3241072,531,177197,0,0,422304897,283908647,25.07,5.25,456413059,109.3
20,10257,3414842,702,158632,0,0,451263038,301329502,24.1,5.07,506735406,119.7
21,6006,2426227,232,135874,272,139264,363165201,230194151,24.56,5.11,366157311,119.1
22,14881,3813294,1293,195143,0,0,459782493,316462819,25.84,5.17,509009825,118.5
23,79614,4327107,12779,217759,0,0,508119771,405400450,27.65,5.37,586481345,98.0
24,23670,4056336,337,215045,0,0,476420427,355740360,26.56,5.4,581654680,98.5
25,70603,3893904,2865,199450,0,0,484406575,341223714,24.17,5.3,553933103,98.8
26,8659,3289456,563,161570,328,167936,397614995,275949668,25.39,5.2,436761610,99.1
27,11019,2821750,1842,187148,0,0,402618955,245410096,24.96,5.22,420860219,99.4
28,209712,4930318,18245,314256,0,0,616961337,467094354,29.72,5.71,693177613,99.4
29,82549,4953139,6418,287573,0,0,600839295,443108753,29.14,5.48,673067614,99.8
30,23895,3363815,1654,178814,48496,24829952,416743167,298433881,24.04,5.21,467880669,100.1
31,113714,4082486,4693,221063,11976,6131712,505831692,383592947,26.81,5.45,585644904,99.7
32,28628,3321429,1669,192733,0,0,435521425,323838873,26.13,5.54,495348432,100.0
33,123743,3850391,8280,230708,0,0,515500195,389630226,26.91,5.42,587685309,99.8
34,17685,3734604,1059,214884,0,0,489860287,355883746,24.78,5.22,552231609,99.9
35,22212,2761159,85,134183,0,0,324827876,249985617,24.48,5.2,406360368,99.7
36,49970,3331082,5664,192612,2288,1171456,453143672,344528430,25.66,5.2,482649673,99.3
37,24758,3133154,3530,161511,0,0,439241879,299368724,23.59,5.33,495832519,99.3
38,114696,3912329,14685,278214,0,0,576093258,416952779,27.18,5.43,616662565,99.4
39,19099,3047507,4226,179601,0,0,429568234,296254088,24.79,5.26,491261074,107.9
40,17179,2289592,259,125584,0,0,348700082,256404402,23.65,5.12,399174225,98.6
41,5780,3387789,3652,200707,272,139264,444436947,299596430,25.45,5.12,499323940,98.7
42,52763,3805492,447,164822,0,0,461754554,375290219,24.86,5.22,585679712,98.5
43,129268,3268361,7943,237025,0,0,491713044,356656656,25.51,5.44,530881905,99.1
44,15967,4533389,769,256762,0,0,569377085,381142493,28.0,5.17,608763280,109.0
45,3408,2768498,337,177557,0,0,397724955,258904696,24.84,5.14,420976085,108.4
46,6479,2723930,740,126567,328,167936,325936193,249775958,24.03,5.11,410789945,99.1
47,11079,3122190,462,172704,0,0,423044616,283683307,24.1,5.17,475668292,99.5
48,105815,4081622,6066,214612,0,0,526341896,395094408,26.96,5.38,591554916,99.8
49,27432,3213741,434,162378,0,0,375377218,266393521,25.45,5.25,461403230,100.1
50,50103,4603797,12926,253300,0,0,612989490,430647791,25.0,5.23,639163795,99.9
51,6364,2153915,733,98000,272,139264,340858312,224514118,23.88,5.19,351481602,99.8
52,20448,2831550,1691,137971,0,0,387588702,280606957,23.61,5.23,453888239,99.8
53,146439,3711316,5984,174877,0,0,463689530,381320222,26.72,5.48,529564433,99.4
54,16997,3278446,456,182513,0,0,403747410,266287898,23.81,5.22,449904994,104.9
55,6155,2782192,253,153078,0,0,348958900,239590780,24.51,5.1,386108338,96.6
56,4946,2198545,2711,99365,328,167936,313233265,206448270,25.01,5.12,333976942,96.8
57,23070,4574590,3487,276999,0,0,600432255,428562293,27.97,5.36,647742755,97.0
58,116137,4222040,13992,264549,0,0,623560225,484009795,25.04,5.44,667972416,97.1
59,27339,2464169,1221,127227,0,0,369727065,265542702,24.35,5.33,404075396,104.6
60,185080,3973045,7611,209685,0,0,530398633,409827906,24.25,5.4,567022697,104.2
61,9262,2759856,1068,151651,42688,21856256,371028236,246158828,24.58,5.2,378242432,98.4
62,15584,2216356,1221,125046,0,0,324186072,215293791,25.07,5.26,367506142,98.1
63,148865,5420378,6882,343205,0,0,770601263,553079078,26.88,5.38,818850380,98.0
64,16735,3235666,714,185083,0,0,414873142,273064263,25.04,5.28,445145609,104.6
65,6986,2667114,468,134306,0,0,339242510,226273066,24.94,5.08,380083416,99.4
66,4521,2985366,126,184062,888,454656,376260417,248714351,24.49,5.09,425030829,99.2
67,12619,4362510,624,243977,0,0,538493956,359410631,29.34,5.22,588853970,98.9
68,125518,5222596,3006,322072,0,0,629953921,481104689,25.92,5.38,725751598,98.6
69,29628,3224860,1393,184338,6,3072,438450798,286689395,25.18,5.31,463638644,99.2
70,32312,5357377,1196,420243,0,0,812243720,990442336,30.91,5.49,848261907,98.9
71,23987,1899535,1310,96388,384,196608,249739660,214901904,24.25,5.25,335288669,98.7
72,14472,4002060,1100,217774,0,0,513008343,346767403,25.87,5.2,547685131,99.1
73,101376,3966850,13545,238068,0,0,547455874,402963435,27.43,5.36,584446057,99.5
74,17897,4330382,1331,245714,0,0,533574339,348179474,25.45,5.26,580126395,99.6
75,6625,2932462,749,173428,0,0,387186173,273956277,25.36,5.11,441674102,99.5
76,4638,2532360,456,163564,440,225280,371456264,242119953,24.17,5.06,397401528,99.3
77,7178,3161769,2196,160089,0,0,376920056,280517542,25.96,5.16,444949894,99.0
78,215552,5083105,12860,253417,0,0,665132537,537510880,25.89,5.5,729971629,99.3
79,27814,3713462,3060,233759,0,0,516204111,341727623,27.09,5.27,550444117,99.6
80,8507,3455793,785,199704,0,0,448970827,311260648,26.01,5.19,493994931,99.5
81,9641,2375125,696,158627,272,139264,365537670,235932674,24.07,5.13,370061107,99.4
82,10975,3157671,1904,149279,0,0,466213833,317005936,23.86,5.21,512372212,99.3
83,123517,3829706,6828,224608,0,0,501686366,362717532,26.67,5.38,578330027,109.1
84,28444,4265439,428,223924,0,0,512735463,358842517,27.16,5.23,578377532,99.4
85,7491,2566300,379,157875,0,0,359729019,243102916,24.3,5.07,384776317,99.9
86,8098,4095710,595,239752,328,167936,535605049,350520804,25.03,5.08,578341408,106.9
87,7407,3184249,2569,174325,0,0,417331762,292717519,25.54,5.17,458561835,99.7
88,107182,3433512,7055,208963,0,0,441393451,346140636,25.42,5.41,502655262,99.7
89,34715,3265456,1562,184824,0,0,506189158,327270031,24.22,5.23,527238091,100.1
90,5794,3132670,379,159562,0,0,368287272,257087400,25.3,5.09,464859794,100.2
91,3315,2155429,368,133285,272,139264,291824696,199859261,24.37,5.06,326578264,100.0
92,15338,4654215,1036,265095,41776,21389312,585243173,396274085,25.42,5.17,643038489,99.6
93,110066,4040443,10547,196788,0,0,459037220,421106534,27.18,5.49,595252667,99.9
94,15956,3000317,1271,210968,0,0,453366439,310362943,25.23,5.23,474808114,100.4
95,6656,3334413,428,175472,280,143360,422323677,296679326,25.85,5.26,484519730,100.5
96,234065,4346566,9600,236677,3128,1601536,526237271,388935795,38.04,6.77,580348478,100.4
97,184610,3998910,4627,236330,448,229376,521201500,486656932,33.12,5.9,611680886,100.0
98,123939,5169718,9587,238344,0,0,588779899,466240441,30.0,5.59,692522634,99.7
99,225230,3540559,17367,162520,0,0,428120818,368500713,26.19,5.56,504441101,100.2
100,26390,4826192,488,257407,1680,860160,625151806,415409670,25.65,5.23,658999797,100.5
