,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
0,40589,4992231,62,335271,0,0,495201603,326324070,30.46,5.52,544191640,114.0
1,11437,5123961,110,343594,48,24576,505319392,342399301,35.83,5.1,536625842,93.3
2,15841,11508490,188,779264,504,258048,1119168793,761438187,32.61,5.03,1194097447,93.3
3,4621,5259913,55,335390,0,0,504778717,340633212,35.13,5.02,545976473,93.2
4,57044,10687200,153,687695,0,0,1021624759,683323389,33.93,5.02,1093609893,93.1
5,12859,11380173,175,767284,560,286720,1087590566,733467190,33.49,4.99,1163114026,93.3
6,10009,4667607,118,318956,160,81920,455560663,302209184,34.65,4.97,493641805,93.3
7,128258,13220950,31180,861272,7672,3928064,1386713589,1087393138,35.64,5.48,1495045000,93.2
8,441482,8012125,38880,559851,0,0,888648509,873340673,38.18,6.15,930271643,93.2
9,105779,13333279,17255,859152,0,0,1233746573,885107044,35.47,5.46,1329751522,93.1
10,14712,5248142,1754,332517,0,0,495099527,338144253,34.94,5.27,529673422,93.5
11,223905,13863503,57440,956361,1616,827392,1455097250,1159845927,38.57,5.81,1518875374,100.0
12,272689,6408263,9701,405663,24080,12328960,625484913,556975511,38.48,6.07,702557518,99.4
13,441122,16110948,37056,1017730,0,0,1511022814,1203543816,37.29,5.74,1663845866,93.3
14,96687,6033386,25110,395424,0,0,561918875,402073162,35.77,5.85,599580653,93.2
15,325967,6927911,16348,435257,112,57344,674451561,550180066,35.95,5.37,739482869,93.4
16,92843,12817948,26977,838733,776,397312,1200969683,839087948,34.74,5.48,1294459865,93.4
17,27933,5553867,760,380228,112,57344,536895905,365411855,34.88,5.26,572110003,93.3
18,110250,12139508,9808,795652,0,0,1126027283,802681429,36.17,5.36,1207544968,93.3
19,222373,11527532,5316,770106,0,0,1128919928,807241892,33.7,5.55,1221520194,93.3
20,63435,5598788,270,373517,0,0,540323061,368145690,35.73,5.24,582786802,93.3
21,16386,11499028,255,773162,1000,512000,1109772889,744168593,33.55,5.06,1172835332,93.3
22,6416,4464087,257,286853,112,57344,399360721,281897557,35.4,5.03,446478246,93.3
23,48640,10189056,653,675820,0,0,990172829,656725483,33.32,5.16,1036501813,93.2
24,386155,11435434,24772,722413,0,0,1158173220,883970619,34.31,5.54,1232198820,93.1
25,234651,5519983,5436,341113,0,0,556823430,468102889,37.55,5.65,581018021,93.2
26,57291,11028352,2303,749072,440,225280,1068259994,727777895,32.76,5.14,1127947547,93.2
27,16781,9530945,421,635929,112,57344,956591323,619298909,33.46,5.05,986482133,93.2
28,132718,4737727,5954,293405,0,0,480363304,365111533,35.57,5.28,522277104,93.1
29,48681,9690554,2640,657112,0,0,919822514,636896295,33.77,5.15,979484356,93.1
30,21257,9642494,917,652105,0,0,928933976,620097413,32.53,5.06,985435916,93.2
31,97981,9096029,5657,603627,664,339968,885247649,601684745,35.24,5.29,942373074,93.1
32,124343,5983965,1707,385133,280,143360,530625233,362184754,36.89,6.02,591823972,93.1
33,49692,5909048,3104,388798,112,57344,569880194,381583263,35.35,5.44,602041749,93.1
34,165117,11084552,11456,733706,0,0,1092561127,780112432,34.16,5.25,1157598385,93.0
35,49456,10189684,1497,666358,0,0,971687720,672030124,33.12,5.23,1060639771,93.0
36,11973,4892023,1107,325191,1840,942080,470545539,320965303,35.87,5.43,506800647,93.4
37,149843,11615538,8546,802246,56,28672,1162418351,823525188,32.92,5.39,1229778715,114.3
38,82136,5549262,1674,364208,32432,16605184,538539186,372130432,40.12,6.49,579516101,114.3
39,149408,11409294,6085,787368,112,57344,1108577771,799878552,36.43,5.81,1174203341,114.9
40,28997,4885673,1508,374484,0,0,527107727,357073549,36.07,5.32,553801062,114.6
41,24144,10612515,1177,734804,2288,1171456,1040366564,695808247,33.0,5.27,1084825391,115.1
42,143412,10952861,10985,776958,0,0,1118758972,783407761,35.82,5.5,1193340597,115.1
43,20186,5081910,190,322366,280,143360,479161043,318413660,34.79,5.23,530715551,115.0
44,195041,10563574,8453,683519,0,0,1086935681,770076895,34.96,5.57,1134695342,115.6
45,71537,5097369,645,332870,0,0,473841581,332396791,40.18,6.25,521084883,115.4
46,188696,12498882,3290,844096,552,282624,1202901625,867860680,37.81,6.07,1280806332,129.1
47,63637,5165720,980,343141,0,0,493096185,346775880,40.05,6.21,538393302,128.9
48,50664,5607750,521,374084,56,28672,532923794,366572633,40.03,6.21,560182467,93.3
49,166689,11004074,7681,681501,0,0,1059670958,790288154,34.35,5.61,1131491796,93.2
50,34851,5202080,4272,337023,0,0,505535197,352845007,40.01,6.26,535239342,93.2
51,144882,11867438,7554,805622,2008,1028096,1137336602,818285134,35.99,5.63,1200996714,93.4
52,34960,9790816,729,643360,0,0,948032953,630140913,33.66,5.26,1005475186,93.3
53,100942,5029671,10554,312248,224,114688,475611443,368992553,36.29,5.37,521466414,93.3
54,37942,9735451,1569,633681,0,0,921067865,623010252,34.38,5.16,974768217,93.2
55,28126,9561528,4605,644197,0,0,919742649,630267178,38.82,6.12,969165146,93.2
56,53005,4948260,680,327838,1616,827392,459554321,318046743,39.85,5.99,485474306,93.1
57,73001,5427282,572,359243,0,0,515179033,357861587,41.3,8.39,543854981,93.1
58,740396,10868951,54510,712438,112,57344,1009936432,739847861,42.01,9.24,1138699776,93.0
59,131681,5716905,12173,378948,0,0,540302841,359477359,42.13,9.34,571062422,93.0
60,311624,5913953,16487,422414,0,0,595271398,396741763,42.07,9.43,622597697,92.9
61,174713,5848305,23878,391498,2344,1200128,569410859,374493673,42.11,9.35,604291025,92.9
62,171524,5634648,14146,381746,0,0,551298346,365976594,42.19,9.37,579837088,92.9
63,416841,10829446,23084,724122,1792,917504,1026248836,687468067,42.76,9.92,1082287295,92.8
64,208395,4922332,6758,326929,112,57344,462933784,311018694,41.67,8.96,489450692,92.8
65,228504,5191473,6432,348390,0,0,486405886,332083405,41.74,9.17,523210212,93.1
66,233917,5991660,9860,392257,664,339968,565501960,376147864,41.79,9.19,607211416,111.5
67,184770,5283338,11779,350768,0,0,505561959,338364039,42.24,9.74,536470810,118.7
68,252428,9671467,27422,620689,112,57344,908852235,605764380,41.98,9.28,948763068,118.2
69,174633,4872138,6512,319128,33440,17121280,467297363,309617936,41.83,9.19,483473527,117.9
70,337641,9362125,19233,618909,0,0,906187013,599102723,42.26,9.74,956743221,118.0
71,194514,4632878,7212,307903,888,454656,434746940,287602104,41.36,8.8,468560553,117.4
72,161602,5216540,7011,353843,0,0,511105763,340092849,41.98,9.16,531837339,117.7
73,300576,5855403,19093,389465,168,86016,592616120,447710564,41.95,9.13,624114457,118.1
74,235715,5991825,9517,401450,0,0,567762889,377109167,42.14,9.33,606107659,126.4
75,419309,10814600,21378,715820,0,0,1023417825,685875414,42.32,9.51,1078555617,118.1
76,190108,5264907,7461,337874,440,225280,491164011,328635317,41.97,9.17,514729744,118.4
77,157552,5029992,18176,339443,0,0,477180931,321602952,42.03,9.15,504539615,126.8
78,182980,5133780,10150,347021,0,0,493186281,330078841,42.09,9.27,525498397,126.8
79,358679,9933184,24108,665354,112,57344,934198745,629667249,42.44,9.62,1005183950,126.3
80,194087,4698086,8843,302031,0,0,467724214,311158097,42.0,9.07,489826492,125.9
81,231317,5180445,8087,345725,664,339968,505099058,333527449,41.58,8.7,528967382,119.4
82,212357,5201794,6884,357311,0,0,510827775,341196601,42.51,9.46,534335070,119.5
83,401650,9242042,16633,636420,0,0,891932151,595129230,42.3,9.24,953247764,119.3
84,191815,5078230,14994,340193,112,57344,478798469,318882232,42.12,9.08,505802207,119.7
85,149587,5335816,14114,351736,56,28672,493190048,349289260,42.14,9.15,542372474,119.1
86,209173,5614608,14845,374530,608,311296,544143581,358534583,42.22,9.3,567187003,119.5
87,1371594,11904632,63553,776939,0,0,1132423488,781842837,42.48,9.46,1245316979,118.9
88,152085,4687889,14122,308504,0,0,439552682,295888517,42.11,9.11,468293211,118.9
89,174038,5071513,12983,349149,56,28672,497751110,325551455,42.09,9.14,515470092,118.6
90,295326,9211103,27869,623354,0,0,916588571,610526975,42.62,9.69,950153565,118.4
91,122554,4383422,12786,290743,832,425984,426219713,280888225,41.75,8.84,444454459,125.0
92,143662,4919939,6744,330406,0,0,483667612,317622405,42.14,9.19,489320224,114.6
93,420220,9716669,19212,652321,0,0,947593007,630343966,42.92,10.08,993903471,114.5
94,213368,4611826,7540,308036,168,86016,447530640,300388941,42.25,9.41,470342508,120.6
95,169506,5021753,14344,321183,0,0,470015645,314173983,42.18,9.28,507201410,120.1
96,187725,5790180,27689,391164,440,225280,573902752,415029424,42.3,9.44,610164086,113.4
97,448746,9875814,15182,665708,0,0,959376871,630250626,42.74,9.94,1012963759,120.3
98,188369,4444705,6225,299299,0,0,433424157,287832911,41.82,8.98,454878678,120.7
99,140155,4864104,11340,317358,28576,14630912,437073133,293834914,42.01,9.41,501950259,120.4
100,304984,9826031,21426,643196,0,0,940351750,622968719,42.21,9.62,978445725,120.2
101,175402,4609431,7968,318533,440,225280,458481734,299740037,41.88,9.22,482881071,114.8
102,165700,5166703,13868,351153,0,0,491774685,327277708,41.93,9.24,528292338,120.6
103,190380,5131144,9865,346963,0,0,511340040,341871954,42.26,9.68,532730760,120.0
104,411434,10066411,21034,683727,168,86016,973507383,646656753,42.06,9.43,1024844615,130.7
105,213506,5151112,12305,354255,0,0,508334085,340330030,41.79,9.19,534198388,121.9
106,145834,5604208,20339,377376,664,339968,537572286,362586942,41.41,8.66,566545296,121.8
107,1132200,7303069,42829,447947,0,0,680827862,478773638,42.08,9.18,742295635,115.7
108,173228,5566811,15628,370023,0,0,544627752,358177330,42.48,9.55,569018791,116.2
109,358780,9574167,24735,637633,112,57344,911198421,605665614,42.33,9.47,968497741,116.6
110,178883,4846828,13894,314959,0,0,443737180,295362972,42.04,9.19,493344708,117.0
111,173163,5267986,14208,355186,496,253952,512020459,337004324,42.23,9.34,535470700,130.2
112,374177,9415060,24427,625443,0,0,905112543,598802861,42.52,9.67,948863350,129.6
113,202083,4844413,7326,318765,0,0,464101169,309030804,42.15,9.18,497220282,129.6
114,219340,5296424,10281,351504,112,57344,492281692,327557773,42.15,9.25,524249863,129.6
115,434032,9565117,22284,617653,0,0,920556568,672856222,42.26,9.36,995521571,118.7
116,1092883,6542729,33723,421163,720,368640,613946359,411114460,41.95,9.0,654355886,130.4
117,226058,5368869,11356,365186,0,0,496613358,331752691,42.15,9.14,528992827,121.4
118,201166,5395931,11087,378498,0,0,541685368,354385867,42.19,9.2,559393202,115.4
119,174996,5016961,16775,338608,0,0,474596550,327237241,42.54,9.54,511884488,122.0
120,359436,10088131,19587,676136,112,57344,978339933,645535784,42.37,9.35,1033735951,121.5
121,221225,5211505,6928,348320,496,253952,514465730,335815808,42.13,9.18,533442217,128.0
122,243430,5404255,6938,363891,56,28672,531175662,350754448,42.13,9.17,555554763,128.1
123,207743,5236098,10912,352805,0,0,496252282,332765998,42.15,9.21,525694770,135.6
124,1243291,6665382,51538,430948,0,0,643971069,442669854,42.6,9.68,683263686,135.7
125,302574,10415930,30446,687921,112,57344,979065287,661576111,42.21,9.18,1044882322,135.9
126,159136,5513671,10723,363389,776,397312,505108772,356872768,41.91,8.91,560933739,136.1
127,215962,5723775,21248,368311,0,0,547824011,402411025,42.15,9.21,586109603,136.3
128,777491,7123470,53862,455623,0,0,717643782,476783533,42.16,9.25,777431028,136.5
129,1001722,7704110,52506,489556,0,0,698160526,480532957,42.2,9.31,779721550,136.7
130,327700,6375602,30006,433231,29872,15294464,646608535,500793828,42.42,9.53,690413113,136.7
131,199140,5680754,12107,375501,496,253952,526616475,350931474,42.8,9.87,561369750,136.7
132,447252,10073801,12578,664624,0,0,960225626,642518325,42.28,9.37,1014934428,136.7
133,170613,4904109,10869,325170,0,0,460414791,308770518,41.71,8.93,491320912,137.0
134,1689997,8310698,64886,552647,0,0,851056698,661912185,41.13,8.38,935024737,137.0
135,1687560,10814934,170635,902939,224,114688,1593231798,1691995636,41.35,8.47,1645542770,137.0
136,0,0,0,0,1336,684032,0,0,41.14,8.27,0,137.2
137,1679418,13122237,203337,1090280,0,0,1735485296,1517755294,40.94,8.08,1801305267,137.1
138,1973784,12583602,233290,1020253,1000,512000,1785762286,1654913454,41.23,8.38,1854235745,137.1
139,1657488,12048846,200547,826773,0,0,1313770612,1178198392,41.19,8.5,1414676160,137.1
140,1768991,10925920,221555,854159,224,114688,1426693238,1332311954,41.2,8.41,1539032356,137.2
141,0,0,0,0,0,0,0,0,41.06,8.23,0,137.3
142,1409317,13601753,199214,1027348,0,0,1625840235,1483639550,41.25,8.56,1696145359,137.3
143,1627223,10543631,157319,683576,944,483328,1227530871,1009577642,41.75,9.19,1270873673,137.3
144,374474,6613964,35956,467135,1064,544768,688897593,504307562,41.62,9.0,718035466,137.3
145,1076566,7224738,50172,436331,168,86016,718978676,553914055,41.56,8.89,779723621,137.4
146,254739,6286517,21694,415833,0,0,595562136,427469972,42.46,9.65,646016459,137.4
147,460439,10401428,24694,716594,0,0,1011263245,670193373,41.97,9.16,1069367908,137.2
148,278791,5585594,14806,379637,496,253952,536517379,354668114,42.07,9.2,573492851,137.3
149,261535,5641766,14375,386148,0,0,542757316,361716430,41.96,9.16,583732579,137.3
150,193623,5225593,8991,351921,112,57344,496599590,332308406,42.25,9.45,526666315,137.3
151,785209,11726272,47514,797998,0,0,1164597355,752701579,42.32,9.45,1224958748,137.3
152,198745,5250270,20725,356741,0,0,542206855,391710362,42.01,9.16,570113388,137.4
153,198987,4273869,10008,292874,440,225280,434899295,287878363,41.99,9.1,441012754,137.5
154,254934,5452846,8158,373285,336,172032,517528022,338652524,42.59,9.83,547767544,137.5
155,811751,10929608,44325,730144,112,57344,1038089760,724292803,41.46,8.63,1135308263,137.6
156,197951,5196753,11578,368569,0,0,510546656,345533175,42.0,8.99,537729894,137.7
157,247215,5465541,11082,378406,0,0,532560674,349921623,42.09,9.11,559134249,137.6
158,288766,5789230,19456,382697,664,339968,593731384,449725699,42.16,9.26,630372919,137.7
159,216013,5369568,11943,363458,0,0,507736409,343230967,42.61,9.68,536657689,137.9
160,365949,10029719,38344,669038,112,57344,970702521,648045177,42.05,9.09,1020937741,137.9
161,253484,5728097,11541,375442,25960,13291520,545017656,361254195,42.09,9.15,580320870,138.0
162,273909,5812398,10394,386207,56,28672,543632602,364050874,42.09,9.12,578039081,138.0
163,228016,5224417,8940,358502,440,225280,495428193,328860971,42.47,9.47,534324662,138.1
164,507627,10536200,21379,717766,392,200704,1013519800,683475275,42.42,9.36,1089194818,138.0
165,207122,5066214,7400,351818,0,0,483555009,322029535,42.1,9.16,520235738,138.0
166,290933,5608140,13359,369602,168,86016,535829697,373390641,41.71,8.83,577437859,138.1
167,404997,6290067,23782,417244,280,143360,580001223,472257920,42.18,9.27,655177959,138.0
168,1003729,6887251,74561,437830,664,339968,801489066,686389896,42.18,9.29,796906878,138.0
169,486196,6069797,26753,426471,0,0,599454377,370341257,42.5,9.74,637837388,138.0
170,585399,10861224,26504,764028,0,0,1065359998,694949896,42.27,9.37,1124558014,138.1
171,241257,5389075,10149,373177,112,57344,518681659,344921169,42.25,9.3,564342499,138.0
172,296704,5714284,9173,390378,112,57344,535355912,360252079,42.29,9.49,579492225,137.8
173,312033,4769794,17816,322931,720,368640,467256934,313376298,42.02,9.33,500271572,137.8
174,755727,11686688,66076,827423,616,315392,1121318344,706807269,41.83,9.12,1197049008,137.9
175,134647,4968073,18340,327590,0,0,472006476,316642099,41.86,9.17,506364146,137.9
176,473644,6642452,43191,422602,168,86016,621853635,411651954,41.68,9.01,666291770,137.9
177,247453,6274021,14415,402854,56,28672,606173879,396639779,42.01,9.35,647255545,138.0
178,167553,5574975,16522,382935,720,368640,530854370,354474769,42.25,9.65,559066722,138.1
179,407999,11071765,43740,750572,0,0,1109996879,770239967,41.88,9.26,1156422656,138.0
180,218950,5376408,8090,354809,0,0,524482810,343153914,41.92,9.2,545662174,138.0
181,360774,5899255,18738,388975,112,57344,590307379,403575309,41.26,8.48,612617433,138.0
182,254074,5806821,13115,393414,0,0,549978675,363912796,42.47,9.6,594719872,137.9
183,576464,10326859,27051,690852,608,311296,1040090131,726967259,42.22,9.34,1085080248,137.9
184,269491,5503706,8989,365168,504,258048,521106310,343709666,42.08,9.17,555538121,137.9
185,242751,5040833,16215,328654,0,0,489304374,334220865,41.96,9.09,524395116,138.0
186,230371,5795732,15273,378141,168,86016,549656723,360108281,41.87,9.13,582493295,138.1
187,589958,6334296,38529,421920,0,0,604050940,399139704,42.53,9.72,644879951,138.0
188,382211,10689206,50048,723014,608,311296,1058067284,764956390,42.06,9.26,1112575521,138.0
189,204386,5352810,11526,370035,0,0,525592197,356814173,42.02,9.19,556371611,138.0
190,222129,5377797,12492,361972,0,0,503863609,340908931,42.01,9.16,544858437,138.1
191,249693,5209444,9819,347093,29712,15212544,485979400,324741638,41.94,9.19,516361933,138.0
192,368603,9709818,20035,636741,0,0,908252923,613556218,42.11,9.18,957313615,138.0
193,157146,4736070,17778,308418,440,225280,422941820,303750225,42.0,9.08,471566746,137.9
194,131858,5294391,19716,345496,392,200704,484268195,329194716,42.59,9.7,512445221,138.0
195,410971,9439465,31578,636441,0,0,893228293,630126616,42.08,9.07,946245741,138.0
196,275624,5423557,16048,368944,168,86016,516465390,339304425,42.07,9.18,550934240,138.0
197,217963,5906267,15525,411853,0,0,570482228,375460305,42.09,9.13,596637240,138.2
198,162973,5158602,17295,348677,608,311296,507121061,334370974,42.65,9.74,519534324,138.3
199,301214,9336060,28111,639831,0,0,911334285,611483937,42.15,9.21,956856915,138.1
200,181520,4929939,15190,342733,0,0,469643801,313907366,42.12,9.09,497118619,137.9
201,226454,5341808,10703,364339,112,57344,507479396,343781980,41.77,8.79,546499105,137.7
202,200130,5517310,9401,382709,56,28672,535068307,357073317,42.87,10.05,558772554,137.5
203,369877,9783051,26664,669272,0,0,942415401,632734304,42.31,9.36,995223137,137.2
204,215825,5178107,9503,345404,608,311296,493795002,335112861,42.22,9.3,528726653,137.1
205,196164,5508428,12885,370934,0,0,521936999,348179152,42.3,9.4,560810319,137.0
206,232034,5347449,8970,371423,0,0,529252620,354714094,42.87,10.1,555789885,136.9
207,449880,9841100,16013,669606,56,28672,951846796,633415634,42.29,9.41,1004856315,136.8
208,240422,4553384,8346,296993,112,57344,420633141,296311174,41.74,8.93,475428923,136.7
209,225625,5542935,8562,371775,888,454656,516803281,350482239,42.2,9.65,564442181,136.8
210,367569,9927049,17352,657744,0,0,945689610,629399598,42.01,9.46,1012464454,136.9
211,196525,5036803,22604,346255,0,0,498852900,326861918,41.85,9.29,520262221,136.9
212,235371,5349765,8925,361401,168,86016,517867285,354007296,41.81,9.12,556472110,137.1
213,239443,5201748,6926,364299,0,0,510152520,342252686,42.27,9.83,552580124,137.2
214,372973,10323470,18700,685022,608,311296,983693546,656997114,41.87,9.34,1042478128,137.4
