,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,509355,3565429,35706,137046,0,0,926635151,1357758580,1121917473,75.33,12.78,186.2
1,539015,3715075,48176,192604,20384,10436608,1224610938,1888292510,1423185127,64.7,12.53,186.1
2,359817,3394306,59239,213783,18304,9371648,1071014299,1793632002,1260431338,64.43,12.42,180.4
3,372828,2768888,71267,291185,19296,9879552,1120568217,1744093507,1274665338,62.91,12.25,150.0
4,374747,3037205,54391,224931,20208,10346496,1090861730,1834972448,1251386484,62.88,12.27,122.7
5,424551,2653954,50630,249580,21080,10792960,1060078243,1678041935,1216394812,64.58,12.56,122.4
6,923915,6023963,163524,481033,20248,10366976,1821645804,3040289392,2068683236,68.26,13.01,121.9
7,427431,3359441,57057,315527,21056,10780672,1067605768,1601111280,1256529242,64.94,12.42,121.5
8,691363,4436850,75456,281380,19624,10047488,1370380243,2237600419,1574442297,64.99,12.46,121.6
9,384536,2682467,48919,196775,20776,10637312,1068659091,1882353582,1212596654,63.98,12.33,122.2
10,275417,2966230,50913,253045,20672,10584064,1085476048,1963329734,1273910321,63.32,12.3,122.4
11,621324,3701954,59557,229530,21160,10833920,1075169292,1629899560,1227127217,63.48,12.5,122.5
12,355015,2704632,37547,295803,18744,9596928,978285052,1600450222,1111092204,62.81,12.37,122.3
13,380790,2527672,49191,219998,20920,10711040,901318002,1432700426,1024468693,62.82,12.26,122.0
14,317260,2746699,44112,235175,18920,9687040,1241872312,2093155597,1395863518,63.34,12.41,121.8
15,327591,2802153,40015,206125,18344,9392128,1062094565,1708295281,1210564887,63.65,12.46,121.6
16,306819,1603051,43794,256753,20496,10493952,853579321,1354341117,1061122775,63.89,12.42,121.2
17,420721,3239850,64090,320637,19808,10141696,1323531838,1895629762,1541643622,62.16,12.28,120.9
18,228330,2335986,34663,177346,20224,10354688,952560056,1589843786,1160425282,62.86,12.29,120.7
19,342666,2761285,52696,173378,20624,10559488,1080342420,1764431147,1240273391,62.91,12.45,121.0
20,267234,2492476,57981,253388,21192,10850304,959842785,1475493302,1102298503,62.91,12.29,120.9
21,567311,3322107,56847,236728,19984,10231808,1072377340,1614696749,1226204289,64.41,12.67,120.9
22,353013,2994356,67426,237274,19408,9936896,1194834154,2009672085,1325377249,63.05,12.57,120.7
23,285504,2499656,46122,183733,19448,9957376,949571618,1547483997,1064558808,63.35,12.47,120.7
24,279559,2613433,44396,171896,23472,12017664,979146154,1653197692,1113804189,63.13,12.43,120.7
25,308624,2689571,51278,221220,21256,10883072,942073400,1531665229,1104267266,63.43,12.48,120.6
26,426796,2948509,64464,243662,21648,11083776,982647744,1657044822,1148999240,64.26,12.6,120.6
27,118365,1145065,21838,168348,22328,11431936,715673637,1331137019,817940882,63.01,12.47,120.4
28,306593,2473135,38137,178225,20944,10723328,854512781,1365932599,971798722,61.68,12.39,120.3
29,263651,2354269,34683,197461,18208,9322496,946130300,1498329484,1039526581,62.48,12.19,120.4
30,316739,2707585,43711,226770,21672,11096064,1066152782,1707813998,1197804178,64.14,12.69,120.5
31,391670,3236004,59723,209361,21760,11141120,1023019155,1718665424,1257640665,64.48,12.52,120.4
32,380156,3126158,61587,215534,21056,10780672,1038223924,1776136730,1284749749,62.97,12.55,120.4
33,348088,2781750,48007,198997,21984,11255808,676545511,1075040045,799696790,63.17,12.48,120.4
34,309843,2882529,60793,310670,19920,10199040,1165386062,1897470289,1290916224,64.0,12.51,120.7
35,301570,3048823,50197,202844,22232,11382784,1045127417,1844148450,1225450756,63.9,12.58,120.7
36,426055,3217473,70597,333964,19280,9871360,1044010795,1601809212,1229112537,64.54,12.63,120.6
37,321579,2781665,43373,250021,22360,11448320,1107756837,1864446780,1208595418,63.18,12.52,120.6
38,85440,778961,12764,119403,20360,10424320,551909814,995833683,632708424,63.49,12.52,120.4
39,294634,2935097,42727,248598,21112,10809344,1183312688,2010995934,1351426824,62.92,12.46,120.5
40,265013,2583714,42715,174014,21400,10956800,868045437,1357831077,977309541,62.61,12.41,120.7
41,346560,3126476,54327,235467,19232,9846784,989618188,1627437626,1089839320,63.79,12.45,120.6
42,303319,2742029,47142,195241,19768,10121216,1099931377,1891577388,1198883941,64.56,12.53,120.7
43,293731,2879837,52387,264682,22040,11284480,951382014,1619973023,1132147825,63.3,12.49,120.7
44,277329,2522291,41794,258484,19144,9801728,990297522,1611191874,1121724225,63.12,12.47,120.8
45,408337,2845666,53162,215352,23112,11833344,1065069691,1635365892,1190854215,64.04,12.69,121.0
46,474988,3167941,71179,255034,22920,11735040,1063426085,1634535842,1214895197,64.3,12.62,120.9
47,328824,2742957,54724,249921,21120,10813440,1035003536,1578718924,1182747798,63.64,12.5,120.8
48,115904,1182730,19124,120260,19688,10080256,677599320,1247499733,807307105,63.31,12.51,120.7
49,287358,2563835,48293,237742,21464,10989568,979781322,1618668879,1142482589,63.56,12.49,120.6
50,293132,2420503,48313,190858,18584,9515008,915718277,1486253155,1034490729,64.39,12.7,120.7
51,437428,3018378,74021,313889,18816,9633792,1152205998,1783542367,1339029006,64.08,12.51,120.7
52,319348,2580817,45238,180398,19808,10141696,904842174,1455235070,1029260191,62.25,12.38,120.7
53,395832,2545272,69754,223783,19680,10076160,943653260,1446192172,1061807444,63.86,12.53,120.7
54,296029,2335135,66571,301271,18912,9682944,1124571521,1777052371,1254001075,64.68,12.74,121.1
55,357628,2652786,71752,233010,19928,10203136,1102685880,1759089789,1187163115,66.23,12.75,121.0
56,471108,3008757,74614,297195,20680,10588160,1092901606,1575156653,1252907032,63.36,12.7,121.0
57,339875,2947463,47672,185408,19776,10125312,942401219,1569367338,1142429134,63.33,12.63,121.1
58,269139,2177368,38114,189991,19056,9756672,802897458,1361373064,923456978,63.29,12.56,121.2
59,134254,1552526,29204,122092,19576,10022912,840114727,1586569300,937037535,63.03,12.62,121.2
60,286096,2553991,50916,242711,21208,10858496,999500978,1684977162,1125492912,63.6,12.69,121.0
61,518626,3399446,71594,361081,18600,9523200,1148239935,1809080465,1319280628,63.25,12.61,120.9
62,330253,2750873,44470,230613,21056,10780672,987499988,1594779711,1112679628,61.97,12.46,120.9
63,233206,2592282,45942,218546,19784,10129408,1024338541,1759854125,1117929921,63.66,12.43,120.9
64,321841,2570062,49693,205923,19984,10231808,1056590097,1716222768,1158723367,63.34,12.72,120.8
65,298015,2373030,47209,252846,17592,9007104,994120310,1584399454,1110266420,64.16,12.79,120.9
66,499814,3084884,70296,266966,20600,10547200,1178003201,1855446403,1321852657,64.22,12.7,121.0
67,280303,2425987,52581,204905,18264,9351168,1037802447,1789546022,1164347051,63.98,12.64,120.9
68,263038,2430320,43144,196950,19552,10010624,940076791,1518688772,1044221119,62.64,12.54,120.9
69,185687,1500647,50616,176818,18128,9281536,842819956,1315946420,981625858,62.8,12.5,121.0
70,369419,3021425,74674,316136,19232,9846784,1286605066,1955813451,1480453505,65.03,12.83,120.8
71,357698,2129899,37508,232847,18496,9469952,948537642,1508366273,1076496349,63.51,12.76,120.8
72,347703,2883154,46254,161532,19952,10215424,963754098,1671295068,1143890670,63.56,12.72,120.7
73,350513,2497634,48939,222486,21368,10940416,901103516,1440602654,1020691799,62.63,12.52,120.7
74,269636,2421970,56359,235636,18824,9637888,918916204,1558944445,1047701445,62.52,12.45,120.9
75,290877,2477926,47137,159714,18848,9650176,965482208,1708166659,1056364404,65.37,12.89,120.9
76,570067,3412270,76026,312433,20304,10395648,1369207916,2201090992,1532744235,63.55,12.65,121.0
77,332155,2752571,41893,222852,21256,10883072,976774595,1531122051,1136965190,64.16,12.62,121.0
78,263488,2499822,50969,231834,18600,9523200,935321244,1547762800,1062680283,63.91,12.54,121.1
79,262790,2534180,41231,184078,20064,10272768,865177914,1414167001,1034130842,63.03,12.58,121.2
80,270203,2333546,54209,224273,17072,8740864,863043934,1338322348,1007482537,64.98,12.66,121.1
81,204393,1551134,31544,148983,18856,9654272,814863847,1463509748,917939614,64.57,12.86,120.9
82,352162,2852808,59627,234447,20496,10493952,985335700,1601606446,1155082885,64.14,12.71,120.9
83,315714,2436448,38384,192200,18696,9572352,736080920,1155591169,825101205,63.72,12.72,120.8
