,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,183.7,17.94,282.9
1,2407388964896,18551517936288,1065887696960,3350599104384,5297361,2712248832,6835587715945184,4213205833619360,6876925791210080,32,169.78,17.97,283.4
2,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,166.49,18.26,283.9
3,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,164.49,17.96,283.6
4,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,170.92,18.26,262.1
5,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,182.72,18.54,253.6
6,2407388964896,18551517936288,1065887696960,3350599104384,5297361,2712248832,6835587715945184,4213205833619360,6876925791210080,32,179.71,18.99,253.0
7,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,180.88,18.64,252.5
8,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,177.69,18.3,252.7
9,0,0,0,0,0,0,0,0,0,0,177.44,17.87,270.9
10,75230905153,579734935509,33308990530,104706222012,0,0,213612116123287,131662682300605,214903930975315,1,176.38,17.68,270.4
11,2407388964896,18551517936288,1065887696960,3350599104384,10594722,5424497664,6835587715945184,4213205833619360,6876925791210080,32,176.11,18.06,270.1
12,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,176.5,17.81,263.6
13,2407388964896,18551517936288,1065887696960,3350599104384,5297361,2712248832,6835587715945184,4213205833619360,6876925791210080,32,181.19,19.81,263.4
14,2407388964896,18551517936288,1065887696960,3350599104384,0,0,6835587715945184,4213205833619360,6876925791210080,32,197.89,18.78,263.2
15,225692715459,1739204806527,99926971590,314118666036,0,0,640836348369861,394988046901815,644711792925945,3,190.99,18.65,262.9
