,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,49279,950811,11,32593,0,0,177852145,165747375,228972614,23.01,5.46,117.3
1,90982,1345997,4248,73908,1056,540672,196212690,212378637,289048072,22.42,5.26,97.3
2,41507,1688976,4964,102711,0,0,291145644,271556351,366163911,22.52,5.26,96.9
3,105393,1706082,10452,83043,4480,2293760,292868875,313558590,412783118,22.75,5.53,96.5
4,201093,2151286,13699,99079,0,0,326506434,380938878,485641238,22.64,5.59,96.1
5,18468,1378405,12552,75863,2520,1290240,260746388,267307029,357734972,22.49,5.47,96.0
6,293905,2120106,24438,72553,1448,741376,360956469,426463422,464653201,22.88,5.66,123.3
7,282202,2176560,26543,131917,0,0,441820617,498791373,595517164,22.95,5.6,101.6
8,299293,1943744,19717,64825,280,143360,269653189,310857460,435238482,22.96,5.61,94.4
9,17835,1064325,559,54668,0,0,137235553,138049557,245131736,22.09,5.14,94.5
10,125143,926914,3816,38839,480,245760,149979575,111400320,176105966,32.82,6.42,94.5
11,175586,1178316,12179,104917,128,65536,224892390,216098858,272354968,23.96,5.4,115.3
12,17419,1079938,265,62040,0,0,144545271,133508165,233340415,22.18,5.17,115.4
13,3914,762514,311,25629,0,0,129536282,113327450,166659635,22.01,5.08,115.1
14,4091,996850,317,24332,0,0,148773339,150003106,226252096,21.98,5.06,94.4
15,73868,1358945,7007,40017,1736,888832,202627833,198455640,257289767,22.25,5.25,94.5
16,281151,1978440,17260,167131,1168,598016,333753757,294010027,436966092,35.22,6.81,94.7
17,71696,1426031,5535,84532,0,0,169106305,207035039,293114771,26.11,5.46,95.0
18,11510,1134645,703,47223,0,0,89425989,109752021,254167952,22.08,5.2,131.5
19,81833,1471906,6674,95230,0,0,263481506,240858764,326128658,22.57,5.32,131.7
20,11622,1220951,888,52531,0,0,153683668,160928889,238646019,22.12,5.32,132.0
21,167841,2149168,2658,77014,3296,1687552,303586977,311372573,396418553,32.1,6.21,132.3
22,174208,1604364,8660,64725,0,0,216780965,213317632,307505551,32.24,6.39,132.5
23,70482,1863872,3494,88673,56,28672,244650019,256260357,336761857,31.58,5.89,132.6
24,19924,874209,1175,98064,0,0,222671315,190900182,292077525,22.2,5.31,132.8
25,63224,1327293,7543,91671,0,0,248923329,239321862,308453356,22.81,5.27,132.9
26,273584,2365618,16205,100366,2064,1056768,338854402,380882571,448624559,22.94,5.43,133.1
27,51568,914771,2324,47940,0,0,183470157,150585723,209197142,23.12,5.54,133.2
28,43520,855976,3259,51594,38040,19476480,162772147,141690191,191271256,40.04,6.7,133.3
29,374432,904540,9127,55879,0,0,140503452,119649937,204613373,42.38,7.19,133.4
30,396629,1329689,30352,76304,0,0,225507866,220617877,291727714,42.39,7.12,133.4
31,430247,1475606,16419,75817,888,454656,268446638,264160529,310297905,42.45,7.12,133.5
32,265464,1167095,6871,68801,0,0,229506897,197762027,231253861,42.46,7.07,133.6
33,302246,665872,3613,30389,0,0,152826536,115968517,172418642,42.62,7.1,133.6
34,258556,863689,5950,33469,0,0,182029303,145468629,190103643,42.57,7.08,133.7
35,448114,1279009,6046,69131,0,0,222256783,185728896,252695625,42.58,7.1,133.7
36,396574,1550110,17618,77009,904,462848,240460604,274237398,298651903,42.39,7.13,133.7
37,360387,1046363,6637,40699,0,0,150781991,128311967,196584898,42.52,7.09,133.7
38,256831,678388,4700,29996,0,0,140343067,124287682,151094134,42.65,7.09,133.8
39,251053,785686,9429,38958,0,0,119905228,120638353,172693628,42.58,7.13,133.8
40,509357,1442895,15760,89943,0,0,264035289,233330787,270135435,42.6,7.1,133.8
41,348127,972251,16909,57990,328,167936,175263460,159973077,196701644,42.57,7.14,133.8
42,286505,900758,5394,41890,0,0,130710411,114729186,192280763,42.55,7.11,133.8
43,317937,840115,3718,29703,0,0,135337222,121319093,172073494,42.61,7.12,133.8
44,326339,1149930,8841,38707,0,0,164896019,153412319,220475387,42.58,7.13,133.8
45,295902,756662,7525,41760,0,0,161109720,128176605,164854329,42.42,7.1,133.8
46,373151,1209973,16007,92187,328,167936,238685621,240126866,274118461,42.46,7.13,133.9
47,343710,929383,5136,58743,0,0,203082399,172486527,206430761,42.41,7.11,133.9
48,213390,859759,9353,52178,0,0,101880519,116759848,184561278,42.55,7.1,134.0
49,416243,1155711,16934,73870,0,0,192318969,211790468,227836570,42.55,7.14,134.1
50,409178,1237954,10036,69787,0,0,156062795,198594102,255319338,42.51,7.11,134.1
51,289622,957521,12892,60580,328,167936,160833325,169438979,233511232,42.42,7.12,134.1
