,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,887022,6713638,103782,331364,0,0,4173506268,8140438100,5222207600,100.39,12.28,168.7
1,2955696,28233916,272018,2372926,53880,27586560,10041053047,15588607761,10152413991,107.18,13.47,162.6
2,3108408,9296864,947510,1113766,0,0,6276147580,10148008074,6369801168,100.57,13.08,162.0
3,1203496,9453224,148160,530278,2464,1261568,6439816156,10558300790,6607354700,99.43,12.11,161.7
4,887158,6379586,95086,390906,0,0,5197242854,8504775620,5281909332,99.57,12.16,161.7
5,5592248,21487426,327712,1877884,1784,913408,8978811840,13434095820,9107779546,100.95,13.47,161.3
6,702696,6775164,117276,478638,56,28672,6272958298,10360036306,6491287408,99.49,12.23,161.0
7,1107030,6844186,76806,385620,4064,2080768,5202605550,8527103954,5371741364,99.4,12.39,160.8
8,752934,5921812,90230,414698,0,0,6338311728,10441106778,6424341836,99.44,12.08,160.4
9,507840,5010596,69298,314444,168,86016,4941679244,8145323898,5031741854,99.16,11.96,160.2
10,616792,5599460,85454,343582,0,0,6173435968,10168804030,6233258196,99.35,11.99,159.9
11,387194,5194852,65088,292220,0,0,4994421386,8162214076,5057803078,99.29,12.12,159.8
12,759398,6773772,88606,514758,2960,1515520,6171978160,10225120980,6399412108,99.28,12.11,159.6
13,510678,6224018,69012,352888,0,0,5997436660,9974158156,6194875948,99.19,11.94,159.4
14,114692,2479502,11056,128538,0,0,4566673864,7672879624,4614840050,98.98,11.92,159.3
15,572022,5916694,68290,342694,0,0,6046234138,10022322822,6210796506,99.29,12.19,159.3
16,532622,5723896,61812,340250,0,0,5187984842,8477157058,5340906622,99.34,12.09,159.2
17,722772,7324772,119918,379706,272,139264,6148843616,10223988006,6344932690,99.56,12.01,158.9
18,646228,5051142,59850,318972,0,0,3527917086,5755305544,3689045498,89.44,12.07,119.5
19,587812,4919296,42844,371732,56,28672,1203868802,1408314048,1342534392,61.49,12.11,119.4
20,538394,4712990,55840,207904,0,0,1002189326,1289004640,1145720104,61.44,12.02,119.4
21,1311556,7821594,114606,550938,0,0,1574898742,1791039584,1710609662,63.34,12.3,119.3
22,2141452,8458546,211488,682272,832,425984,2080314222,2490083008,2343375034,63.72,12.49,150.8
23,4111506,12865980,972922,1444266,0,0,5886656840,9104608648,6087181250,98.26,13.59,158.4
