,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,5849,55826,14,893,0,0,25049916,61142519,27261799,71.77,13.22,151.0
1,8646,90561,406,8614,6048,3096576,77601903,135209709,60809662,62.59,13.08,122.4
2,16685,165781,3720,4407,0,0,56774701,121595088,99639687,63.04,12.96,122.1
3,3326,84538,1054,1946,1392,712704,46309804,150573771,44695934,62.52,13.05,121.7
4,8967,91792,1057,9361,0,0,91610466,200394902,99102870,62.07,12.83,121.4
5,14083,112653,765,14747,0,0,81277977,173566407,104382380,61.32,12.79,121.0
6,6158,103001,453,4039,5936,3039232,49560276,90398249,56791506,61.84,12.83,120.6
7,5981,68807,8874,3033,0,0,64389678,107775370,57988960,62.95,12.92,120.5
8,12411,82522,2125,5678,944,483328,48720954,70473748,63498609,62.68,12.88,120.4
9,7716,117041,472,1419,0,0,50747541,94321127,55872518,62.11,12.97,120.1
10,22240,101401,272,6937,0,0,65693819,121435692,53960599,61.68,12.85,119.9
11,12534,92985,254,2513,5880,3010560,103879508,176083506,86275927,61.56,12.94,119.7
12,54794,102204,245,11633,0,0,57332568,114365799,65837793,80.67,13.57,120.2
13,15481,76737,6159,22452,1504,770048,95224553,117027818,55520689,63.96,13.13,135.6
14,10466,226186,1509,3962,0,0,61537703,125544108,48972506,83.0,13.72,127.2
15,34061,83515,165,4083,0,0,60242231,61898668,41493271,62.97,13.24,135.1
16,24255,122768,1458,5206,6104,3125248,87766668,172241930,76059907,62.05,13.09,119.2
17,26821,393660,1620,5115,56,28672,74417874,135776209,101210246,63.55,13.14,119.3
18,17288760,55217023,16613004,51940832,1616,827392,2027887606,500119227,2035621772,91.51,19.49,119.3
19,45043414,139782504,42552362,130829303,0,0,4995355805,1158142327,5013324869,114.48,23.8,170.9
20,38097737,123908010,22210203,87348743,0,0,4943719489,935144506,4942725729,113.95,23.14,186.8
21,29260933,96338932,13749147,61179712,6104,3125248,3962235198,761964486,3977853308,113.58,22.92,186.8
22,43846770,178335766,18199031,71409635,0,0,4947854151,1044434256,4958515014,114.73,23.02,186.8
23,44958694,188131299,18661345,75696386,1392,712704,4975603624,1076566870,4972278164,114.48,23.01,186.9
24,40343780,153017883,23476181,66099021,0,0,3964582247,832241390,3977211163,114.97,22.5,186.9
25,53906992,193580955,37111407,93603554,0,0,4958635045,1095362998,4962591484,115.92,22.97,187.0
26,51186634,177593591,38677979,103490275,6328,3239936,4982177029,1165534053,5022044638,115.0,23.01,187.3
27,36002629,111958169,34097463,105041621,112,57344,3957429047,801416468,3966687767,115.13,23.94,187.5
28,40180495,128830356,29458644,103431062,2712,1388544,4943077776,1024029289,4941190236,114.52,23.24,187.7
29,36413971,119979229,17129660,76380404,1960,1003520,4956811308,955568552,4958087017,114.16,23.48,187.8
30,32654314,129349508,12902231,50935366,0,0,3957151846,823756706,3836714809,114.28,22.61,187.7
31,44876863,187738019,18677234,75330417,6384,3268608,4935500171,1043378758,4942119670,114.95,22.97,187.7
32,46947558,180658982,24183109,71824649,0,0,4979316598,1127918639,4885863084,115.4,22.51,187.9
