,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,271298,2554984,43653,128289,0,0,457941102,913275324,731384598,64.76,12.31,140.1
1,503310,4705432,88612,455030,888,454656,1330606481,1919809404,1420680290,65.74,12.61,120.6
2,326532,2697231,63923,237645,56,28672,885564709,1290079501,953486679,63.05,12.31,120.5
3,196096,2230813,41024,157385,357864,183226368,824062800,1294870159,876769208,62.14,12.06,120.4
4,495259,4508955,78611,293706,787192,403042304,1329942746,2023879503,1417525556,72.35,12.79,119.8
5,635975,14242440,95257,996641,426216,218222592,2865544033,4545377664,2981806139,99.4,13.98,119.5
6,569475,4892145,88555,283356,491184,251486208,1281149100,2127537297,1402668833,73.41,13.15,148.0
7,772808,3982737,47980,241123,212920,109015040,1050767414,1661728409,1144989995,66.84,12.85,148.3
8,326610,3157854,61937,247173,156200,79974400,1202723508,2078733287,1377157148,63.63,12.78,127.1
9,373247,3321063,69216,313211,131752,67457024,13399497406,5623878724,13550878670,78.27,12.85,121.1
10,403247,5758459,77815,449627,142936,73183232,1260615612,1830091076,1402380944,68.84,12.82,121.1
11,375065,7831608,74403,620460,148536,76050432,1453946628,2197053536,1554368165,75.13,13.07,143.9
12,726468,8391107,54001,572570,266352,136372224,1465850966,2157495673,1601453111,78.38,12.98,126.6
13,448709,7432040,60413,538639,116600,59699200,1364519500,1884603165,1466770826,74.21,13.23,136.2
14,1421133,9935520,76321,550444,22936,11743232,1604124738,2442668882,1752069823,85.62,12.99,135.6
15,552407,7203756,73074,594545,280,143360,1525970905,2166293965,1644234084,72.15,13.05,136.2
16,5518454,18257666,68449,346866,17352,8884224,1686302871,1923312257,1829464976,76.7,13.52,136.1
17,330963,3244518,56808,213333,0,0,885436020,1390936917,979127450,65.04,12.3,130.2
18,510659,3531793,83698,347760,0,0,985077196,1413839782,1087535992,65.76,12.62,130.7
19,247183,3437397,60576,220480,0,0,894076316,1370191885,1042965362,62.88,12.14,121.2
20,57682,960022,12391,58627,224,114688,379380238,735601924,492435450,61.6,12.02,121.0
21,200434,2771715,47513,190318,384,196608,820199904,1226100740,893471124,62.32,12.15,120.7
22,204841,2818091,49445,238458,0,0,782222952,1095241922,850437226,62.97,12.25,120.3
23,695473,5661130,71849,449302,0,0,1662395403,2477083176,1811002208,77.17,13.38,120.0
24,349233,4030078,66347,285951,0,0,1038326899,1598725719,1099799070,74.66,12.56,119.9
25,264575,5423010,88583,462488,0,0,1498864756,2599429755,1901747879,80.53,13.18,141.5
26,221694,2804893,42199,182708,26312,13471744,682604122,1092747189,796740343,63.99,12.15,122.0
