,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,pkg_pwr,ram_pwr,power
0,310376,1656364,29221,103936,0,0,485645467,776596891,608381619,64.94,12.22,132.7
1,672682,5564145,121549,386244,10632,5443584,1324110037,1920594265,1460278538,62.47,12.13,123.9
2,243927,1885095,26072,123229,0,0,615954766,1092792602,771114113,64.82,12.2,114.2
3,511336,5457398,96644,469636,0,0,1662407274,2510635338,1867432348,77.85,12.78,114.7
4,239478,2281131,32082,171494,168,86016,788566924,1182996530,830456883,63.79,12.19,115.2
5,350619,6931622,79350,569645,0,0,2082467666,3511117406,2434081665,84.98,13.45,121.2
6,335668,3702907,38243,275648,28424,14553088,1062103918,1695413803,1156653994,77.23,12.65,121.5
7,348156,2429085,42477,226796,56,28672,857333700,1301531312,918227707,62.52,12.09,128.6
8,743499,10190053,599187,1700825,973824,498597888,3040520174,4189598205,3322207897,92.01,14.09,118.9
9,533156,6065095,225999,555542,2308096,1181745152,1456490506,2307955548,1556506180,73.59,13.54,151.3
10,249815,2414685,41458,165636,2076600,1063219200,746776621,1134733513,794155062,63.51,13.15,126.9
11,387977,3189916,58471,247017,2204344,1128624128,968181558,1444250996,1069303400,62.61,13.2,118.9
12,131423,946178,13020,108360,2271744,1163132928,549263149,1031419734,620550454,62.91,13.31,158.0
13,265228,2542775,56503,250936,2714648,1389899776,940463932,1616227599,1051454431,64.04,13.37,127.7
14,194557,2211178,41616,178913,2690416,1377492992,801370940,1335455084,885377773,64.56,13.51,121.9
15,237681,2578356,38133,174886,1382272,707723264,828701966,1330067644,921860353,63.26,13.5,122.0
16,965189,3590883,79738,232484,55200,28262400,1154398051,1900747459,1231197347,69.11,12.97,122.2
17,252362,2628952,46763,168980,0,0,781237242,1210566161,865855484,62.86,12.25,122.4
18,181186,2145428,35646,150095,0,0,617556998,953665868,684914777,61.75,12.01,122.4
19,138774,2481712,27567,164144,0,0,686667132,1098816348,781046285,62.27,12.09,122.4
20,137269,2070409,27784,167398,113864,58298368,627253035,978724375,702479049,61.97,12.02,123.0
21,273228,3002201,50164,260875,2135480,1093365760,775877563,1198789223,942056465,63.99,12.48,122.4
22,243763,2768983,39404,238402,2252736,1153400832,825554593,1407527070,973620514,62.84,13.12,121.8
23,113012,885847,14347,95197,2135512,1093382144,601963873,1149966421,681595446,62.59,13.54,121.3
24,139765,2543869,25364,287378,2258928,1156571136,955289658,1595762983,1042901150,62.6,13.48,120.9
25,90644,2257275,17516,204739,2142016,1096712192,644503166,1154252882,838226017,63.14,13.55,120.9
26,180355,3078507,25022,272096,2175640,1113927680,834476925,1376331870,1016541877,63.64,13.67,121.1
27,259482,2426090,31804,181609,2138920,1095127040,734332230,1178746330,829572386,63.07,13.59,121.2
28,121918,2440100,25439,214052,2260976,1157619712,972539069,1667617402,1062371911,63.89,13.66,121.2
29,69515,2237251,21536,196315,2253472,1153777664,710378982,1161814141,780647161,62.63,13.52,121.3
30,83260,2342561,19297,213776,2146280,1098895360,806412755,1287727480,882684859,62.85,13.64,121.4
31,166247,2996391,23383,217471,2137536,1094418432,908916283,1441455650,1023425844,63.76,13.65,121.6
32,328004,2401195,62297,156529,2252776,1153421312,768422767,1249294267,863474038,63.12,13.67,121.7
33,158643,2206353,32175,199786,2256176,1155162112,783875102,1304836167,913937999,62.81,13.61,121.8
34,41451,901748,9670,65728,2143688,1097568256,502954231,971967077,568510044,62.53,13.59,121.7
35,82022,2354006,15562,174846,2135808,1093533696,847379440,1358448747,913874519,61.82,13.56,121.9
36,99218,2394161,25401,209110,2181968,1117167616,756653947,1179364505,808060554,63.19,13.62,122.0
37,174803,2899525,42823,204487,2137536,1094418432,844676197,1434633109,1019470360,63.08,13.62,122.0
38,92826,2317110,22503,210719,2254824,1154469888,828600945,1407246237,925779012,63.15,13.6,122.1
39,64747,2185120,17676,172462,2135480,1093365760,714192587,1153131685,767561263,62.68,13.6,121.9
40,81579,2350567,29519,190307,2140184,1095774208,706314364,1127282190,866115462,62.84,13.71,121.9
41,146973,2683597,39968,183588,2246640,1150279680,745456406,1262489704,867020281,63.71,13.75,121.9
42,163185,2740288,38917,188738,2140968,1096175616,828351314,1462703526,1001886771,63.45,13.68,122.0
43,83780,2421315,27723,138453,2251392,1152712704,643241990,1102989728,770432578,63.86,13.67,122.0
44,72748,2413629,25506,220116,2135512,1093382144,869851587,1493921239,956999740,62.97,13.62,122.0
45,68564,2358111,22420,207386,2138016,1094664192,739200183,1220348966,852820370,62.97,13.65,122.2
46,160583,1610223,22831,86922,14360,7352320,556658967,1067249447,677712375,63.42,13.16,122.2
47,256686,3381128,36302,190640,50168,25686016,741935349,1174397668,875206230,62.23,12.12,122.4
48,132845,2574524,29830,175506,0,0,662090660,967121947,735960719,62.7,12.2,122.4
49,115829,2328033,28305,143579,0,0,618209223,997053408,742209908,61.9,12.09,122.4
50,208113,2724286,100479,548647,2848,1458176,2098173086,1543961905,2164617986,78.6,13.25,122.3
51,1054590,13599179,743873,1566669,2728448,1396965376,2695893238,4193636526,2750443422,85.63,14.36,121.7
52,324159,3427932,48671,270867,2485664,1272659968,992988993,1567216145,1092850920,65.51,13.76,121.2
53,246837,2627868,36328,179456,2525568,1293090816,751050200,1156468641,851112488,63.82,13.63,120.8
54,201374,2572617,26187,191626,2328920,1192407040,765979819,1274491292,879408470,63.33,13.65,137.1
55,294791,2650084,55514,148541,2676776,1370509312,638053956,1018233556,791459290,63.07,13.68,145.8
56,413612,3385956,51968,233070,2256408,1155280896,871557550,1425231990,1063271224,65.5,13.61,125.8
57,89634,765118,9748,84251,1669336,854700032,419500968,858004934,517774287,63.55,13.56,125.5
58,891343,3492914,58174,314541,0,0,1177134401,1942752490,1290162515,68.26,13.06,125.2
59,80631,2142173,19093,200642,0,0,578711345,893155186,650082207,61.48,12.16,124.9
60,80387,2096587,16942,160654,11760,6021120,629595718,1050167292,753438335,62.18,12.23,125.0
61,986894,4772273,122247,413587,0,0,1397511115,2168361195,1554351615,71.28,12.91,124.8
62,161199,2482940,38349,146986,440,225280,594975067,920658289,679140923,62.67,12.36,124.9
63,106053,2410397,40771,194447,1864736,954744832,732718508,1153025549,808533063,62.14,12.8,117.3
64,129066,2296792,26002,225273,2137384,1094340608,649480222,1108405018,784430034,63.39,13.68,117.3
65,92152,2391080,16846,239712,2139576,1095462912,827836960,1380558624,910244929,62.78,13.49,128.6
66,112695,2254580,25371,186495,2255944,1155043328,614906262,1024150307,691894100,63.71,13.66,118.4
67,230056,2752454,36086,256466,2248744,1151356928,884869837,1382664629,1024324532,63.08,13.62,118.5
68,70628,1246650,16775,127697,2020968,1034735616,657190948,1183499601,698886563,62.86,13.56,119.0
69,103770,2392328,21010,164670,2248360,1151160320,735615747,1264833135,863413975,62.23,13.61,119.3
70,107606,2455702,25492,197675,2256640,1155399680,832863479,1388087942,925772246,61.21,13.59,119.8
71,176106,2478387,30308,222899,2138800,1095065600,726322984,1083748236,858571056,63.08,13.62,120.0
72,177274,2594854,42832,226525,2181328,1116839936,869453206,1379755196,954085780,62.8,13.58,120.3
73,182198,2593681,29999,153678,1894288,969875456,773544404,1282313132,885417228,63.18,13.62,120.3
74,101699,2477786,31847,165690,2249760,1151877120,729096856,1111163371,880392631,62.78,13.68,120.4
75,70977,2291743,23601,179248,2140920,1096151040,712471954,1125251244,767780751,62.75,13.62,120.7
76,156213,3095444,29592,235050,2252464,1153261568,911056031,1438666538,1012798105,63.97,13.71,120.8
