,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,ref-cycles,thread-count,pkg_pwr,ram_pwr,power
0,23171118787124,178558360136772,10259169083240,32249516379696,0,0,65792531765972396,40552106148586340,66190410740397020,308,183.7,17.94,282.9
1,22418809735594,172761010781682,9926079177940,31202454159576,52973610,27122488320,63656410604739526,39235479325580290,64041371430643870,298,169.78,17.97,283.4
2,16851722754272,129860625554016,7461213878720,23454193730688,0,0,47849114011616288,29492440835335520,48138480538470560,224,166.49,18.26,283.9
3,20914191632534,161166312071502,9259899367340,29108329719336,26486805,13561244160,59384168282273786,36602225679568190,59743292811137570,278,164.49,17.96,283.6
4,26180354993244,201747757557132,11591528704440,36437765260176,0,0,74337016410903876,45818613440610540,74786567979409620,348,170.92,18.26,262.1
5,18582033572791,143194529070723,8227320660910,25862436836964,0,0,52762192682451889,32520682528249435,53081270950902805,247,182.72,18.54,253.6
6,21591269778911,166383926491083,9559680282110,30050685717444,21189444,10848995328,61306677327383369,37787189820273635,61677428189915405,287,179.71,18.99,253.0
7,20538037106769,158267637393957,9093354414690,28584798609276,0,0,58316107701657351,35943912268065165,58668773156260995,273,180.88,18.64,252.5
8,21741731589217,167543396362101,9626298263170,30260098161468,10594722,5424497664,61733901559629943,38050515184874845,62107236051866035,289,177.69,18.3,252.7
9,21440807968605,165224456620065,9493062301050,29841273273420,0,0,60879453095136795,37523864455672425,61247620327964775,285,177.44,17.87,270.9
10,21816962494370,168123131297610,9659607253700,30364804383480,0,0,61947513675753230,38182177867175450,62322139982841350,290,176.38,17.68,270.4
11,22193117020135,171021805975155,9826152206350,30888335493540,26486805,13561244160,63015574256369665,38840491278678475,63396659637717925,295,176.11,18.06,270.1
12,17604031805802,135657974909106,7794303784020,24501255950808,0,0,49985235172849158,30809067658341570,50287519848223710,234,176.5,17.81,263.6
13,22644502451053,174500215588209,10026006149530,31516572825612,21189444,10848995328,64297246953109387,39630467372482105,64686083223569815,301,181.19,19.81,263.4
14,18657264477944,143774264006232,8260629651440,25967143058976,0,0,52975804798575176,32652345210550040,53296174881878120,248,197.89,18.78,263.2
15,23923427838654,184355709491862,10592258988540,33296578599816,0,0,67928652927205266,41868732971592390,68339450050150170,318,190.99,18.65,262.9
16,21516038873758,165804191555574,9526371291580,29945979495432,95352498,48820478976,61093065211260082,37655527137973030,61462524258940090,286,189.02,18.39,262.7
17,22042655209829,169862336104137,9759534225290,30678923049516,0,0,62588350024123091,38577165914077265,62966851775767295,293,184.75,18.18,269.8
18,21215115253146,163485251813538,9393135329460,29527154607384,10594722,5424497664,60238616746766934,37128876408770610,60602908535038830,282,171.84,17.38,289.3
19,21290346158299,164064986749047,9426444319990,29631860829396,10594722,5424497664,60452228862890221,37260539091071215,60817812466014145,283,171.02,18.02,281.5
20,22193117020135,171021805975155,9826152206350,30888335493540,0,0,63015574256369665,38840491278678475,63396659637717925,295,166.72,18.17,281.1
21,21741731589217,167543396362101,9626298263170,30260098161468,63568332,32546985984,61733901559629943,38050515184874845,62107236051866035,289,166.97,18.33,273.1
22,15723259176977,121164601521381,6961579020770,21883600400508,0,0,44644932269766983,27517500600826445,44914921573840835,209,167.8,18.26,256.8
23,24976660510796,192471998588988,11058584855960,34762465707984,0,0,70919222552931284,43712010523800860,71348105083804580,332,171.96,18.6,256.7
24,21741731589217,167543396362101,9626298263170,30260098161468,15892083,8136746496,61733901559629943,38050515184874845,62107236051866035,289,180.74,18.37,251.6
25,20914191632534,161166312071502,9259899367340,29108329719336,0,0,59384168282273786,36602225679568190,59743292811137570,278,174.88,18.74,251.6
26,21440807968605,165224456620065,9493062301050,29841273273420,31784166,16273492992,60879453095136795,37523864455672425,61247620327964775,285,176.21,18.41,251.8
27,21967424304676,169282601168628,9726225234760,30574216827504,0,0,62374737907999804,38445503231776660,62751947844791980,292,174.09,18.29,257.7
28,21741731589217,167543396362101,9626298263170,30260098161468,0,0,61733901559629943,38050515184874845,62107236051866035,289,174.37,18.56,268.4
29,21967424304676,169282601168628,9726225234760,30574216827504,10594722,5424497664,62374737907999804,38445503231776660,62751947844791980,292,167.52,18.07,261.7
30,22418809735594,172761010781682,9926079177940,31202454159576,0,0,63656410604739526,39235479325580290,64041371430643870,298,172.5,18.67,261.8
31,21139884347993,162905516878029,9359826338930,29422448385372,37081527,18985741824,60025004630643647,36997213726470005,60388004604063515,281,164.55,18.16,261.7
32,21816962494370,168123131297610,9659607253700,30364804383480,0,0,61947513675753230,38182177867175450,62322139982841350,290,172.27,18.52,261.6
33,24525275079878,188993588975934,10858730912780,34134228375912,21189444,10848995328,69637549856191562,42922034429997230,70058681497952690,326,184.03,19.23,252.7
34,22644502451053,174500215588209,10026006149530,31516572825612,15892083,8136746496,64297246953109387,39630467372482105,64686083223569815,301,199.63,19.39,258.5
35,21365577063452,164644721684556,9459753310520,29736567051408,0,0,60665840979013508,37392201773371820,61032716396989460,284,196.22,18.62,250.0
36,21139884347993,162905516878029,9359826338930,29422448385372,21189444,10848995328,60025004630643647,36997213726470005,60388004604063515,281,190.5,18.84,256.2
37,21816962494370,168123131297610,9659607253700,30364804383480,0,0,61947513675753230,38182177867175450,62322139982841350,290,183.34,19.83,271.3
38,20688498917075,159427107264975,9159972395750,28794211053300,0,0,58743331933903925,36207237632666375,59098581018211625,275,172.58,18.28,294.1
39,24826198700490,191312528717970,10991966874900,34553053263960,26486805,13561244160,70491998320684710,43448685159199650,70918297221853950,330,164.89,18.12,287.3
40,20989422537687,161746047007011,9293208357870,29213035941348,0,0,59597780398397073,36733888361868795,59958196742112885,279,177.91,18.43,281.2
41,20613268011922,158847372329466,9126663405220,28689504831288,26486805,13561244160,58529719817780638,36075574950365770,58883677087236310,274,176.77,18.39,273.8
42,21064653442840,162325781942520,9326517348400,29317742163360,0,0,59811392514520360,36865551044169400,60173100673088200,280,173.65,18.69,260.3
43,21215115253146,163485251813538,9393135329460,29527154607384,0,0,60238616746766934,37128876408770610,60602908535038830,282,173.11,18.24,248.6
44,21741731589217,167543396362101,9626298263170,30260098161468,10594722,5424497664,61733901559629943,38050515184874845,62107236051866035,289,170.75,18.08,264.3
45,22042655209829,169862336104137,9759534225290,30678923049516,10594722,5424497664,62588350024123091,38577165914077265,62966851775767295,293,168.23,17.77,264.3
46,21215115253146,163485251813538,9393135329460,29527154607384,21189444,10848995328,60238616746766934,37128876408770610,60602908535038830,282,167.65,18.24,263.7
47,21816962494370,168123131297610,9659607253700,30364804383480,0,0,61947513675753230,38182177867175450,62322139982841350,290,167.41,18.36,263.2
48,20914191632534,161166312071502,9259899367340,29108329719336,0,0,59384168282273786,36602225679568190,59743292811137570,278,169.07,18.9,256.8
49,20613268011922,158847372329466,9126663405220,28689504831288,10594722,5424497664,58529719817780638,36075574950365770,58883677087236310,274,173.01,18.33,256.4
50,22193117020135,171021805975155,9826152206350,30888335493540,10594722,5424497664,63015574256369665,38840491278678475,63396659637717925,295,174.78,18.37,251.0
51,20312344391310,156528432587430,8993427443100,28270679943240,42378888,21697990656,57675271353287490,35548924221163350,58024061363335050,270,175.17,18.14,251.2
52,24750967795337,190732793782461,10958657884370,34448347041948,0,0,70278386204561423,43317022476899045,70703393290878635,329,188.26,18.59,251.6
53,22494040640747,173340745717191,9959388168470,31307160381588,37081527,18985741824,63870022720862813,39367142007880895,64256275361619185,299,182.36,19.46,257.3
54,20613268011922,158847372329466,9126663405220,28689504831288,10594722,5424497664,58529719817780638,36075574950365770,58883677087236310,274,195.59,18.93,257.7
55,22494040640747,173340745717191,9959388168470,31307160381588,0,0,63870022720862813,39367142007880895,64256275361619185,299,191.83,19.31,257.9
56,22268347925288,171601540910664,9859461196880,30993041715552,37081527,18985741824,63229186372492952,38972153960979080,63611563568693240,296,185.58,20.19,277.6
57,19409573529474,149571613361322,8593719556740,27014205279096,0,0,55111925959808046,33968972033556090,55445214191631270,258,183.19,20.63,276.9
58,25578507752020,197109878073060,11325056780200,35600115484080,0,0,72628119481917580,44765311982205700,73067336531607100,340,185.57,17.35,283.7
59,20763729822228,160006842200484,9193281386280,28898917275312,10594722,5424497664,58956944050027212,36338900314966980,59313484949186940,276,179.1,18.29,283.8
60,21892193399523,168702866233119,9692916244230,30469510605492,10594722,5424497664,62161125791876517,38313840549476055,62537043913816665,291,177.35,17.79,276.8
61,21290346158299,164064986749047,9426444319990,29631860829396,26486805,13561244160,60452228862890221,37260539091071215,60817812466014145,283,177.17,18.21,276.5
62,21591269778911,166383926491083,9559680282110,30050685717444,0,0,61306677327383369,37787189820273635,61677428189915405,287,174.05,18.4,276.3
63,21139884347993,162905516878029,9359826338930,29422448385372,0,0,60025004630643647,36997213726470005,60388004604063515,281,171.28,18.33,266.1
64,21741731589217,167543396362101,9626298263170,30260098161468,26486805,13561244160,61733901559629943,38050515184874845,62107236051866035,289,168.84,18.54,265.7
65,22193117020135,171021805975155,9826152206350,30888335493540,10594722,5424497664,63015574256369665,38840491278678475,63396659637717925,295,166.85,18.61,265.7
66,22042655209829,169862336104137,9759534225290,30678923049516,26486805,13561244160,62588350024123091,38577165914077265,62966851775767295,293,164.19,18.16,258.4
67,21139884347993,162905516878029,9359826338930,29422448385372,10594722,5424497664,60025004630643647,36997213726470005,60388004604063515,281,165.86,18.28,258.6
68,21516038873758,165804191555574,9526371291580,29945979495432,0,0,61093065211260082,37655527137973030,61462524258940090,286,168.2,18.32,252.9
69,23848196933501,183775974556353,10558949998010,33191872377804,0,0,67715040811081979,41737070289291785,68124546119174855,317,180.01,18.81,253.0
70,21892193399523,168702866233119,9692916244230,30469510605492,10594722,5424497664,62161125791876517,38313840549476055,62537043913816665,291,183.54,18.59,246.7
71,21816962494370,168123131297610,9659607253700,30364804383480,21189444,10848995328,61947513675753230,38182177867175450,62322139982841350,290,176.06,18.8,247.1
72,21591269778911,166383926491083,9559680282110,30050685717444,10594722,5424497664,61306677327383369,37787189820273635,61677428189915405,287,179.9,18.94,253.0
73,22418809735594,172761010781682,9926079177940,31202454159576,0,0,63656410604739526,39235479325580290,64041371430643870,298,177.19,18.91,263.9
74,21365577063452,164644721684556,9459753310520,29736567051408,0,0,60665840979013508,37392201773371820,61032716396989460,284,180.18,18.66,273.3
75,22343578830441,172181275846173,9892770187410,31097747937564,10594722,5424497664,63442798488616239,39103816643279685,63826467499668555,297,182.95,20.26,262.6
